Entity,Code,Year,Oil per capita (kWh) (kilowatt-hours)
Luxembourg,LUX,1965,29795.041247242425
Luxembourg,LUX,1966,33703.53244653615
Luxembourg,LUX,1967,37000.13139155688
Luxembourg,LUX,1968,40600.102522738096
Luxembourg,LUX,1969,44687.990615532544
Luxembourg,LUX,1970,47127.325988470584
Luxembourg,LUX,1971,48775.62945444445
Luxembourg,LUX,1972,50773.65540895653
Luxembourg,LUX,1973,55933.75080612068
Luxembourg,LUX,1974,49871.04543700856
Luxembourg,LUX,1975,44102.00486022599
Luxembourg,LUX,1976,47359.15421254902
Luxembourg,LUX,1977,46329.61777467967
Luxembourg,LUX,1978,46398.801933684204
Luxembourg,LUX,1979,42769.19268071626
Luxembourg,LUX,1980,35681.94903552198
Luxembourg,LUX,1981,34196.922385397265
Luxembourg,LUX,1982,33826.11873016439
Luxembourg,LUX,1983,32215.25494983562
Luxembourg,LUX,1984,32184.02626057377
Luxembourg,LUX,1985,34108.64364705723
Luxembourg,LUX,1986,36952.765729024395
Luxembourg,LUX,1987,41661.02051382749
Luxembourg,LUX,1988,42421.81447403744
Luxembourg,LUX,1989,46128.530261798944
Luxembourg,LUX,1990,50066.01528342933
Luxembourg,LUX,1991,57728.31454888601
Luxembourg,LUX,1992,58651.53399388747
Luxembourg,LUX,1993,57602.92260289673
Luxembourg,LUX,1994,56821.991274502485
Luxembourg,LUX,1995,52477.614927352945
Luxembourg,LUX,1996,53566.48409775362
Luxembourg,LUX,1997,55140.25047990476
Luxembourg,LUX,1998,56551.711732089214
Luxembourg,LUX,1999,59720.24476877031
Luxembourg,LUX,2000,63327.52817096332
Luxembourg,LUX,2001,66615.85716884093
Luxembourg,LUX,2002,67272.09682020271
Luxembourg,LUX,2003,71737.92049087246
Luxembourg,LUX,2004,80467.66584462389
Luxembourg,LUX,2005,81564.7563725109
Luxembourg,LUX,2006,76228.17595834764
Luxembourg,LUX,2007,73867.90271576842
Luxembourg,LUX,2008,72898.89392993815
Luxembourg,LUX,2009,66596.16092722335
Luxembourg,LUX,2010,68192.30188708664
Luxembourg,LUX,2011,68251.41157743738
Luxembourg,LUX,2012,64430.34996348399
Luxembourg,LUX,2013,62115.449893904246
Luxembourg,LUX,2014,58941.52901987388
Luxembourg,LUX,2015,56976.3856046208
Luxembourg,LUX,2016,55849.54580720208
Luxembourg,LUX,2017,57551.092404594594
Luxembourg,LUX,2018,59567.144652019866
Macedonia,MKD,1990,6383.229867014029
Macedonia,MKD,1991,5723.181330898144
Macedonia,MKD,1992,6177.441950950227
Macedonia,MKD,1993,6661.660482862904
Macedonia,MKD,1994,5179.60594627649
Macedonia,MKD,1995,4869.044813419063
Macedonia,MKD,1996,7380.221725686275
Macedonia,MKD,1997,6152.74715564
Macedonia,MKD,1998,5504.3800351739565
Macedonia,MKD,1999,5472.104809184782
Macedonia,MKD,2000,5537.3678341867335
Macedonia,MKD,2001,4518.611112535488
Macedonia,MKD,2002,5087.458712816008
Macedonia,MKD,2003,4913.0069009693125
Macedonia,MKD,2004,4995.777643675256
Macedonia,MKD,2005,5136.686093228156
Macedonia,MKD,2006,5394.549511488124
Macedonia,MKD,2007,5846.777288227603
Macedonia,MKD,2008,5274.907711944848
Macedonia,MKD,2009,5517.1393707829875
Macedonia,MKD,2010,5300.524655890874
Macedonia,MKD,2011,5488.469081380309
Macedonia,MKD,2012,5299.1383966248795
Macedonia,MKD,2013,5170.773763063585
Macedonia,MKD,2014,5122.142498147257
Macedonia,MKD,2015,5488.762059129389
Macedonia,MKD,2016,6152.641489360885
Macedonia,MKD,2017,5868.646240605188
Macedonia,MKD,2018,5736.888687863659
Malaysia,MYS,1965,2846.467173618138
Malaysia,MYS,1966,3227.2957420561806
Malaysia,MYS,1967,3181.8122024547088
Malaysia,MYS,1968,3146.6498922237324
Malaysia,MYS,1969,3169.5731574433594
Malaysia,MYS,1970,3414.6471612893374
Malaysia,MYS,1971,3652.4433751491592
Malaysia,MYS,1972,3964.237115187214
Malaysia,MYS,1973,4215.31858681187
Malaysia,MYS,1974,4102.122023883413
Malaysia,MYS,1975,4223.84474389903
Malaysia,MYS,1976,4595.85215454006
Malaysia,MYS,1977,5093.583644615324
Malaysia,MYS,1978,5376.2521004480695
Malaysia,MYS,1979,6366.709212381873
Malaysia,MYS,1980,7022.460323459923
Malaysia,MYS,1981,7314.093999150984
Malaysia,MYS,1982,7473.840745509639
Malaysia,MYS,1983,7814.7779341568275
Malaysia,MYS,1984,7491.233385902449
Malaysia,MYS,1985,7283.128802204628
Malaysia,MYS,1986,6804.871385174519
Malaysia,MYS,1987,6783.033626246823
Malaysia,MYS,1988,7146.146139625192
Malaysia,MYS,1989,7204.065298790577
Malaysia,MYS,1990,8412.622468613423
Malaysia,MYS,1991,8830.37903224082
Malaysia,MYS,1992,9374.162688996475
Malaysia,MYS,1993,10081.372991213753
Malaysia,MYS,1994,10887.492785063572
Malaysia,MYS,1995,11116.591390755564
Malaysia,MYS,1996,11869.356405837856
Malaysia,MYS,1997,13289.57274346334
Malaysia,MYS,1998,11119.012803065794
Malaysia,MYS,1999,11933.743103128727
Malaysia,MYS,2000,11741.934512977494
Malaysia,MYS,2001,11981.940119967103
Malaysia,MYS,2002,13116.689668985462
Malaysia,MYS,2003,13553.614807644035
Malaysia,MYS,2004,13523.493476142274
Malaysia,MYS,2005,13261.75762745709
Malaysia,MYS,2006,13436.406749213802
Malaysia,MYS,2007,14049.95501810629
Malaysia,MYS,2008,13220.483546188869
Malaysia,MYS,2009,12905.484487802416
Malaysia,MYS,2010,12729.38131491421
Malaysia,MYS,2011,13398.864681543404
Malaysia,MYS,2012,13829.610414865143
Malaysia,MYS,2013,14505.653623370323
Malaysia,MYS,2014,14226.981702387251
Malaysia,MYS,2015,13898.455850348519
Malaysia,MYS,2016,13788.684016724786
Malaysia,MYS,2017,13444.19006706639
Malaysia,MYS,2018,13605.996050063435
Mexico,MEX,1965,4044.2460314613363
Mexico,MEX,1966,4107.951803870827
Mexico,MEX,1967,4265.191757909532
Mexico,MEX,1968,4496.694333855716
Mexico,MEX,1969,4608.23803429973
Mexico,MEX,1970,4805.894375886511
Mexico,MEX,1971,4944.546917827268
Mexico,MEX,1972,5403.421004953375
Mexico,MEX,1973,5614.757410778709
Mexico,MEX,1974,6163.027094938499
Mexico,MEX,1975,6613.392362947927
Mexico,MEX,1976,7090.498885985109
Mexico,MEX,1977,7129.046335185304
Mexico,MEX,1978,7824.163745003488
Mexico,MEX,1979,8189.7996287958995
Mexico,MEX,1980,8908.802887308335
Mexico,MEX,1981,9521.38871133875
Mexico,MEX,1982,9629.650381385893
Mexico,MEX,1983,9169.672781812431
Mexico,MEX,1984,9491.626943444111
Mexico,MEX,1985,9672.958228841979
Mexico,MEX,1986,9588.889411610973
Mexico,MEX,1987,9852.538315674245
Mexico,MEX,1988,9635.00854729109
Mexico,MEX,1989,10113.014057504643
Mexico,MEX,1990,10364.187093883946
Mexico,MEX,1991,10593.754846797565
Mexico,MEX,1992,10519.910579151307
Mexico,MEX,1993,10316.690863089425
Mexico,MEX,1994,10930.83516617197
Mexico,MEX,1995,10021.3933457011
Mexico,MEX,1996,10093.146893395386
Mexico,MEX,1997,10260.916326245364
Mexico,MEX,1998,10638.663795563007
Mexico,MEX,1999,10386.6536585526
Mexico,MEX,2000,10722.066413015167
Mexico,MEX,2001,10397.111894501388
Mexico,MEX,2002,9807.013570524661
Mexico,MEX,2003,9928.14005730348
Mexico,MEX,2004,10189.812715384396
Mexico,MEX,2005,10289.937306594029
Mexico,MEX,2006,10037.586051709744
Mexico,MEX,2007,10273.210898683717
Mexico,MEX,2008,10096.044471919866
Mexico,MEX,2009,9611.02877358088
Mexico,MEX,2010,9514.926781000588
Mexico,MEX,2011,9539.588746650246
Mexico,MEX,2012,9563.068727254124
Mexico,MEX,2013,9176.488710145002
Mexico,MEX,2014,8649.880975484193
Mexico,MEX,2015,8445.026243688557
Mexico,MEX,2016,8404.590143679306
Mexico,MEX,2017,7998.941465855085
Mexico,MEX,2018,7633.218692841803
Morocco,MAR,1965,811.3819308784259
Morocco,MAR,1966,1131.4260831360057
Morocco,MAR,1967,1213.1982702006153
Morocco,MAR,1968,1300.656198555563
Morocco,MAR,1969,1376.456869954653
Morocco,MAR,1970,1409.4021075963763
Morocco,MAR,1971,1455.9706336652193
Morocco,MAR,1972,1517.037691284063
Morocco,MAR,1973,1776.8930078256788
Morocco,MAR,1974,1865.313574748177
Morocco,MAR,1975,1889.3773881389077
Morocco,MAR,1976,2017.5096923232047
Morocco,MAR,1977,2223.5794843437166
Morocco,MAR,1978,2329.815727948059
Morocco,MAR,1979,2580.386158947072
Morocco,MAR,1980,2552.3942110555276
Morocco,MAR,1981,2450.0468344272463
Morocco,MAR,1982,2516.7574503240567
Morocco,MAR,1983,2482.0527900302395
Morocco,MAR,1984,2521.62876754988
Morocco,MAR,1985,2455.681623045469
Morocco,MAR,1986,2362.551651179722
Morocco,MAR,1987,2314.780533494264
Morocco,MAR,1988,2427.011750513303
Morocco,MAR,1989,2614.142340175317
Morocco,MAR,1990,2656.4436002168745
Morocco,MAR,1991,2611.645201189628
Morocco,MAR,1992,3027.6021179942445
Morocco,MAR,1993,3027.655674713057
Morocco,MAR,1994,3238.4565068063494
Morocco,MAR,1995,3020.1288763714156
Morocco,MAR,1996,2806.7535414461527
Morocco,MAR,1997,2945.0239194919836
Morocco,MAR,1998,2881.7760485891145
Morocco,MAR,1999,3136.6718404796884
Morocco,MAR,2000,2899.3049286184623
Morocco,MAR,2001,2871.567766964568
Morocco,MAR,2002,2954.894132200306
Morocco,MAR,2003,2923.953830975389
Morocco,MAR,2004,3341.0509591137316
Morocco,MAR,2005,3589.9083766243107
Morocco,MAR,2006,3599.189396395715
Morocco,MAR,2007,3719.581669925876
Morocco,MAR,2008,4051.858998487491
Morocco,MAR,2009,4044.04370417802
Morocco,MAR,2010,4440.480645227716
Morocco,MAR,2011,4674.481405167469
Morocco,MAR,2012,4638.42875351062
Morocco,MAR,2013,4625.775991914818
Morocco,MAR,2014,4345.601860850491
Morocco,MAR,2015,4189.5029751904
Morocco,MAR,2016,4233.8592656778455
Morocco,MAR,2017,4425.222543925129
Morocco,MAR,2018,4259.00773869383
Netherlands,NLD,1965,24159.416884283146
Netherlands,NLD,1966,25868.86761842148
Netherlands,NLD,1967,26118.23642400255
Netherlands,NLD,1968,27839.625339403483
Netherlands,NLD,1969,30014.576427359003
Netherlands,NLD,1970,32997.333057583455
Netherlands,NLD,1971,32232.21975273806
Netherlands,NLD,1972,35567.91294498947
Netherlands,NLD,1973,36328.3938713052
Netherlands,NLD,1974,30845.409945494768
Netherlands,NLD,1975,30145.852338799978
Netherlands,NLD,1976,33655.363913383604
Netherlands,NLD,1977,32067.90701828979
Netherlands,NLD,1978,32550.303146739134
Netherlands,NLD,1979,34859.74918707798
Netherlands,NLD,1980,32419.809471275094
Netherlands,NLD,1981,30010.40100629218
Netherlands,NLD,1982,26097.775827254285
Netherlands,NLD,1983,24610.824629537074
Netherlands,NLD,1984,24172.79961649813
Netherlands,NLD,1985,24331.395552583715
Netherlands,NLD,1986,26826.99424923952
Netherlands,NLD,1987,26859.09334392835
Netherlands,NLD,1988,28323.133591031547
Netherlands,NLD,1989,27768.67069580335
Netherlands,NLD,1990,28634.801710043437
Netherlands,NLD,1991,27304.995537378032
Netherlands,NLD,1992,28477.637097164712
Netherlands,NLD,1993,27950.42206786744
Netherlands,NLD,1994,27591.608293838246
Netherlands,NLD,1995,28929.066958494957
Netherlands,NLD,1996,28746.163091376984
Netherlands,NLD,1997,29686.899683372725
Netherlands,NLD,1998,29865.794775504888
Netherlands,NLD,1999,30266.074156100036
Netherlands,NLD,2000,30527.59488672611
Netherlands,NLD,2001,31821.613819671624
Netherlands,NLD,2002,31784.65970934823
Netherlands,NLD,2003,31652.885175970623
Netherlands,NLD,2004,32935.55976289679
Netherlands,NLD,2005,34790.915071766365
Netherlands,NLD,2006,34522.48384343674
Netherlands,NLD,2007,35583.32337648271
Netherlands,NLD,2008,33694.12387545268
Netherlands,NLD,2009,32147.607862889454
Netherlands,NLD,2010,32527.980649829173
Netherlands,NLD,2011,32875.91322314495
Netherlands,NLD,2012,31135.953373517154
Netherlands,NLD,2013,29494.25159889575
Netherlands,NLD,2014,28107.732273509744
Netherlands,NLD,2015,27335.07889537726
Netherlands,NLD,2016,28085.20656047936
Netherlands,NLD,2017,27063.288830291993
Netherlands,NLD,2018,27874.964319536928
New Zealand,NZL,1965,12423.36442276361
New Zealand,NZL,1966,13548.361662414698
New Zealand,NZL,1967,14040.624612889384
New Zealand,NZL,1968,14247.706430464013
New Zealand,NZL,1969,14601.697407144919
New Zealand,NZL,1970,16894.912960163238
New Zealand,NZL,1971,17128.697123827937
New Zealand,NZL,1972,18069.33523097952
New Zealand,NZL,1973,18722.90323661091
New Zealand,NZL,1974,17593.582643461537
New Zealand,NZL,1975,16698.322814398314
New Zealand,NZL,1976,17074.949305680286
New Zealand,NZL,1977,17026.190531502245
New Zealand,NZL,1978,16160.600231991051
New Zealand,NZL,1979,16314.034347170656
New Zealand,NZL,1980,15737.840785058788
New Zealand,NZL,1981,14850.739752265405
New Zealand,NZL,1982,14718.186236484791
New Zealand,NZL,1983,14008.126896772388
New Zealand,NZL,1984,14085.367698233118
New Zealand,NZL,1985,13264.102168059975
New Zealand,NZL,1986,10320.492976805474
New Zealand,NZL,1987,12854.93815549381
New Zealand,NZL,1988,11868.947017542754
New Zealand,NZL,1989,12097.149504269562
New Zealand,NZL,1990,13281.239759014128
New Zealand,NZL,1991,13904.374865365642
New Zealand,NZL,1992,14147.78953651727
New Zealand,NZL,1993,13946.727789971943
New Zealand,NZL,1994,16367.382577518632
New Zealand,NZL,1995,17234.68882379592
New Zealand,NZL,1996,17901.41105850148
New Zealand,NZL,1997,18923.107038805967
New Zealand,NZL,1998,19074.05797067125
New Zealand,NZL,1999,19079.463090070716
New Zealand,NZL,2000,19335.5812505105
New Zealand,NZL,2001,19241.48620415814
New Zealand,NZL,2002,19650.099532374465
New Zealand,NZL,2003,20457.44590165341
New Zealand,NZL,2004,20271.275900419118
New Zealand,NZL,2005,20513.315646142684
New Zealand,NZL,2006,20542.465806376014
New Zealand,NZL,2007,20450.592222560834
New Zealand,NZL,2008,20431.433872956994
New Zealand,NZL,2009,19273.42351121906
New Zealand,NZL,2010,19486.580328759726
New Zealand,NZL,2011,19213.035946028514
New Zealand,NZL,2012,18863.03357501119
New Zealand,NZL,2013,18917.435181610977
New Zealand,NZL,2014,19085.772294781087
New Zealand,NZL,2015,19643.60258595883
New Zealand,NZL,2016,19841.793167956646
New Zealand,NZL,2017,21071.27757910889
New Zealand,NZL,2018,20622.00884343664
North America,,1965,33730.655415403686
North America,,1966,35024.50644156313
North America,,1967,36110.1829473917
North America,,1968,38232.436946652626
North America,,1969,39883.942722949556
North America,,1970,41209.88148427652
North America,,1971,42220.25413101701
North America,,1972,45131.90157474623
North America,,1973,47207.114000976384
North America,,1974,45345.3939416965
North America,,1975,44224.83062965006
North America,,1976,46997.75951967089
North America,,1977,48906.514515112474
North America,,1978,48253.15669271942
North America,,1979,47245.38199631182
North America,,1980,44013.61843874796
North America,,1981,41071.46337990669
North America,,1982,38550.27947780989
North America,,1983,37704.880938726004
North America,,1984,38665.13593818836
North America,,1985,38276.31038168033
North America,,1986,39262.16944969548
North America,,1987,39818.14875331567
North America,,1988,40972.51344655486
North America,,1989,40878.18282336443
North America,,1990,39871.44215917772
North America,,1991,38730.14397110974
North America,,1992,39118.931197326
North America,,1993,39023.73222761874
North America,,1994,39771.71238705306
North America,,1995,39164.3571849229
North America,,1996,40015.65061286724
North America,,1997,40221.31107831046
North America,,1998,40537.48859899648
North America,,1999,41024.60809596065
North America,,2000,41116.3781792834
North America,,2001,40647.48022118651
North America,,2002,40265.814540008134
North America,,2003,40671.68912006273
North America,,2004,41841.35578573833
North America,,2005,41597.43734019531
North America,,2006,40832.17569414362
North America,,2007,40575.61724336766
North America,,2008,38150.01930669902
North America,,2009,36009.47501883815
North America,,2010,36516.29532079467
North America,,2011,35853.277934775
North America,,2012,34905.32069211519
North America,,2013,35083.7627140559
North America,,2014,34952.891978423766
North America,,2015,35178.98261503381
North America,,2016,35294.98311839195
North America,,2017,35236.63151420364
North America,,2018,35516.993081752196
Norway,NOR,1965,16196.702544457572
Norway,NOR,1966,18136.524447043157
Norway,NOR,1967,18623.611918422725
Norway,NOR,1968,20546.72868628407
Norway,NOR,1969,22410.2040373713
Norway,NOR,1970,25031.88546345201
Norway,NOR,1971,24584.072057162608
Norway,NOR,1972,25559.797633650232
Norway,NOR,1973,25793.154857768244
Norway,NOR,1974,23321.103655286002
Norway,NOR,1975,24010.16771953094
Norway,NOR,1976,26431.817661189478
Norway,NOR,1977,25929.615410249757
Norway,NOR,1978,28740.16528016753
Norway,NOR,1979,28483.64166331697
Norway,NOR,1980,27431.350273653945
Norway,NOR,1981,25416.81094214687
Norway,NOR,1982,24346.369095649323
Norway,NOR,1983,23833.276498894546
Norway,NOR,1984,24693.144031766555
Norway,NOR,1985,25816.22869816759
Norway,NOR,1986,27578.282561897337
Norway,NOR,1987,27369.207137102938
Norway,NOR,1988,25580.88299908702
Norway,NOR,1989,25754.090682425463
Norway,NOR,1990,24661.596339823405
Norway,NOR,1991,22702.30069283908
Norway,NOR,1992,23257.256875001163
Norway,NOR,1993,24435.70689435719
Norway,NOR,1994,24789.112458926764
Norway,NOR,1995,24368.64805120449
Norway,NOR,1996,25941.179490498525
Norway,NOR,1997,26134.069628149322
Norway,NOR,1998,26025.449694540144
Norway,NOR,1999,25646.143513012965
Norway,NOR,2000,23631.82571569682
Norway,NOR,2001,26672.841447689585
Norway,NOR,2002,25691.205066981962
Norway,NOR,2003,26380.563941269145
Norway,NOR,2004,25661.864326315794
Norway,NOR,2005,25391.792282102764
Norway,NOR,2006,25746.764578557675
Norway,NOR,2007,25416.22482131808
Norway,NOR,2008,24931.467865877177
Norway,NOR,2009,24921.802339506943
Norway,NOR,2010,25199.119028776102
Norway,NOR,2011,24680.28841220695
Norway,NOR,2012,24403.238046071
Norway,NOR,2013,24279.353150679268
Norway,NOR,2014,22517.10633965967
Norway,NOR,2015,22801.24905865385
Norway,NOR,2016,21972.2254154542
Norway,NOR,2017,22071.88115443731
Norway,NOR,2018,22684.05987204946
Oman,OMN,1965,8467.102669312
Oman,OMN,1966,8598.563944890966
Oman,OMN,1967,8726.941919909092
Oman,OMN,1968,8857.180154617647
Oman,OMN,1969,8949.976230128388
Oman,OMN,1970,9062.865636132598
Oman,OMN,1971,20656.211984365822
Oman,OMN,1972,22779.918380889176
Oman,OMN,1973,19053.177059900867
Oman,OMN,1974,16778.958822779095
Oman,OMN,1975,14631.175984308393
Oman,OMN,1976,16026.318464670981
Oman,OMN,1977,14634.119518977504
Oman,OMN,1978,13181.947133794773
Oman,OMN,1979,12897.185842673995
Oman,OMN,1980,9183.310461083189
Oman,OMN,1981,8527.925880434072
Oman,OMN,1982,12054.456936542636
Oman,OMN,1983,8818.101684812636
Oman,OMN,1984,13617.816016911253
Oman,OMN,1985,11356.00541397864
Oman,OMN,1986,7751.837677584883
Oman,OMN,1987,8486.611107790124
Oman,OMN,1988,7488.372569547081
Oman,OMN,1989,9403.55398905227
Oman,OMN,1990,13458.756436081678
Oman,OMN,1991,21146.896342243926
Oman,OMN,1992,17834.46727569844
Oman,OMN,1993,16315.713349343634
Oman,OMN,1994,13772.49159441341
Oman,OMN,1995,14771.08111503176
Oman,OMN,1996,14015.108406620473
Oman,OMN,1997,12263.76061968889
Oman,OMN,1998,12312.435489253998
Oman,OMN,1999,15720.30623554767
Oman,OMN,2000,16686.475360035278
Oman,OMN,2001,18391.25804976035
Oman,OMN,2002,21139.31867970878
Oman,OMN,2003,19838.233517426655
Oman,OMN,2004,18903.016084648407
Oman,OMN,2005,20525.57577029869
Oman,OMN,2006,20795.326376327008
Oman,OMN,2007,19483.550967805797
Oman,OMN,2008,25502.4392701454
Oman,OMN,2009,23285.27899388039
Oman,OMN,2010,25168.036990838536
Oman,OMN,2011,24853.164605324524
Oman,OMN,2012,25058.54740612064
Oman,OMN,2013,26841.431746366536
Oman,OMN,2014,25807.150130707723
Oman,OMN,2015,24495.279975751117
Oman,OMN,2016,23920.13280066086
Oman,OMN,2017,23028.440219502787
Oman,OMN,2018,22167.54592063575
Pakistan,PAK,1965,882.2161393566128
Pakistan,PAK,1966,882.4510620019134
Pakistan,PAK,1967,960.7108554821456
Pakistan,PAK,1968,1065.4652248182495
Pakistan,PAK,1969,972.8870867758578
Pakistan,PAK,1970,936.9318698235356
Pakistan,PAK,1971,857.5785844458768
Pakistan,PAK,1972,688.8045989483888
Pakistan,PAK,1973,686.766681537584
Pakistan,PAK,1974,719.3245273785169
Pakistan,PAK,1975,725.5747622751695
Pakistan,PAK,1976,704.5283500219368
Pakistan,PAK,1977,719.4811054766201
Pakistan,PAK,1978,735.8982798561417
Pakistan,PAK,1979,761.5519800371887
Pakistan,PAK,1980,770.011042945525
Pakistan,PAK,1981,790.6134695684185
Pakistan,PAK,1982,841.2635006604182
Pakistan,PAK,1983,896.3808826130543
Pakistan,PAK,1984,940.1064730356222
Pakistan,PAK,1985,970.9630384867452
Pakistan,PAK,1986,1013.2219946173396
Pakistan,PAK,1987,1075.441743690658
Pakistan,PAK,1988,1122.881184920505
Pakistan,PAK,1989,1167.48281400687
Pakistan,PAK,1990,1185.3664331589998
Pakistan,PAK,1991,1212.547694898853
Pakistan,PAK,1992,1288.81992649788
Pakistan,PAK,1993,1366.862254802839
Pakistan,PAK,1994,1425.378311454517
Pakistan,PAK,1995,1502.5077017499214
Pakistan,PAK,1996,1535.8551452159027
Pakistan,PAK,1997,1538.1925124945635
Pakistan,PAK,1998,1545.7956896111364
Pakistan,PAK,1999,1558.2599856207748
Pakistan,PAK,2000,1567.2050145998426
Pakistan,PAK,2001,1498.3207628279606
Pakistan,PAK,2002,1425.583413039786
Pakistan,PAK,2003,1236.1053749246735
Pakistan,PAK,2004,1221.4395529781152
Pakistan,PAK,2005,1134.6857331987974
Pakistan,PAK,2006,1273.8310910229131
Pakistan,PAK,2007,1354.6175961402319
Pakistan,PAK,2008,1344.0779735508147
Pakistan,PAK,2009,1402.476836637877
Pakistan,PAK,2010,1359.231389638295
Pakistan,PAK,2011,1339.2156165632161
Pakistan,PAK,2012,1270.4607373585006
Pakistan,PAK,2013,1363.6433598634687
Pakistan,PAK,2014,1381.0519582371965
Pakistan,PAK,2015,1474.0255900404422
Pakistan,PAK,2016,1614.9239035569674
Pakistan,PAK,2017,1632.9171261204583
Pakistan,PAK,2018,1333.7259290880563
Peru,PER,1965,3812.8301491520792
Peru,PER,1966,4645.697911926781
Peru,PER,1967,4553.506471704207
Peru,PER,1968,4446.50120224421
Peru,PER,1969,4262.4436571557335
Peru,PER,1970,4353.937806852155
Peru,PER,1971,4192.615901081237
Peru,PER,1972,3491.22646463437
Peru,PER,1973,4023.2143424192664
Peru,PER,1974,4644.81715184258
Peru,PER,1975,4578.102647498866
Peru,PER,1976,4497.106824874678
Peru,PER,1977,4366.661028108623
Peru,PER,1978,4201.5023276964575
Peru,PER,1979,4271.118496973646
Peru,PER,1980,4487.815088142239
Peru,PER,1981,4469.65373891354
Peru,PER,1982,4254.01172285032
Peru,PER,1983,3663.9261151041283
Peru,PER,1984,3695.5247153053833
Peru,PER,1985,3537.2918037085933
Peru,PER,1986,3683.8454717864556
Peru,PER,1987,3882.2586844197967
Peru,PER,1988,3739.257079122583
Peru,PER,1989,3235.923269818637
Peru,PER,1990,3160.9273229015457
Peru,PER,1991,2871.7357717329724
Peru,PER,1992,2947.2601874489483
Peru,PER,1993,3013.347870381921
Peru,PER,1994,3216.0357939616792
Peru,PER,1995,3578.921995037656
Peru,PER,1996,3640.696183605074
Peru,PER,1997,3687.7787693677365
Peru,PER,1998,3499.954075260348
Peru,PER,1999,3534.943034174784
Peru,PER,2000,3392.522024756992
Peru,PER,2001,3158.983782759805
Peru,PER,2002,3104.346180366039
Peru,PER,2003,2904.434245408082
Peru,PER,2004,3190.1379697473217
Peru,PER,2005,3131.985336319888
Peru,PER,2006,2978.613609890044
Peru,PER,2007,3110.971742456499
Peru,PER,2008,3437.668608899587
Peru,PER,2009,3527.7157457149315
Peru,PER,2010,3636.797001587433
Peru,PER,2011,4168.3436144409525
Peru,PER,2012,4004.679540647982
Peru,PER,2013,4175.617427278834
Peru,PER,2014,4052.2222587603856
Peru,PER,2015,4417.260676938729
Peru,PER,2016,4571.724633871177
Peru,PER,2017,4439.2778647722935
Peru,PER,2018,4503.840125987058
Philippines,PHL,1965,1607.469571279198
Philippines,PHL,1966,1701.1976856483807
Philippines,PHL,1967,1862.4710152936877
Philippines,PHL,1968,2065.855534154165
Philippines,PHL,1969,2150.933804914334
Philippines,PHL,1970,2376.1804080228467
Philippines,PHL,1971,2679.415121369878
Philippines,PHL,1972,2555.2374328172878
Philippines,PHL,1973,2914.105527367194
Philippines,PHL,1974,2648.4443295516144
Philippines,PHL,1975,2777.890474026304
Philippines,PHL,1976,2776.139055473885
Philippines,PHL,1977,2950.171949173715
Philippines,PHL,1978,2960.3951376109553
Philippines,PHL,1979,2972.4524924978296
Philippines,PHL,1980,2712.1995401283834
Philippines,PHL,1981,2480.6243827501903
Philippines,PHL,1982,2322.6655206288983
Philippines,PHL,1983,2363.8777578361764
Philippines,PHL,1984,1883.003703989627
Philippines,PHL,1985,1629.4636006999413
Philippines,PHL,1986,1667.721933322034
Philippines,PHL,1987,1885.2750321861904
Philippines,PHL,1988,1979.467883428863
Philippines,PHL,1989,2164.692975477702
Philippines,PHL,1990,2206.086037862509
Philippines,PHL,1991,2084.825729119849
Philippines,PHL,1992,2503.8543828960323
Philippines,PHL,1993,2523.1718579616786
Philippines,PHL,1994,2603.362201943357
Philippines,PHL,1995,2863.502092092743
Philippines,PHL,1996,2925.3415670051268
Philippines,PHL,1997,3076.7099517451497
Philippines,PHL,1998,3039.711218991054
Philippines,PHL,1999,2818.932823398318
Philippines,PHL,2000,2546.529505846754
Philippines,PHL,2001,2479.0126035959483
Philippines,PHL,2002,2301.28319188103
Philippines,PHL,2003,2243.2999314814815
Philippines,PHL,2004,2263.2102037362324
Philippines,PHL,2005,2064.0473018545977
Philippines,PHL,2006,1823.7890060587788
Philippines,PHL,2007,1867.1713902309716
Philippines,PHL,2008,1761.2864609414537
Philippines,PHL,2009,1825.1625962516503
Philippines,PHL,2010,1877.7817691306525
Philippines,PHL,2011,1748.668733767919
Philippines,PHL,2012,1790.1591816464877
Philippines,PHL,2013,1852.7692480995631
Philippines,PHL,2014,1936.0827824082462
Philippines,PHL,2015,2171.354547310333
Philippines,PHL,2016,2299.2623322493823
Philippines,PHL,2017,2403.894899870689
Philippines,PHL,2018,2394.6107799439296
Poland,POL,1965,2054.295409413922
Poland,POL,1966,2117.775284691382
Poland,POL,1967,2279.4924039480284
Poland,POL,1968,2830.1113703944015
Poland,POL,1969,3089.495501491063
Poland,POL,1970,3242.856620028494
Poland,POL,1971,3412.124995622986
Poland,POL,1972,3799.9742566808463
Poland,POL,1973,4181.9900454417575
Poland,POL,1974,4368.191963088524
Poland,POL,1975,4714.986280604045
Poland,POL,1976,5159.699450011674
Poland,POL,1977,5472.688502146309
Poland,POL,1978,5799.571994573755
Poland,POL,1979,5859.2220105654815
Poland,POL,1980,5732.949525362971
Poland,POL,1981,5324.6040221862995
Poland,POL,1982,4979.765359864172
Poland,POL,1983,5100.329774477515
Poland,POL,1984,5191.390945030382
Poland,POL,1985,5239.855359352616
Poland,POL,1986,5379.620583859743
Poland,POL,1987,5422.45487503729
Poland,POL,1988,5532.03250834284
