Entity,Code,Year,HRV Transparency index
South Korea,KOR,1984,3.6719
South Korea,KOR,1985,4.0636
South Korea,KOR,1986,4.1713
South Korea,KOR,1987,4.1448
South Korea,KOR,1988,4.3023
South Korea,KOR,1989,4.6756
South Korea,KOR,1990,5.0783
South Korea,KOR,1991,5.186
South Korea,KOR,1992,5.1784
South Korea,KOR,1993,5.2391
South Korea,KOR,1994,5.2202
South Korea,KOR,1995,5.1587
South Korea,KOR,1996,4.9468
South Korea,KOR,1997,5.0914
South Korea,KOR,1998,5.5978
South Korea,KOR,1999,5.8278
South Korea,KOR,2000,6.5272
South Korea,KOR,2001,7.1911
South Korea,KOR,2002,7.6293
South Korea,KOR,2003,7.9293
South Korea,KOR,2004,7.9782
South Korea,KOR,2005,7.7812
South Korea,KOR,2006,7.4427
South Korea,KOR,2007,6.7976
South Korea,KOR,2008,5.8278
South Korea,KOR,2009,4.0639
South Korea,KOR,2010,3.2573
Spain,ESP,1980,1.7408
Spain,ESP,1981,3.0286
Spain,ESP,1982,3.4493
Spain,ESP,1983,3.6155
Spain,ESP,1984,3.7677
Spain,ESP,1985,3.987
Spain,ESP,1986,4.5197
Spain,ESP,1987,5.1768
Spain,ESP,1988,5.5583
Spain,ESP,1989,5.8235
Spain,ESP,1990,6.1122
Spain,ESP,1991,6.2092
Spain,ESP,1992,6.2957
Spain,ESP,1993,6.4074
Spain,ESP,1994,6.3764
Spain,ESP,1995,6.2391
Spain,ESP,1996,6.0906
Spain,ESP,1997,5.9658
Spain,ESP,1998,6.4544
Spain,ESP,1999,7.254
Spain,ESP,2000,7.7824
Spain,ESP,2001,7.9264
Spain,ESP,2002,7.8631
Spain,ESP,2003,7.5479
Spain,ESP,2004,7.2775
Spain,ESP,2005,7.0774
Spain,ESP,2006,6.9088
Spain,ESP,2007,6.6147
Spain,ESP,2008,6.2069
Spain,ESP,2009,5.5204
Spain,ESP,2010,4.9345
Sri Lanka,LKA,1980,0.0919
Sri Lanka,LKA,1981,0.3546
Sri Lanka,LKA,1982,0.1798
Sri Lanka,LKA,1983,0.1132
Sri Lanka,LKA,1984,0.6138
Sri Lanka,LKA,1985,1.1658
Sri Lanka,LKA,1986,0.8691
Sri Lanka,LKA,1987,0.8118
Sri Lanka,LKA,1988,0.7753
Sri Lanka,LKA,1989,0.8389
Sri Lanka,LKA,1990,1.0389
Sri Lanka,LKA,1991,1.0816
Sri Lanka,LKA,1992,1.1657
Sri Lanka,LKA,1993,1.6192
Sri Lanka,LKA,1994,1.6091
Sri Lanka,LKA,1995,0.9317
Sri Lanka,LKA,1996,0.8014
Sri Lanka,LKA,1997,0.6247
Sri Lanka,LKA,1998,0.863
Sri Lanka,LKA,1999,1.1847
Sri Lanka,LKA,2000,1.1796
Sri Lanka,LKA,2001,1.47
Sri Lanka,LKA,2002,2.0446
Sri Lanka,LKA,2003,2.1881
Sri Lanka,LKA,2004,2.1573
Sri Lanka,LKA,2005,2.1201
Sri Lanka,LKA,2006,2.2906
Sri Lanka,LKA,2007,2.2908
Sri Lanka,LKA,2008,2.2132
Sri Lanka,LKA,2009,1.8257
Sri Lanka,LKA,2010,1.091
Sudan,SDN,1980,0.4131
Sudan,SDN,1981,0.57
Sudan,SDN,1982,0.5536
Sudan,SDN,1983,0.2187
Sudan,SDN,1984,0.6261
Sudan,SDN,1985,0.6528
Sudan,SDN,1986,0.1369
Sudan,SDN,1987,-0.008
Sudan,SDN,1988,-0.0181
Sudan,SDN,1989,0.0473
Sudan,SDN,1990,0.0122
Sudan,SDN,1991,0.007
Sudan,SDN,1992,-0.2383
Sudan,SDN,1993,0.2484
Sudan,SDN,1994,0.4131
Sudan,SDN,1995,0.4874
Sudan,SDN,1996,0.6017
Sudan,SDN,1997,0.689
Sudan,SDN,1998,0.651
Sudan,SDN,1999,0.7888
Sudan,SDN,2000,0.8595
Sudan,SDN,2001,0.914
Sudan,SDN,2002,0.9526
Sudan,SDN,2003,0.891
Sudan,SDN,2004,0.9291
Sudan,SDN,2005,0.9078
Sudan,SDN,2006,0.8741
Sudan,SDN,2007,0.645
Sudan,SDN,2008,0.7303
Sudan,SDN,2009,0.0159
Sudan,SDN,2010,-0.3147
Swaziland,SWZ,1980,-0.678
Swaziland,SWZ,1981,-0.6788
Swaziland,SWZ,1982,-0.6793
Swaziland,SWZ,1983,-0.6787
Swaziland,SWZ,1984,-0.6795
Swaziland,SWZ,1985,-0.6806
Swaziland,SWZ,1986,-0.6809
Swaziland,SWZ,1987,-0.6808
Swaziland,SWZ,1988,-0.6799
Swaziland,SWZ,1989,-0.6798
Swaziland,SWZ,1990,-0.5845
Swaziland,SWZ,1991,-0.605
Swaziland,SWZ,1992,-0.5995
Swaziland,SWZ,1993,-0.6027
Swaziland,SWZ,1994,-0.5935
Swaziland,SWZ,1995,-0.5853
Swaziland,SWZ,1996,-0.5903
Swaziland,SWZ,1997,-0.5703
Swaziland,SWZ,1998,-0.5921
Swaziland,SWZ,1999,-0.5846
Swaziland,SWZ,2000,-0.5162
Swaziland,SWZ,2001,-0.5227
Swaziland,SWZ,2002,-0.523
Swaziland,SWZ,2003,-0.5211
Swaziland,SWZ,2004,-0.4824
Swaziland,SWZ,2005,-0.4772
Swaziland,SWZ,2006,-0.4778
Swaziland,SWZ,2007,-0.4996
Swaziland,SWZ,2008,-0.5964
Swaziland,SWZ,2009,-0.5908
Swaziland,SWZ,2010,-0.5867
Sweden,SWE,1980,1.7349
Sweden,SWE,1981,2.7385
Sweden,SWE,1982,2.9382
Sweden,SWE,1983,2.9828
Sweden,SWE,1984,3.0007
Sweden,SWE,1985,3.0612
Sweden,SWE,1986,3.1358
Sweden,SWE,1987,3.7053
Sweden,SWE,1988,3.9584
Sweden,SWE,1989,4.1678
Sweden,SWE,1990,4.4988
Sweden,SWE,1991,4.6557
Sweden,SWE,1992,4.7403
Sweden,SWE,1993,4.9041
Sweden,SWE,1994,4.9916
Sweden,SWE,1995,5.4522
Sweden,SWE,1996,5.6853
Sweden,SWE,1997,5.9216
Sweden,SWE,1998,6.3135
Sweden,SWE,1999,6.8171
Sweden,SWE,2000,7.263
Sweden,SWE,2001,7.5088
Sweden,SWE,2002,7.5448
Sweden,SWE,2003,7.3972
Sweden,SWE,2004,6.9801
Sweden,SWE,2005,6.2033
Sweden,SWE,2006,5.6238
Sweden,SWE,2007,5.4251
Sweden,SWE,2008,5.2485
Sweden,SWE,2009,4.9758
Sweden,SWE,2010,4.6646
Switzerland,CHE,1980,0.8244
Switzerland,CHE,1981,1.3644
Switzerland,CHE,1982,1.5503
Switzerland,CHE,1983,1.7622
Switzerland,CHE,1984,1.8384
Switzerland,CHE,1985,1.8571
Switzerland,CHE,1986,1.9068
Switzerland,CHE,1987,1.9277
Switzerland,CHE,1988,1.9708
Switzerland,CHE,1989,2.1179
Switzerland,CHE,1990,2.5935
Switzerland,CHE,1991,3.5979
Switzerland,CHE,1992,3.8936
Switzerland,CHE,1993,4.1624
Switzerland,CHE,1994,4.2553
Switzerland,CHE,1995,4.1983
Switzerland,CHE,1996,4.0837
Switzerland,CHE,1997,3.8001
Switzerland,CHE,1998,4.0585
Switzerland,CHE,1999,4.3133
Switzerland,CHE,2000,4.4685
Switzerland,CHE,2001,4.5119
Switzerland,CHE,2002,4.5655
Switzerland,CHE,2003,4.5722
Switzerland,CHE,2004,4.5849
Switzerland,CHE,2005,4.5401
Switzerland,CHE,2006,4.4634
Switzerland,CHE,2007,4.3692
Switzerland,CHE,2008,4.2238
Switzerland,CHE,2009,3.8637
Switzerland,CHE,2010,3.5889
Syria,SYR,1980,0.3991
Syria,SYR,1981,0.5803
Syria,SYR,1982,0.6855
Syria,SYR,1983,0.9981
Syria,SYR,1984,1.0641
Syria,SYR,1985,0.7176
Syria,SYR,1986,0.6522
Syria,SYR,1987,0.5472
Syria,SYR,1988,0.2172
Syria,SYR,1989,0.8857
Syria,SYR,1990,0.6382
Syria,SYR,1991,0.439
Syria,SYR,1992,0.6786
Syria,SYR,1993,0.5968
Syria,SYR,1994,0.7147
Syria,SYR,1995,1.3215
Syria,SYR,1996,1.1049
Syria,SYR,1997,1.3931
Syria,SYR,1998,1.0956
Syria,SYR,1999,1.5205
Syria,SYR,2000,1.6988
Syria,SYR,2001,1.9825
Syria,SYR,2002,1.7413
Syria,SYR,2003,1.3268
Syria,SYR,2004,0.8499
Syria,SYR,2005,0.9472
Syria,SYR,2006,2.0478
Syria,SYR,2007,2.2705
Syria,SYR,2008,2.2542
Syria,SYR,2009,2.0283
Syria,SYR,2010,1.7731
Tanzania,TZA,1980,-0.6871
Tanzania,TZA,1981,-0.688
Tanzania,TZA,1982,-0.695
Tanzania,TZA,1983,-0.6945
Tanzania,TZA,1984,-0.6953
Tanzania,TZA,1985,-0.6966
Tanzania,TZA,1986,-0.6945
Tanzania,TZA,1987,-0.6881
Tanzania,TZA,1988,-0.6427
Tanzania,TZA,1989,-0.6279
Tanzania,TZA,1990,0.045
Tanzania,TZA,1991,0.4914
Tanzania,TZA,1992,-0.02
Tanzania,TZA,1993,0.1332
Tanzania,TZA,1994,0.1981
Tanzania,TZA,1995,0.4872
Tanzania,TZA,1996,0.5566
Tanzania,TZA,1997,0.9011
Tanzania,TZA,1998,0.994
Tanzania,TZA,1999,1.109
Tanzania,TZA,2000,1.3693
Tanzania,TZA,2001,1.9096
Tanzania,TZA,2002,1.2716
Tanzania,TZA,2003,1.1334
Tanzania,TZA,2004,1.1299
Tanzania,TZA,2005,1.3001
Tanzania,TZA,2006,1.9851
Tanzania,TZA,2007,1.2408
Tanzania,TZA,2008,0.9906
Tanzania,TZA,2009,0.9117
Tanzania,TZA,2010,1.0231
Thailand,THA,1980,1.1943
Thailand,THA,1981,1.793
Thailand,THA,1982,1.9244
Thailand,THA,1983,1.9046
Thailand,THA,1984,2.0389
Thailand,THA,1985,1.9748
Thailand,THA,1986,2.1466
Thailand,THA,1987,2.582
Thailand,THA,1988,2.5025
Thailand,THA,1989,2.948
Thailand,THA,1990,3.0973
Thailand,THA,1991,3.1902
Thailand,THA,1992,3.172
Thailand,THA,1993,3.1008
Thailand,THA,1994,3.1044
Thailand,THA,1995,3.1039
Thailand,THA,1996,3.3675
Thailand,THA,1997,3.4746
Thailand,THA,1998,3.5693
Thailand,THA,1999,3.6296
Thailand,THA,2000,3.6082
Thailand,THA,2001,3.43
Thailand,THA,2002,3.3809
Thailand,THA,2003,3.6461
Thailand,THA,2004,3.7609
Thailand,THA,2005,3.7369
Thailand,THA,2006,3.7867
Thailand,THA,2007,3.7042
Thailand,THA,2008,3.6764
Thailand,THA,2009,3.0758
Thailand,THA,2010,1.8647
Togo,TGO,1980,0.4634
Togo,TGO,1981,0.6003
Togo,TGO,1982,0.2662
Togo,TGO,1983,0.5642
Togo,TGO,1984,0.2416
Togo,TGO,1985,0.224
Togo,TGO,1986,0.668
Togo,TGO,1987,0.8022
Togo,TGO,1988,0.7896
Togo,TGO,1989,0.7678
Togo,TGO,1990,0.739
Togo,TGO,1991,0.6469
Togo,TGO,1992,0.1554
Togo,TGO,1993,0.1187
Togo,TGO,1994,0.6268
Togo,TGO,1995,0.7839
Togo,TGO,1996,0.891
Togo,TGO,1997,0.8655
Togo,TGO,1998,0.8204
Togo,TGO,1999,0.8947
Togo,TGO,2000,0.9066
Togo,TGO,2001,0.9042
Togo,TGO,2002,0.8069
Togo,TGO,2003,0.8003
Togo,TGO,2004,0.7689
Togo,TGO,2005,0.6512
Togo,TGO,2006,-0.1035
Togo,TGO,2007,-0.1559
Togo,TGO,2008,-0.2808
Togo,TGO,2009,-0.2928
Togo,TGO,2010,-0.2564
Trinidad and Tobago,TTO,1980,0.786
Trinidad and Tobago,TTO,1981,1.1596
Trinidad and Tobago,TTO,1982,1.3642
Trinidad and Tobago,TTO,1983,1.435
Trinidad and Tobago,TTO,1984,1.5578
Trinidad and Tobago,TTO,1985,1.667
Trinidad and Tobago,TTO,1986,1.6483
Trinidad and Tobago,TTO,1987,2.0336
Trinidad and Tobago,TTO,1988,2.1644
Trinidad and Tobago,TTO,1989,2.2822
Trinidad and Tobago,TTO,1990,2.399
Trinidad and Tobago,TTO,1991,2.5457
Trinidad and Tobago,TTO,1992,2.6197
Trinidad and Tobago,TTO,1993,2.7874
Trinidad and Tobago,TTO,1994,2.8496
Trinidad and Tobago,TTO,1995,2.841
Trinidad and Tobago,TTO,1996,2.8203
Trinidad and Tobago,TTO,1997,2.7537
Trinidad and Tobago,TTO,1998,2.7947
Trinidad and Tobago,TTO,1999,3.1745
Trinidad and Tobago,TTO,2000,3.2426
Trinidad and Tobago,TTO,2001,3.1538
Trinidad and Tobago,TTO,2002,2.9503
Trinidad and Tobago,TTO,2003,2.4351
Trinidad and Tobago,TTO,2004,2.2937
Trinidad and Tobago,TTO,2005,2.1076
Trinidad and Tobago,TTO,2006,1.6379
Trinidad and Tobago,TTO,2007,1.5875
Trinidad and Tobago,TTO,2008,1.2711
Trinidad and Tobago,TTO,2009,-0.5601
Trinidad and Tobago,TTO,2010,-0.6105
Tunisia,TUN,1980,0.9781
Tunisia,TUN,1981,1.2423
Tunisia,TUN,1982,1.2404
Tunisia,TUN,1983,1.1785
Tunisia,TUN,1984,1.1775
Tunisia,TUN,1985,1.1901
Tunisia,TUN,1986,1.1648
Tunisia,TUN,1987,1.1407
Tunisia,TUN,1988,1.2969
Tunisia,TUN,1989,2.0578
Tunisia,TUN,1990,1.5134
Tunisia,TUN,1991,1.2582
Tunisia,TUN,1992,1.2207
Tunisia,TUN,1993,1.2911
Tunisia,TUN,1994,1.7168
Tunisia,TUN,1995,1.4729
Tunisia,TUN,1996,1.4334
Tunisia,TUN,1997,1.5539
Tunisia,TUN,1998,1.2693
Tunisia,TUN,1999,1.5259
Tunisia,TUN,2000,1.6126
Tunisia,TUN,2001,1.6271
Tunisia,TUN,2002,1.6241
Tunisia,TUN,2003,1.5511
Tunisia,TUN,2004,1.5458
Tunisia,TUN,2005,1.5987
Tunisia,TUN,2006,1.2723
Tunisia,TUN,2007,1.1577
Tunisia,TUN,2008,1.1873
Tunisia,TUN,2009,1.0661
Tunisia,TUN,2010,0.8732
Turkey,TUR,1980,-0.0969
Turkey,TUR,1981,-0.0216
Turkey,TUR,1982,0.1824
Turkey,TUR,1983,0.1629
Turkey,TUR,1984,0.1715
Turkey,TUR,1985,0.1876
Turkey,TUR,1986,0.1039
Turkey,TUR,1987,1.1004
Turkey,TUR,1988,2.2163
Turkey,TUR,1989,2.6128
Turkey,TUR,1990,2.8561
Turkey,TUR,1991,3.1409
Turkey,TUR,1992,3.3452
Turkey,TUR,1993,3.4429
Turkey,TUR,1994,3.5231
Turkey,TUR,1995,3.4456
Turkey,TUR,1996,3.144
Turkey,TUR,1997,3.2711
Turkey,TUR,1998,3.4971
Turkey,TUR,1999,3.8423
Turkey,TUR,2000,3.9956
Turkey,TUR,2001,4.1394
Turkey,TUR,2002,4.3146
Turkey,TUR,2003,4.478
Turkey,TUR,2004,4.6225
Turkey,TUR,2005,4.7144
Turkey,TUR,2006,4.8849
Turkey,TUR,2007,4.7994
Turkey,TUR,2008,4.6202
Turkey,TUR,2009,4.2394
Turkey,TUR,2010,4.0216
Uganda,UGA,1980,-0.6727
Uganda,UGA,1981,-0.6733
Uganda,UGA,1982,-0.7389
Uganda,UGA,1983,-0.7395
Uganda,UGA,1984,-0.6865
Uganda,UGA,1985,-0.6624
Uganda,UGA,1986,-0.6904
Uganda,UGA,1987,-0.7407
Uganda,UGA,1988,-0.7406
Uganda,UGA,1989,-0.7403
Uganda,UGA,1990,-0.7398
Uganda,UGA,1991,-0.6923
Uganda,UGA,1992,-0.6898
Uganda,UGA,1993,-0.611
Uganda,UGA,1994,-0.5581
Uganda,UGA,1995,-0.5493
Uganda,UGA,1996,-0.5585
Uganda,UGA,1997,-0.5498
Uganda,UGA,1998,-0.5565
Uganda,UGA,1999,-0.6048
Uganda,UGA,2000,-0.6021
Uganda,UGA,2001,-0.5988
Uganda,UGA,2002,-0.548
Uganda,UGA,2003,-0.5283
Uganda,UGA,2004,-0.4957
Uganda,UGA,2005,-0.455
Uganda,UGA,2006,-0.5107
Uganda,UGA,2007,-0.5194
Uganda,UGA,2008,-0.5113
Uganda,UGA,2009,-0.4731
Uganda,UGA,2010,-0.5129
United Arab Emirates,ARE,1980,-0.8798
United Arab Emirates,ARE,1981,-0.8866
United Arab Emirates,ARE,1982,-0.8875
United Arab Emirates,ARE,1983,-0.8724
United Arab Emirates,ARE,1984,-0.9063
United Arab Emirates,ARE,1985,-0.9116
United Arab Emirates,ARE,1986,-0.9098
United Arab Emirates,ARE,1987,-0.9082
United Arab Emirates,ARE,1988,-0.9101
United Arab Emirates,ARE,1989,-0.8732
United Arab Emirates,ARE,1990,-0.9061
United Arab Emirates,ARE,1991,-0.8718
United Arab Emirates,ARE,1992,-0.8733
United Arab Emirates,ARE,1993,-0.8747
United Arab Emirates,ARE,1994,-0.913
United Arab Emirates,ARE,1995,-0.8787
United Arab Emirates,ARE,1996,-0.9152
United Arab Emirates,ARE,1997,-0.9108
United Arab Emirates,ARE,1998,-0.9116
United Arab Emirates,ARE,1999,-0.871
United Arab Emirates,ARE,2000,-0.8558
United Arab Emirates,ARE,2001,-0.8608
United Arab Emirates,ARE,2002,-0.8862
United Arab Emirates,ARE,2003,-0.8856
United Arab Emirates,ARE,2004,-0.8859
United Arab Emirates,ARE,2005,-0.8453
United Arab Emirates,ARE,2006,-0.8923
United Arab Emirates,ARE,2007,-0.8638
United Arab Emirates,ARE,2008,-0.8466
United Arab Emirates,ARE,2009,-0.8902
United Arab Emirates,ARE,2010,-0.8892
United Kingdom,GBR,1980,1.1142
United Kingdom,GBR,1981,1.6849
United Kingdom,GBR,1982,1.9665
United Kingdom,GBR,1983,2.4595
United Kingdom,GBR,1984,2.8246
United Kingdom,GBR,1985,3.0732
United Kingdom,GBR,1986,3.4483
United Kingdom,GBR,1987,4.0424
United Kingdom,GBR,1988,4.446
United Kingdom,GBR,1989,4.7789
United Kingdom,GBR,1990,5.0301
United Kingdom,GBR,1991,5.1981
United Kingdom,GBR,1992,5.1377
United Kingdom,GBR,1993,4.9026
United Kingdom,GBR,1994,4.9115
United Kingdom,GBR,1995,4.8889
United Kingdom,GBR,1996,4.904
United Kingdom,GBR,1997,4.9088
United Kingdom,GBR,1998,5.2153
United Kingdom,GBR,1999,5.5394
United Kingdom,GBR,2000,5.7249
United Kingdom,GBR,2001,5.6518
United Kingdom,GBR,2002,5.6412
United Kingdom,GBR,2003,5.5861
United Kingdom,GBR,2004,5.5728
United Kingdom,GBR,2005,5.4784
United Kingdom,GBR,2006,5.3722
United Kingdom,GBR,2007,5.2136
United Kingdom,GBR,2008,4.9556
United Kingdom,GBR,2009,4.4077
United Kingdom,GBR,2010,4.0138
United States,USA,1980,1.5263
United States,USA,1981,2.4196
United States,USA,1982,2.6992
United States,USA,1983,2.8093
United States,USA,1984,2.8787
United States,USA,1985,2.9545
United States,USA,1986,3.129
United States,USA,1987,3.0588
United States,USA,1988,3.0226
United States,USA,1989,3.101
United States,USA,1990,3.3374
United States,USA,1991,3.3569
United States,USA,1992,3.2041
United States,USA,1993,3.496
United States,USA,1994,3.9369
United States,USA,1995,4.0427
United States,USA,1996,3.8967
United States,USA,1997,3.7356
United States,USA,1998,4.0589
United States,USA,1999,4.2843
United States,USA,2000,4.4841
United States,USA,2001,4.6351
United States,USA,2002,4.7171
United States,USA,2003,4.7632
United States,USA,2004,4.7483
United States,USA,2005,4.7734
United States,USA,2006,4.7175
United States,USA,2007,4.5443
United States,USA,2008,4.1311
United States,USA,2009,3.3478
United States,USA,2010,2.8726
Uruguay,URY,1980,0.435
Uruguay,URY,1981,0.6294
Uruguay,URY,1982,0.6598
Uruguay,URY,1983,0.8835
Uruguay,URY,1984,1.3403
Uruguay,URY,1985,1.085
Uruguay,URY,1986,1.4625
Uruguay,URY,1987,1.4921
Uruguay,URY,1988,1.5125
Uruguay,URY,1989,1.3651
Uruguay,URY,1990,1.4144
Uruguay,URY,1991,1.5326
Uruguay,URY,1992,1.6054
Uruguay,URY,1993,1.72
Uruguay,URY,1994,1.8494
Uruguay,URY,1995,1.8284
Uruguay,URY,1996,1.2149
Uruguay,URY,1997,1.1191
Uruguay,URY,1998,2.344
Uruguay,URY,1999,2.7428
Uruguay,URY,2000,3.5156
Uruguay,URY,2001,4.0562
Uruguay,URY,2002,4.1231
Uruguay,URY,2003,3.937
Uruguay,URY,2004,3.4811
Uruguay,URY,2005,4.2162
Uruguay,URY,2006,4.1653
Uruguay,URY,2007,3.7449
Uruguay,URY,2008,2.6559
Uruguay,URY,2009,1.9951
Uruguay,URY,2010,0.6164
Venezuela,VEN,1980,0.6626
Venezuela,VEN,1981,0.9389
Venezuela,VEN,1982,1.0493
Venezuela,VEN,1983,1.1553
Venezuela,VEN,1984,1.5514
Venezuela,VEN,1985,1.6339
Venezuela,VEN,1986,1.7114
Venezuela,VEN,1987,1.8504
Venezuela,VEN,1988,1.8027
Venezuela,VEN,1989,1.9348
Venezuela,VEN,1990,2.0075
Venezuela,VEN,1991,2.007
Venezuela,VEN,1992,2.1661
Venezuela,VEN,1993,2.2793
Venezuela,VEN,1994,2.5895
Venezuela,VEN,1995,2.5958
Venezuela,VEN,1996,2.8836
Venezuela,VEN,1997,2.946
Venezuela,VEN,1998,2.8885
Venezuela,VEN,1999,3.0638
Venezuela,VEN,2000,3.0429
Venezuela,VEN,2001,2.9045
Venezuela,VEN,2002,2.8557
Venezuela,VEN,2003,2.8487
Venezuela,VEN,2004,2.7653
Venezuela,VEN,2005,2.7418
Venezuela,VEN,2006,2.779
Venezuela,VEN,2007,2.3571
Venezuela,VEN,2008,2.4203
Venezuela,VEN,2009,1.7842
Venezuela,VEN,2010,1.2848
Vietnam,VNM,1980,-1.0802
Vietnam,VNM,1981,-1.1251
Vietnam,VNM,1982,-1.1395
Vietnam,VNM,1983,-1.1215
Vietnam,VNM,1984,-1.086
Vietnam,VNM,1985,-0.956
Vietnam,VNM,1986,-0.9284
Vietnam,VNM,1987,-0.9371
Vietnam,VNM,1988,-0.9276
Vietnam,VNM,1989,-0.8771
Vietnam,VNM,1990,-0.8729
Vietnam,VNM,1991,-0.8767
Vietnam,VNM,1992,-0.8636
Vietnam,VNM,1993,-0.8628
Vietnam,VNM,1994,-0.8619
Vietnam,VNM,1995,-0.85
Vietnam,VNM,1996,-0.7002
Vietnam,VNM,1997,-0.6927
Vietnam,VNM,1998,-0.6904
Vietnam,VNM,1999,-0.6924
Vietnam,VNM,2000,-0.6904
Vietnam,VNM,2001,-0.6911
Vietnam,VNM,2002,-0.6899
Vietnam,VNM,2003,-0.6905
Vietnam,VNM,2004,-0.6903
Vietnam,VNM,2005,-0.6976
Vietnam,VNM,2006,-0.6943
Vietnam,VNM,2007,-0.6973
Vietnam,VNM,2008,-0.697
Vietnam,VNM,2009,-0.6973
Vietnam,VNM,2010,-0.6991
Zambia,ZMB,1980,0.2724
Zambia,ZMB,1981,0.2682
Zambia,ZMB,1982,0.2636
Zambia,ZMB,1983,0.2264
Zambia,ZMB,1984,0.2001
Zambia,ZMB,1985,0.1933
Zambia,ZMB,1986,0.2837
Zambia,ZMB,1987,0.2172
Zambia,ZMB,1988,0.2572
Zambia,ZMB,1989,0.2427
Zambia,ZMB,1990,0.7211
Zambia,ZMB,1991,0.2982
Zambia,ZMB,1992,-0.8498
Zambia,ZMB,1993,-0.8399
Zambia,ZMB,1994,-0.8448
Zambia,ZMB,1995,-0.8347
Zambia,ZMB,1996,-0.8298
Zambia,ZMB,1997,0.5934
Zambia,ZMB,1998,1.6374
Zambia,ZMB,1999,1.2536
Zambia,ZMB,2000,1.8253
Zambia,ZMB,2001,1.0851
Zambia,ZMB,2002,0.9254
Zambia,ZMB,2003,0.8993
Zambia,ZMB,2004,1.0415
Zambia,ZMB,2005,1.394
Zambia,ZMB,2006,1.0605
Zambia,ZMB,2007,0.9568
Zambia,ZMB,2008,0.8651
Zambia,ZMB,2009,0.7678
Zambia,ZMB,2010,0.7723
Zimbabwe,ZWE,1980,-0.1668
Zimbabwe,ZWE,1981,-0.0831
Zimbabwe,ZWE,1982,-0.0335
Zimbabwe,ZWE,1983,-0.0399
Zimbabwe,ZWE,1984,0.2798
Zimbabwe,ZWE,1985,0.309
Zimbabwe,ZWE,1986,0.3069
Zimbabwe,ZWE,1987,0.0072
Zimbabwe,ZWE,1988,-0.0399
Zimbabwe,ZWE,1989,-0.0357
Zimbabwe,ZWE,1990,0.2944
Zimbabwe,ZWE,1991,0.3467
Zimbabwe,ZWE,1992,0.3896
Zimbabwe,ZWE,1993,0.335
Zimbabwe,ZWE,1994,0.329
Zimbabwe,ZWE,1995,-0.8371
Zimbabwe,ZWE,1996,-0.843
Zimbabwe,ZWE,1997,-0.8389
Zimbabwe,ZWE,1998,-0.8615
Zimbabwe,ZWE,1999,-0.8332
Zimbabwe,ZWE,2000,-0.845
Zimbabwe,ZWE,2001,-0.8466
Zimbabwe,ZWE,2002,-0.8415
Zimbabwe,ZWE,2003,-0.8664
Zimbabwe,ZWE,2004,-0.8378
Zimbabwe,ZWE,2005,-0.8472
Zimbabwe,ZWE,2006,-0.8478
Zimbabwe,ZWE,2007,-0.8591
Zimbabwe,ZWE,2008,-0.8576
Zimbabwe,ZWE,2009,-0.8595
Zimbabwe,ZWE,2010,-0.8587
