Entity,Code,Year,Oil consumption per capita (BP & UN (2017 revision)) (megawatt-hours)
Romania,ROU,1982,8.339758178
Romania,ROU,1983,7.427723716000001
Romania,ROU,1984,7.080640943000001
Romania,ROU,1985,7.566361171
Romania,ROU,1986,8.098550046
Romania,ROU,1987,8.865154022999999
Romania,ROU,1988,8.271718188000001
Romania,ROU,1989,8.518149751000001
Romania,ROU,1990,9.255231717000001
Romania,ROU,1991,7.718552739
Romania,ROU,1992,6.299300255
Romania,ROU,1993,6.061543701
Romania,ROU,1994,5.657985372000001
Romania,ROU,1995,6.833636467000001
Romania,ROU,1996,6.618709345
Romania,ROU,1997,7.018757507
Romania,ROU,1998,6.1976740040000005
Romania,ROU,1999,4.944615853999999
Romania,ROU,2000,5.244717041
Romania,ROU,2001,5.609705363
Romania,ROU,2002,5.664753392
Romania,ROU,2003,5.044556059
Romania,ROU,2004,5.846466638
Romania,ROU,2005,5.702933476999999
Romania,ROU,2006,5.644764182
Romania,ROU,2007,5.715454724000001
Romania,ROU,2008,5.800174477
Romania,ROU,2009,5.181560440999999
Romania,ROU,2010,4.980218291
Romania,ROU,2011,5.224997902
Romania,ROU,2012,5.307262736
Romania,ROU,2013,4.869158925
Romania,ROU,2014,5.213276238000001
Romania,ROU,2015,5.357847795
Russia,RUS,1985,20.12136254
Russia,RUS,1986,20.22037628
Russia,RUS,1987,20.24476929
Russia,RUS,1988,19.954312150000003
Russia,RUS,1989,20.212470850000003
Russia,RUS,1990,19.83995459
Russia,RUS,1991,19.274991330000002
Russia,RUS,1992,18.42672265
Russia,RUS,1993,15.37499515
Russia,RUS,1994,13.5482073
Russia,RUS,1995,11.811134110000001
Russia,RUS,1996,10.175834790000001
Russia,RUS,1997,10.10210591
Russia,RUS,1998,9.714467038
Russia,RUS,1999,9.94900462
Russia,RUS,2000,9.790518179000001
Russia,RUS,2001,10.13657813
Russia,RUS,2002,9.777502216
Russia,RUS,2003,10.17274808
Russia,RUS,2004,10.067895909999999
Russia,RUS,2005,10.12386398
Russia,RUS,2006,10.58047054
Russia,RUS,2007,10.55903836
Russia,RUS,2008,10.86146928
Russia,RUS,2009,10.41790864
Russia,RUS,2010,10.82800737
Russia,RUS,2011,11.545187480000001
Russia,RUS,2012,11.72854077
Russia,RUS,2013,11.689184160000002
Russia,RUS,2014,12.31844047
Russia,RUS,2015,11.653284890000002
Saudi Arabia,SAU,1965,47.00612453
Saudi Arabia,SAU,1966,45.78763895
Saudi Arabia,SAU,1967,44.5803764
Saudi Arabia,SAU,1968,43.35329874
Saudi Arabia,SAU,1969,42.06808917
Saudi Arabia,SAU,1970,41.92612366
Saudi Arabia,SAU,1971,40.56802393
Saudi Arabia,SAU,1972,41.36685241
Saudi Arabia,SAU,1973,41.781648970000006
Saudi Arabia,SAU,1974,41.66328921
Saudi Arabia,SAU,1975,30.18354077
Saudi Arabia,SAU,1976,33.42891457
Saudi Arabia,SAU,1977,36.77598813
Saudi Arabia,SAU,1978,37.68143963
Saudi Arabia,SAU,1979,43.09095845
Saudi Arabia,SAU,1980,33.10221795
Saudi Arabia,SAU,1981,37.43959214
Saudi Arabia,SAU,1982,39.116743490000005
Saudi Arabia,SAU,1983,40.76045737
Saudi Arabia,SAU,1984,42.824479440000005
Saudi Arabia,SAU,1985,41.22861013
Saudi Arabia,SAU,1986,38.55519488
Saudi Arabia,SAU,1987,39.04560362
Saudi Arabia,SAU,1988,38.421713839999995
Saudi Arabia,SAU,1989,35.521764170000004
Saudi Arabia,SAU,1990,36.47768283
Saudi Arabia,SAU,1991,36.91031548
Saudi Arabia,SAU,1992,34.67259555
Saudi Arabia,SAU,1993,33.941668570000004
Saudi Arabia,SAU,1994,39.99310375
Saudi Arabia,SAU,1995,37.38249026
Saudi Arabia,SAU,1996,37.78149819
Saudi Arabia,SAU,1997,37.696042260000006
Saudi Arabia,SAU,1998,39.41584134
Saudi Arabia,SAU,1999,40.03023336
Saudi Arabia,SAU,2000,40.36951769
Saudi Arabia,SAU,2001,41.439931550000004
Saudi Arabia,SAU,2002,41.53503879
Saudi Arabia,SAU,2003,42.74615363
Saudi Arabia,SAU,2004,44.84375197
Saudi Arabia,SAU,2005,45.838350240000004
Saudi Arabia,SAU,2006,46.54831259
Saudi Arabia,SAU,2007,48.07922176
Saudi Arabia,SAU,2008,51.28531907
Saudi Arabia,SAU,2009,54.92403377
Saudi Arabia,SAU,2010,58.137034390000004
Saudi Arabia,SAU,2011,57.29852392
Saudi Arabia,SAU,2012,58.45908535
Saudi Arabia,SAU,2013,57.21392703
Saudi Arabia,SAU,2014,60.37985278
Saudi Arabia,SAU,2015,61.41352555
Singapore,SGP,1965,25.447819889999998
Singapore,SGP,1966,28.46207442
Singapore,SGP,1967,33.591089460000006
Singapore,SGP,1968,40.97456154
Singapore,SGP,1969,39.5457265
Singapore,SGP,1970,42.12950884
Singapore,SGP,1971,35.87657836
Singapore,SGP,1972,44.16700767
Singapore,SGP,1973,40.77021056
Singapore,SGP,1974,39.490945939999996
Singapore,SGP,1975,38.01272531
Singapore,SGP,1976,44.61687509
Singapore,SGP,1977,44.264045810000006
Singapore,SGP,1978,44.9468551
Singapore,SGP,1979,47.29222398
Singapore,SGP,1980,46.17857943
Singapore,SGP,1981,52.13296526
Singapore,SGP,1982,49.53970461
Singapore,SGP,1983,51.1938676
Singapore,SGP,1984,52.4635328
Singapore,SGP,1985,52.184946790000005
Singapore,SGP,1986,59.303304510000004
Singapore,SGP,1987,60.979521569999996
Singapore,SGP,1988,69.22878926000001
Singapore,SGP,1989,77.34046671
Singapore,SGP,1990,90.02447499
Singapore,SGP,1991,89.17396216
Singapore,SGP,1992,89.74450035000001
Singapore,SGP,1993,94.22789443
Singapore,SGP,1994,105.28373260000001
Singapore,SGP,1995,106.9011662
Singapore,SGP,1996,105.2430089
Singapore,SGP,1997,108.2522039
Singapore,SGP,1998,107.1152223
Singapore,SGP,1999,103.5398579
Singapore,SGP,2000,107.6698219
Singapore,SGP,2001,112.6690353
Singapore,SGP,2002,106.6299913
Singapore,SGP,2003,96.34467223
Singapore,SGP,2004,103.88688499999999
Singapore,SGP,2005,107.2057928
Singapore,SGP,2006,112.1950192
Singapore,SGP,2007,118.6567586
Singapore,SGP,2008,123.1851911
Singapore,SGP,2009,129.9082688
Singapore,SGP,2010,139.6922313
Singapore,SGP,2011,143.117235
Singapore,SGP,2012,139.81624150000002
Singapore,SGP,2013,139.17283350000002
Singapore,SGP,2014,140.41276190000002
Singapore,SGP,2015,145.82865239999998
Slovakia,SVK,1965,6.096961938000001
Slovakia,SVK,1966,6.683386126
Slovakia,SVK,1967,7.385496398000001
Slovakia,SVK,1968,8.094819006
Slovakia,SVK,1969,8.633154592999999
Slovakia,SVK,1970,10.28518514
Slovakia,SVK,1971,11.229512080000001
Slovakia,SVK,1972,12.1922943
Slovakia,SVK,1973,13.58873474
Slovakia,SVK,1974,13.80983866
Slovakia,SVK,1975,15.0840014
Slovakia,SVK,1976,15.782000739999999
Slovakia,SVK,1977,16.3287458
Slovakia,SVK,1978,16.71728801
Slovakia,SVK,1979,16.82335552
Slovakia,SVK,1980,15.51991492
Slovakia,SVK,1981,15.17084708
Slovakia,SVK,1982,13.73900893
Slovakia,SVK,1983,13.36075132
Slovakia,SVK,1984,14.0777354
Slovakia,SVK,1985,13.910627049999999
Slovakia,SVK,1986,13.360054260000002
Slovakia,SVK,1987,13.07382683
Slovakia,SVK,1988,12.701097019999999
Slovakia,SVK,1989,12.51590908
Slovakia,SVK,1990,10.920881600000001
Slovakia,SVK,1991,9.535345488
Slovakia,SVK,1992,8.554947961
Slovakia,SVK,1993,7.055584458999999
Slovakia,SVK,1994,7.260487617
Slovakia,SVK,1995,7.012006392
Slovakia,SVK,1996,7.3411190930000005
Slovakia,SVK,1997,7.3194392200000005
Slovakia,SVK,1998,8.15893932
Slovakia,SVK,1999,7.392495111000001
Slovakia,SVK,2000,7.345202845
Slovakia,SVK,2001,6.865999779
Slovakia,SVK,2002,7.621740047
Slovakia,SVK,2003,7.1762922399999995
Slovakia,SVK,2004,6.858130477
Slovakia,SVK,2005,8.24380719
Slovakia,SVK,2006,7.38704587
Slovakia,SVK,2007,7.826831873000001
Slovakia,SVK,2008,8.483082342
Slovakia,SVK,2009,8.034398753000001
Slovakia,SVK,2010,8.42935451
Slovakia,SVK,2011,8.362657945999999
Slovakia,SVK,2012,7.718166832
Slovakia,SVK,2013,7.736712300000001
Slovakia,SVK,2014,7.282609596
Slovakia,SVK,2015,7.853372426
South Africa,ZAF,1965,3.269320499
South Africa,ZAF,1966,3.4589510650000004
South Africa,ZAF,1967,3.659901021
South Africa,ZAF,1968,3.873154419
South Africa,ZAF,1969,4.144842346000001
South Africa,ZAF,1970,4.370011346
South Africa,ZAF,1971,4.649461715
South Africa,ZAF,1972,4.931693074
South Africa,ZAF,1973,5.294221318
South Africa,ZAF,1974,5.018021831
South Africa,ZAF,1975,5.183992846
South Africa,ZAF,1976,5.105566018
South Africa,ZAF,1977,4.9293273179999995
South Africa,ZAF,1978,5.049722685
South Africa,ZAF,1979,4.669306655000001
South Africa,ZAF,1980,4.682798535
South Africa,ZAF,1981,4.943700174
South Africa,ZAF,1982,4.8795112099999995
South Africa,ZAF,1983,4.801489485
South Africa,ZAF,1984,5.100545223
South Africa,ZAF,1985,4.86713192
South Africa,ZAF,1986,4.593608735
South Africa,ZAF,1987,4.753972361
South Africa,ZAF,1988,5.132431194
South Africa,ZAF,1989,5.2066362150000005
South Africa,ZAF,1990,5.1377724570000005
South Africa,ZAF,1991,5.059468359
South Africa,ZAF,1992,5.104615993
South Africa,ZAF,1993,5.195489681
South Africa,ZAF,1994,5.299714413
South Africa,ZAF,1995,5.536022775
South Africa,ZAF,1996,5.603546471
South Africa,ZAF,1997,5.594542971
South Africa,ZAF,1998,5.586805923
South Africa,ZAF,1999,5.579183121
South Africa,ZAF,2000,5.592872593
South Africa,ZAF,2001,5.632961755
South Africa,ZAF,2002,5.7007625850000005
South Africa,ZAF,2003,5.829304251
South Africa,ZAF,2004,5.970750543
South Africa,ZAF,2005,5.914435846000001
South Africa,ZAF,2006,5.950083633
South Africa,ZAF,2007,6.007257997
South Africa,ZAF,2008,5.635405355
South Africa,ZAF,2009,5.507412315
South Africa,ZAF,2010,5.775918054
South Africa,ZAF,2011,5.727474209
South Africa,ZAF,2012,5.819860895
South Africa,ZAF,2013,5.89703523
South Africa,ZAF,2014,5.76207465
South Africa,ZAF,2015,5.861755362
South Korea,KOR,1965,0.5177906124999999
South Korea,KOR,1966,0.7575220391
South Korea,KOR,1967,1.284897818
South Korea,KOR,1968,1.859724355
South Korea,KOR,1969,2.472486006
South Korea,KOR,1970,3.02581421
South Korea,KOR,1971,3.3481140770000004
South Korea,KOR,1972,3.426712832
South Korea,KOR,1973,4.1387217110000005
South Korea,KOR,1974,4.1953657
South Korea,KOR,1975,4.664948140000001
South Korea,KOR,1976,5.159732423
South Korea,KOR,1977,6.0519278420000004
South Korea,KOR,1978,6.812441821
South Korea,KOR,1979,7.553697925000001
South Korea,KOR,1980,7.373123884
South Korea,KOR,1981,7.191251515
South Korea,KOR,1982,7.030027786
South Korea,KOR,1983,7.229542073
South Korea,KOR,1984,7.148194381000001
South Korea,KOR,1985,7.432802410000001
South Korea,KOR,1986,7.989803757
South Korea,KOR,1987,8.30402789
South Korea,KOR,1988,9.848648498000001
South Korea,KOR,1989,11.20943663
South Korea,KOR,1990,13.419314870000001
South Korea,KOR,1991,16.05696616
South Korea,KOR,1992,19.17672015
South Korea,KOR,1993,20.801281080000003
South Korea,KOR,1994,22.57122442
South Korea,KOR,1995,24.35057777
South Korea,KOR,1996,25.78140488
South Korea,KOR,1997,28.02923749
South Korea,KOR,1998,23.423401610000003
South Korea,KOR,1999,24.9059816
South Korea,KOR,2000,25.46674913
South Korea,KOR,2001,25.23228594
South Korea,KOR,2002,25.51997503
South Korea,KOR,2003,25.63104597
South Korea,KOR,2004,25.10153677
South Korea,KOR,2005,25.009108100000002
South Korea,KOR,2006,24.904790679999998
South Korea,KOR,2007,25.51782205
South Korea,KOR,2008,24.36085789
South Korea,KOR,2009,24.43446273
South Korea,KOR,2010,24.63343523
South Korea,KOR,2011,24.73312525
South Korea,KOR,2012,25.32473072
South Korea,KOR,2013,25.1042703
South Korea,KOR,2014,24.913776549999998
South Korea,KOR,2015,26.15428772
Spain,ESP,1965,5.125475632
Spain,ESP,1966,5.996077177
Spain,ESP,1967,7.184352839000001
Spain,ESP,1968,7.553779671
Spain,ESP,1969,8.511225942
Spain,ESP,1970,9.605795432999999
Spain,ESP,1971,10.457007560000001
Spain,ESP,1972,10.88706896
Spain,ESP,1973,12.943771660000001
Spain,ESP,1974,13.43094672
Spain,ESP,1975,13.78841943
Spain,ESP,1976,15.45823644
Spain,ESP,1977,14.39627953
Spain,ESP,1978,14.52869084
Spain,ESP,1979,15.24801407
Spain,ESP,1980,16.04737624
Spain,ESP,1981,15.383349780000001
Spain,ESP,1982,14.498903420000001
Spain,ESP,1983,14.426503870000001
Spain,ESP,1984,13.46097381
Spain,ESP,1985,12.84107245
Spain,ESP,1986,12.75392849
Spain,ESP,1987,13.31828285
Spain,ESP,1988,13.60184745
Spain,ESP,1989,14.263760860000001
Spain,ESP,1990,13.673336520000001
Spain,ESP,1991,13.864844730000002
Spain,ESP,1992,15.668143070000001
Spain,ESP,1993,14.80763578
Spain,ESP,1994,15.292163409999999
Spain,ESP,1995,16.754979340000002
Spain,ESP,1996,17.17249533
Spain,ESP,1997,17.84155287
Spain,ESP,1998,19.24771412
Spain,ESP,1999,19.78547345
Spain,ESP,2000,19.87391432
Spain,ESP,2001,20.51757195
Spain,ESP,2002,20.4085887
Spain,ESP,2003,20.76389319
Spain,ESP,2004,21.05890444
Spain,ESP,2005,20.935611310000002
Spain,ESP,2006,20.62408997
Spain,ESP,2007,20.58404082
Spain,ESP,2008,19.71760253
Spain,ESP,2009,18.40416131
Spain,ESP,2010,17.92145315
Spain,ESP,2011,17.06156283
Spain,ESP,2012,16.06575281
Spain,ESP,2013,14.763628839999999
Spain,ESP,2014,14.73921049
Spain,ESP,2015,15.340341839999999
Sweden,SWE,1965,28.45161034
Sweden,SWE,1966,31.994434430000002
Sweden,SWE,1967,31.04372487
Sweden,SWE,1968,34.789012580000005
Sweden,SWE,1969,38.95080771
Sweden,SWE,1970,42.24672237
Sweden,SWE,1971,39.45480696
Sweden,SWE,1972,40.51521871
Sweden,SWE,1973,41.68145313
Sweden,SWE,1974,37.46542193
Sweden,SWE,1975,37.206795129999996
Sweden,SWE,1976,41.06935957
Sweden,SWE,1977,39.537259590000005
Sweden,SWE,1978,37.37575159
Sweden,SWE,1979,39.05545293
Sweden,SWE,1980,34.654321450000005
Sweden,SWE,1981,31.26917339
Sweden,SWE,1982,29.321410540000002
Sweden,SWE,1983,25.925368719999998
Sweden,SWE,1984,24.798059600000002
Sweden,SWE,1985,26.651895359999997
Sweden,SWE,1986,27.34990947
Sweden,SWE,1987,24.955984909999998
Sweden,SWE,1988,23.78160283
Sweden,SWE,1989,23.694175360000003
Sweden,SWE,1990,23.62521306
Sweden,SWE,1991,22.13925796
Sweden,SWE,1992,23.28709951
Sweden,SWE,1993,22.54210695
Sweden,SWE,1994,23.74142296
Sweden,SWE,1995,22.485856599999998
Sweden,SWE,1996,24.238006640000002
Sweden,SWE,1997,22.39333582
Sweden,SWE,1998,22.52961611
Sweden,SWE,1999,22.418609580000002
Sweden,SWE,2000,20.81752244
Sweden,SWE,2001,20.91566527
Sweden,SWE,2002,21.48123341
Sweden,SWE,2003,23.02374193
Sweden,SWE,2004,22.65942499
Sweden,SWE,2005,22.08106589
Sweden,SWE,2006,22.05749086
Sweden,SWE,2007,21.415233670000003
Sweden,SWE,2008,20.99015253
Sweden,SWE,2009,19.321567090000002
Sweden,SWE,2010,20.03278114
Sweden,SWE,2011,18.23062112
Sweden,SWE,2012,17.834628300000002
Sweden,SWE,2013,17.36774625
Sweden,SWE,2014,17.36330389
Sweden,SWE,2015,16.828462690000002
Switzerland,CHE,1965,16.03276423
Switzerland,CHE,1966,16.80744625
Switzerland,CHE,1967,17.979716540000002
Switzerland,CHE,1968,19.74063303
Switzerland,CHE,1969,21.239266479999998
Switzerland,CHE,1970,23.60739805
Switzerland,CHE,1971,24.82595491
Switzerland,CHE,1972,25.24792743
Switzerland,CHE,1973,26.99518243
Switzerland,CHE,1974,23.89986567
Switzerland,CHE,1975,22.891550510000002
Switzerland,CHE,1976,23.77704505
Switzerland,CHE,1977,23.94526824
Switzerland,CHE,1978,24.6911913
Switzerland,CHE,1979,23.74301499
Switzerland,CHE,1980,23.70054302
Switzerland,CHE,1981,21.84809213
Switzerland,CHE,1982,20.55660069
Switzerland,CHE,1983,22.362386009999998
Switzerland,CHE,1984,21.43048808
Switzerland,CHE,1985,21.65417898
Switzerland,CHE,1986,23.59995541
Switzerland,CHE,1987,22.07102417
Switzerland,CHE,1988,21.995594819999997
Switzerland,CHE,1989,20.948971580000002
Switzerland,CHE,1990,22.227169290000003
Switzerland,CHE,1991,22.38161188
Switzerland,CHE,1992,22.42426977
Switzerland,CHE,1993,20.77725927
Switzerland,CHE,1994,21.27101935
Switzerland,CHE,1995,19.5481401
Switzerland,CHE,1996,20.11853413
Switzerland,CHE,1997,21.05014478
Switzerland,CHE,1998,21.25399729
Switzerland,CHE,1999,20.531203910000002
Switzerland,CHE,2000,19.811039100000002
Switzerland,CHE,2001,21.11834267
Switzerland,CHE,2002,19.90160016
Switzerland,CHE,2003,19.23794823
Switzerland,CHE,2004,19.02019627
Switzerland,CHE,2005,19.20880555
Switzerland,CHE,2006,19.51121142
Switzerland,CHE,2007,17.39821539
Switzerland,CHE,2008,18.3464731
Switzerland,CHE,2009,18.4213608
Switzerland,CHE,2010,16.90043199
Switzerland,CHE,2011,16.18766029
Switzerland,CHE,2012,16.28449361
Switzerland,CHE,2013,16.84414263
Switzerland,CHE,2014,14.94466975
Switzerland,CHE,2015,15.00425722
Taiwan,TWN,1965,1.989554556
Taiwan,TWN,1966,2.281891849
Taiwan,TWN,1967,2.628979257
Taiwan,TWN,1968,3.045140475
Taiwan,TWN,1969,3.549101421
Taiwan,TWN,1970,4.158673091
Taiwan,TWN,1971,5.696675654
Taiwan,TWN,1972,6.056397349
Taiwan,TWN,1973,7.577066653
Taiwan,TWN,1974,6.678483651
Taiwan,TWN,1975,7.601601264
Taiwan,TWN,1976,9.625580513000001
Taiwan,TWN,1977,10.43809618
Taiwan,TWN,1978,12.025131550000001
Taiwan,TWN,1979,11.84446261
Taiwan,TWN,1980,12.09449968
Taiwan,TWN,1981,10.4285797
Taiwan,TWN,1982,9.843373659000001
Taiwan,TWN,1983,9.914499363000001
Taiwan,TWN,1984,9.473176981
Taiwan,TWN,1985,11.394980830000002
Taiwan,TWN,1986,12.43232974
Taiwan,TWN,1987,12.75698818
Taiwan,TWN,1988,14.4820795
Taiwan,TWN,1989,15.946010580000001
Taiwan,TWN,1990,16.314848650000002
Taiwan,TWN,1991,16.757172729999997
Taiwan,TWN,1992,17.0370779
Taiwan,TWN,1993,18.098342690000003
Taiwan,TWN,1994,18.93098447
Taiwan,TWN,1995,20.314562870000003
Taiwan,TWN,1996,20.245256949999998
Taiwan,TWN,1997,20.93450996
Taiwan,TWN,1998,21.522153149999998
Taiwan,TWN,1999,23.04661655
Taiwan,TWN,2000,23.58602125
Taiwan,TWN,2001,24.03084626
Taiwan,TWN,2002,23.93660534
Taiwan,TWN,2003,24.71945683
Taiwan,TWN,2004,25.68471619
Taiwan,TWN,2005,25.32630422
Taiwan,TWN,2006,25.12474624
Taiwan,TWN,2007,26.051989839999997
Taiwan,TWN,2008,23.25664597
Taiwan,TWN,2009,23.2891871
Taiwan,TWN,2010,23.77058309
Taiwan,TWN,2011,22.34222524
Taiwan,TWN,2012,22.292504400000002
Taiwan,TWN,2013,22.469924
Taiwan,TWN,2014,22.90905615
Taiwan,TWN,2015,23.01561611
Thailand,THA,1965,0.8405609614
Thailand,THA,1966,0.9644050571
Thailand,THA,1967,1.040824366
Thailand,THA,1968,1.3347895550000002
Thailand,THA,1969,1.405592863
Thailand,THA,1970,1.593236508
Thailand,THA,1971,1.7234428880000001
Thailand,THA,1972,2.107941545
Thailand,THA,1973,2.171379157
Thailand,THA,1974,2.157747242
Thailand,THA,1975,2.266389613
Thailand,THA,1976,2.3312623749999997
Thailand,THA,1977,2.5605580060000004
Thailand,THA,1978,2.811010818
Thailand,THA,1979,2.7816895639999997
Thailand,THA,1980,2.8426240760000003
Thailand,THA,1981,2.656704464
Thailand,THA,1982,2.359871485
Thailand,THA,1983,2.594527631
Thailand,THA,1984,2.650583522
Thailand,THA,1985,2.463371854
Thailand,THA,1986,2.522887186
Thailand,THA,1987,2.709321655
Thailand,THA,1988,3.010449326
Thailand,THA,1989,3.482976712
Thailand,THA,1990,4.122099658
Thailand,THA,1991,4.358400958
Thailand,THA,1992,4.861215685
Thailand,THA,1993,5.566212229
Thailand,THA,1994,6.155757803
Thailand,THA,1995,6.639852856000001
Thailand,THA,1996,7.239683250000001
Thailand,THA,1997,7.195884569
Thailand,THA,1998,6.506218235
Thailand,THA,1999,6.849953288
Thailand,THA,2000,6.4255847930000005
Thailand,THA,2001,6.265012679000001
Thailand,THA,2002,6.917398017000001
Thailand,THA,2003,7.621110973
Thailand,THA,2004,8.190507971
Thailand,THA,2005,8.154503495
Thailand,THA,2006,7.806223569
Thailand,THA,2007,7.993341320000001
Thailand,THA,2008,7.757892334999999
Thailand,THA,2009,7.9818083390000005
Thailand,THA,2010,8.262693166
Thailand,THA,2011,8.564159539
Thailand,THA,2012,8.964358383
Thailand,THA,2013,9.307932059
Thailand,THA,2014,9.344965839
Thailand,THA,2015,9.704817416000001
Trinidad and Tobago,TTO,1965,24.23287275
Trinidad and Tobago,TTO,1966,24.20441993
Trinidad and Tobago,TTO,1967,25.08502941
Trinidad and Tobago,TTO,1968,25.411781490000003
Trinidad and Tobago,TTO,1969,26.455049350000003
Trinidad and Tobago,TTO,1970,26.90176945
Trinidad and Tobago,TTO,1971,27.49515353
Trinidad and Tobago,TTO,1972,44.803678180000006
Trinidad and Tobago,TTO,1973,44.396992850000004
Trinidad and Tobago,TTO,1974,43.15818718
Trinidad and Tobago,TTO,1975,32.447043470000004
Trinidad and Tobago,TTO,1976,36.0695573
Trinidad and Tobago,TTO,1977,34.68549984
Trinidad and Tobago,TTO,1978,30.594346350000002
Trinidad and Tobago,TTO,1979,23.092446520000003
Trinidad and Tobago,TTO,1980,17.89547299
Trinidad and Tobago,TTO,1981,17.446751
Trinidad and Tobago,TTO,1982,19.054497950000002
Trinidad and Tobago,TTO,1983,16.178368560000003
Trinidad and Tobago,TTO,1984,13.585331770000002
Trinidad and Tobago,TTO,1985,14.28263736
Trinidad and Tobago,TTO,1986,15.30300637
Trinidad and Tobago,TTO,1987,9.934540727
Trinidad and Tobago,TTO,1988,8.880124625
Trinidad and Tobago,TTO,1989,7.915449925
Trinidad and Tobago,TTO,1990,12.04022424
Trinidad and Tobago,TTO,1991,11.167535430000001
Trinidad and Tobago,TTO,1992,16.0613162
Trinidad and Tobago,TTO,1993,13.887883949999999
Trinidad and Tobago,TTO,1994,10.399226440000001
Trinidad and Tobago,TTO,1995,11.88946463
Trinidad and Tobago,TTO,1996,13.79854319
Trinidad and Tobago,TTO,1997,7.8229651030000005
Trinidad and Tobago,TTO,1998,9.027343249
Trinidad and Tobago,TTO,1999,16.31248246
Trinidad and Tobago,TTO,2000,15.96512019
Trinidad and Tobago,TTO,2001,14.725230470000001
Trinidad and Tobago,TTO,2002,16.731813440000003
Trinidad and Tobago,TTO,2003,15.82454265
Trinidad and Tobago,TTO,2004,17.30674199
Trinidad and Tobago,TTO,2005,15.09052752
Trinidad and Tobago,TTO,2006,16.41617324
Trinidad and Tobago,TTO,2007,18.709514780000003
Trinidad and Tobago,TTO,2008,19.83613221
Trinidad and Tobago,TTO,2009,18.88233451
Trinidad and Tobago,TTO,2010,19.51431206
Trinidad and Tobago,TTO,2011,18.20301918
Trinidad and Tobago,TTO,2012,17.45670561
Trinidad and Tobago,TTO,2013,19.46976768
Trinidad and Tobago,TTO,2014,17.69735658
Trinidad and Tobago,TTO,2015,19.19644651
Turkey,TUR,1965,1.338241915
Turkey,TUR,1966,1.557267938
Turkey,TUR,1967,1.787580199
Turkey,TUR,1968,2.1083822220000004
Turkey,TUR,1969,2.292508072
Turkey,TUR,1970,2.36659818
Turkey,TUR,1971,2.74433682
Turkey,TUR,1972,3.035345534
Turkey,TUR,1973,3.625966307
Turkey,TUR,1974,3.4356325780000003
Turkey,TUR,1975,3.695629764
Turkey,TUR,1976,4.0816906180000005
Turkey,TUR,1977,4.509044997
Turkey,TUR,1978,4.679671365
Turkey,TUR,1979,4.07404444
Turkey,TUR,1980,4.071670949
Turkey,TUR,1981,3.917997804
Turkey,TUR,1982,4.099843267000001
Turkey,TUR,1983,4.210658193
Turkey,TUR,1984,4.101455072
Turkey,TUR,1985,4.209713081
Turkey,TUR,1986,4.457489034
Turkey,TUR,1987,4.925709691
Turkey,TUR,1988,5.153030416
Turkey,TUR,1989,4.743084338
Turkey,TUR,1990,4.945398141
Turkey,TUR,1991,4.739751699
Turkey,TUR,1992,4.927255841
Turkey,TUR,1993,5.5596568060000005
Turkey,TUR,1994,5.221810345
Turkey,TUR,1995,5.764056593
Turkey,TUR,1996,5.928592075
Turkey,TUR,1997,5.746180392
Turkey,TUR,1998,5.650249415
Turkey,TUR,1999,5.527334566
Turkey,TUR,2000,5.692326079000001
Turkey,TUR,2001,5.225860992
Turkey,TUR,2002,5.510333458
Turkey,TUR,2003,5.359044514000001
Turkey,TUR,2004,5.398464404
Turkey,TUR,2005,5.261497487
Turkey,TUR,2006,5.422159796
Turkey,TUR,2007,5.44743077
Turkey,TUR,2008,5.305153183000001
Turkey,TUR,2009,5.316212962
Turkey,TUR,2010,5.1122406520000006
Turkey,TUR,2011,4.927855002
Turkey,TUR,2012,4.928995247
Turkey,TUR,2013,5.1330939429999995
Turkey,TUR,2014,5.182350973
Turkey,TUR,2015,5.778980442
Turkmenistan,TKM,1985,17.42771259
Turkmenistan,TKM,1986,12.37761974
Turkmenistan,TKM,1987,12.061319
Turkmenistan,TKM,1988,11.75139934
Turkmenistan,TKM,1989,11.4354178
Turkmenistan,TKM,1990,14.54188812
Turkmenistan,TKM,1991,15.82387737
Turkmenistan,TKM,1992,14.934714040000001
Turkmenistan,TKM,1993,8.269884055
Turkmenistan,TKM,1994,8.082867508
Turkmenistan,TKM,1995,7.274554166
Turkmenistan,TKM,1996,8.292525629
Turkmenistan,TKM,1997,7.976555838
Turkmenistan,TKM,1998,10.09510869
Turkmenistan,TKM,1999,10.903128259999999
Turkmenistan,TKM,2000,10.30342787
Turkmenistan,TKM,2001,9.693195562000001
Turkmenistan,TKM,2002,10.96398223
Turkmenistan,TKM,2003,12.38504032
Turkmenistan,TKM,2004,12.21998649
Turkmenistan,TKM,2005,12.17389704
Turkmenistan,TKM,2006,11.724041370000002
Turkmenistan,TKM,2007,12.157425960000001
Turkmenistan,TKM,2008,12.30916726
Turkmenistan,TKM,2009,11.662628419999999
Turkmenistan,TKM,2010,12.6811376
Turkmenistan,TKM,2011,12.96277914
Turkmenistan,TKM,2012,13.26849587
Turkmenistan,TKM,2013,13.39136425
Turkmenistan,TKM,2014,13.750709129999999
Turkmenistan,TKM,2015,13.83006259
Ukraine,UKR,1985,14.69205992
Ukraine,UKR,1986,14.693371870000002
Ukraine,UKR,1987,15.23012437
Ukraine,UKR,1988,13.94959656
Ukraine,UKR,1989,13.30657289
Ukraine,UKR,1990,14.41689827
Ukraine,UKR,1991,13.13493023
