Entity,Code,Year,"School life expectancy, primary to tertiary, both sexes (years) (years)"
Poland,POL,1989,12.3421201705933
Poland,POL,1990,12.3404703140259
Poland,POL,1991,12.2729501724243
Poland,POL,1992,12.3118896484375
Poland,POL,1993,12.8566703796387
Poland,POL,1994,13.0590200424194
Poland,POL,1995,13.0025901794434
Poland,POL,1996,13.2063703536987
Poland,POL,1997,13.7949695587158
Poland,POL,1998,14.1593704223633
Poland,POL,1999,14.5553197860718
Poland,POL,2000,14.679539680481
Poland,POL,2001,14.9617595672607
Poland,POL,2002,15.3120403289795
Poland,POL,2003,15.4604997634888
Poland,POL,2004,14.8099899291992
Poland,POL,2005,14.9988498687744
Poland,POL,2006,15.020770072937
Poland,POL,2007,15.0387496948242
Poland,POL,2008,15.0641202926636
Poland,POL,2009,15.1338396072388
Poland,POL,2010,15.3925199508667
Poland,POL,2011,15.328929901123
Poland,POL,2012,15.4362697601318
Poland,POL,2013,16.373929977417
Portugal,PRT,1971,9.09239959716797
Portugal,PRT,1972,9.31215953826904
Portugal,PRT,1973,9.68861961364746
Portugal,PRT,1974,9.95934963226318
Portugal,PRT,1975,9.98966026306152
Portugal,PRT,1976,10.6779003143311
Portugal,PRT,1977,10.8544902801514
Portugal,PRT,1978,10.9006395339966
Portugal,PRT,1979,10.4088001251221
Portugal,PRT,1980,10.5313196182251
Portugal,PRT,1986,11.6382398605347
Portugal,PRT,1987,12.3901596069336
Portugal,PRT,1990,11.8366003036499
Portugal,PRT,1991,12.2838897705078
Portugal,PRT,1992,13.0539503097534
Portugal,PRT,1993,14.2034502029419
Portugal,PRT,1994,14.689169883728
Portugal,PRT,1995,15.0133304595947
Portugal,PRT,1996,15.4100799560547
Portugal,PRT,1998,15.9050903320313
Portugal,PRT,1999,15.4829797744751
Portugal,PRT,2000,15.7290697097778
Portugal,PRT,2001,15.917519569397
Portugal,PRT,2002,15.832989692688
Portugal,PRT,2003,15.8953199386597
Portugal,PRT,2004,15.4364004135132
Portugal,PRT,2005,15.4409799575806
Portugal,PRT,2006,15.4469499588013
Portugal,PRT,2007,15.7821798324585
Portugal,PRT,2008,15.9922504425049
Portugal,PRT,2009,16.047830581665
Portugal,PRT,2010,16.1549301147461
Portugal,PRT,2011,16.2579898834229
Portugal,PRT,2012,16.3464393615723
Portugal,PRT,2013,16.7969799041748
Portugal,PRT,2014,16.5657596588135
Puerto Rico,PRI,2009,15.8996801376343
Puerto Rico,PRI,2010,16.1452102661133
Puerto Rico,PRI,2011,15.6007499694824
Puerto Rico,PRI,2012,14.4681901931763
Puerto Rico,PRI,2013,14.5137596130371
Qatar,QAT,1971,8.86773014068604
Qatar,QAT,1976,11.1570100784302
Qatar,QAT,1977,11.1012401580811
Qatar,QAT,1980,11.9343299865723
Qatar,QAT,1981,12.0209197998047
Qatar,QAT,1982,12.3624601364136
Qatar,QAT,1983,12.5780296325684
Qatar,QAT,1984,12.3786697387695
Qatar,QAT,1985,12.499059677124
Qatar,QAT,1986,12.7725896835327
Qatar,QAT,1987,11.8519296646118
Qatar,QAT,1988,11.7640104293823
Qatar,QAT,1989,11.7693901062012
Qatar,QAT,1990,11.7864799499512
Qatar,QAT,1991,11.4843797683716
Qatar,QAT,1992,11.3137798309326
Qatar,QAT,1993,11.9455099105835
Qatar,QAT,1994,12.5966501235962
Qatar,QAT,1995,13.0790700912476
Qatar,QAT,1996,13.5579595565796
Qatar,QAT,1998,13.1761102676392
Qatar,QAT,1999,12.9597196578979
Qatar,QAT,2001,12.2169904708862
Qatar,QAT,2002,12.767430305481
Qatar,QAT,2003,13.5347299575806
Qatar,QAT,2004,13.7095403671265
Qatar,QAT,2005,13.6629495620728
Qatar,QAT,2006,12.6410703659058
Qatar,QAT,2007,11.7451295852661
Qatar,QAT,2008,11.7630701065063
Qatar,QAT,2009,11.9816398620605
Qatar,QAT,2010,12.3763704299927
Qatar,QAT,2011,13.0752601623535
Romania,ROU,1971,10.6564598083496
Romania,ROU,1972,10.6623001098633
Romania,ROU,1973,10.5969104766846
Romania,ROU,1974,10.5922498703003
Romania,ROU,1989,11.8539199829102
Romania,ROU,1990,11.9033498764038
Romania,ROU,1991,10.9582996368408
Romania,ROU,1992,10.4961395263672
Romania,ROU,1993,10.2859296798706
Romania,ROU,1994,10.2097501754761
Romania,ROU,1995,10.3660001754761
Romania,ROU,1996,10.8387203216553
Romania,ROU,1997,11.0026502609253
Romania,ROU,1998,11.1359796524048
Romania,ROU,1999,11.5452299118042
Romania,ROU,2000,11.6915502548218
Romania,ROU,2001,11.9917898178101
Romania,ROU,2002,12.4718704223633
Romania,ROU,2003,12.9017200469971
Romania,ROU,2004,13.4099998474121
Romania,ROU,2005,13.6979503631592
Romania,ROU,2006,14.0753898620605
Romania,ROU,2007,14.702730178833
Romania,ROU,2008,15.4492597579956
Romania,ROU,2009,15.8151502609253
Romania,ROU,2010,15.7065801620483
Romania,ROU,2011,15.3294496536255
Romania,ROU,2012,14.7349796295166
Russia,RUS,1971,11.9028701782227
Russia,RUS,1976,11.9187803268433
Russia,RUS,1981,12.2507495880127
Russia,RUS,1986,12.8435697555542
Russia,RUS,1987,13.0256099700928
Russia,RUS,1988,13.061710357666
Russia,RUS,1989,12.9289102554321
Russia,RUS,1990,12.8206100463867
Russia,RUS,1991,12.6609296798706
Russia,RUS,1992,12.3950595855713
Russia,RUS,1993,12.0425395965576
Russia,RUS,1994,11.7526903152466
Russia,RUS,1995,11.7707195281982
Russia,RUS,1996,11.8857402801514
Russia,RUS,1997,11.8857297897339
Russia,RUS,1998,11.9725503921509
Russia,RUS,1999,12.0799198150635
Russia,RUS,2003,13.60142993927
Russia,RUS,2005,13.7557096481323
Russia,RUS,2006,13.7857799530029
Russia,RUS,2007,13.8951301574707
Russia,RUS,2008,13.982780456543
Russia,RUS,2009,13.7388200759888
Russia,RUS,2011,14.3432197570801
Russia,RUS,2012,14.6288995742798
Russia,RUS,2013,14.8656196594238
Russia,RUS,2014,14.9531497955322
Rwanda,RWA,1971,4.03982019424438
Rwanda,RWA,1976,3.60167002677917
Rwanda,RWA,1977,3.80450010299683
Rwanda,RWA,1978,3.94073009490967
Rwanda,RWA,1979,4.23701000213623
Rwanda,RWA,1980,4.85374021530151
Rwanda,RWA,1981,5.45572996139526
Rwanda,RWA,1984,5.41932010650635
Rwanda,RWA,1985,5.45857000350952
Rwanda,RWA,1986,5.48975992202759
Rwanda,RWA,1987,5.59096002578735
Rwanda,RWA,1988,5.64744997024536
Rwanda,RWA,1989,5.76212978363037
Rwanda,RWA,1990,5.73326015472412
Rwanda,RWA,1999,6.63323020935059
Rwanda,RWA,2000,7.06297016143799
Rwanda,RWA,2001,7.17492008209229
Rwanda,RWA,2002,7.56015014648438
Rwanda,RWA,2003,8.16423034667969
Rwanda,RWA,2004,8.77974987030029
Rwanda,RWA,2005,9.29708957672119
Rwanda,RWA,2006,10.0621204376221
Rwanda,RWA,2007,10.4094200134277
Rwanda,RWA,2008,10.1626596450806
Rwanda,RWA,2009,10.7986001968384
Rwanda,RWA,2010,10.9495897293091
Rwanda,RWA,2011,11.1225204467773
Rwanda,RWA,2012,11.2855396270752
Rwanda,RWA,2013,11.2492504119873
Saint Kitts and Nevis,KNA,1984,11.8099603652954
Saint Kitts and Nevis,KNA,1985,11.6524600982666
Saint Kitts and Nevis,KNA,1986,12.0767498016357
Saint Kitts and Nevis,KNA,1987,12.4372701644897
Saint Kitts and Nevis,KNA,1988,12.557900428772
Saint Kitts and Nevis,KNA,1992,12.87672996521
Saint Kitts and Nevis,KNA,1993,13.0060195922852
Saint Kitts and Nevis,KNA,2008,12.8752098083496
Saint Kitts and Nevis,KNA,2014,14.443699836731
Saint Lucia,LCA,1977,10.347559928894
Saint Lucia,LCA,1978,10.3417100906372
Saint Lucia,LCA,1980,10.272310256958
Saint Lucia,LCA,1981,9.87975978851318
Saint Lucia,LCA,1982,10.6331701278687
Saint Lucia,LCA,1983,10.9106502532959
Saint Lucia,LCA,1984,11.0132703781128
Saint Lucia,LCA,1985,11.5340003967285
Saint Lucia,LCA,1987,11.7019300460815
Saint Lucia,LCA,1993,13.4911403656006
Saint Lucia,LCA,2004,12.165599822998
Saint Lucia,LCA,2005,12.4296798706055
Saint Lucia,LCA,2006,12.7691802978516
Saint Lucia,LCA,2007,12.5671501159668
Saint Vincent and the Grenadines,VCT,1986,11.6660604476929
Saint Vincent and the Grenadines,VCT,1987,11.7764196395874
Saint Vincent and the Grenadines,VCT,2000,12.7784900665283
Saint Vincent and the Grenadines,VCT,2001,12.9256601333618
Saint Vincent and the Grenadines,VCT,2002,12.958740234375
Saint Vincent and the Grenadines,VCT,2003,13.2410097122192
Saint Vincent and the Grenadines,VCT,2004,13.2567195892334
Samoa,WSM,1970,8.93898963928223
Samoa,WSM,1973,9.19384002685547
Samoa,WSM,1975,10.3502902984619
Samoa,WSM,1977,10.9287204742432
Samoa,WSM,1978,11.021050453186
Samoa,WSM,1981,11.3973798751831
Samoa,WSM,1998,12.0097398757935
Samoa,WSM,1999,12.1260595321655
Samoa,WSM,2000,12.002739906311
San Marino,SMR,2010,15.5463600158691
San Marino,SMR,2011,15.2451400756836
San Marino,SMR,2012,15.1112003326416
Sao Tome and Principe,STP,1971,5.38535022735596
Sao Tome and Principe,STP,1972,5.99928998947144
Sao Tome and Principe,STP,1976,8.08926963806152
Sao Tome and Principe,STP,1977,7.08789014816284
Sao Tome and Principe,STP,1981,8.00496959686279
Sao Tome and Principe,STP,1982,8.35534954071045
Sao Tome and Principe,STP,1983,8.9957103729248
Sao Tome and Principe,STP,1984,8.55640983581543
Sao Tome and Principe,STP,1987,7.2175498008728
Sao Tome and Principe,STP,1988,7.73320007324219
Sao Tome and Principe,STP,2003,9.80288982391357
Sao Tome and Principe,STP,2004,10.0247497558594
Sao Tome and Principe,STP,2005,10.187370300293
Sao Tome and Principe,STP,2007,10.3584804534912
Sao Tome and Principe,STP,2008,10.109959602356
Sao Tome and Principe,STP,2009,10.6066303253174
Sao Tome and Principe,STP,2010,10.5518598556519
Sao Tome and Principe,STP,2012,11.0381002426147
Sao Tome and Principe,STP,2014,12.0805597305298
Sao Tome and Principe,STP,2015,12.9212102890015
Saudi Arabia,SAU,1979,5.68248987197876
Saudi Arabia,SAU,2005,12.5333700180054
Saudi Arabia,SAU,2007,12.8076601028442
Saudi Arabia,SAU,2009,13.2518196105957
Saudi Arabia,SAU,2013,15.8375597000122
Saudi Arabia,SAU,2014,16.1122703552246
Senegal,SEN,1971,3.07499003410339
Senegal,SEN,1972,3.11625003814697
Senegal,SEN,1978,3.50062990188599
Senegal,SEN,1980,3.58940005302429
Senegal,SEN,1981,3.71585011482239
Senegal,SEN,1982,3.84366011619568
Senegal,SEN,1983,4.01486015319824
Senegal,SEN,1984,4.10254001617432
Senegal,SEN,1985,4.2197699546814
Senegal,SEN,1986,4.29397010803223
Senegal,SEN,1992,4.58214998245239
Senegal,SEN,1997,4.96727991104126
Senegal,SEN,1999,5.16266012191772
Senegal,SEN,2004,6.39628982543945
Senegal,SEN,2005,6.64395999908447
Senegal,SEN,2006,6.76241016387939
Senegal,SEN,2008,7.53517007827759
Senegal,SEN,2010,7.88327980041504
Serbia,SRB,2001,13.1689500808716
Serbia,SRB,2002,12.9647598266602
Serbia,SRB,2003,13.0868301391602
Serbia,SRB,2004,13.1623401641846
Serbia,SRB,2005,13.4161796569824
Serbia,SRB,2006,13.5382995605469
Serbia,SRB,2007,13.5141296386719
Serbia,SRB,2008,13.6062297821045
Serbia,SRB,2009,13.615650177002
Serbia,SRB,2010,13.5108499526978
Serbia,SRB,2011,14.018759727478
Serbia,SRB,2012,14.1202001571655
Serbia,SRB,2013,14.2821998596191
Serbia,SRB,2014,14.3606796264648
Seychelles,SYC,1970,8.08335971832275
Seychelles,SYC,1971,8.42691993713379
Seychelles,SYC,1972,8.65880966186523
Seychelles,SYC,1973,8.80984973907471
Seychelles,SYC,1974,9.11011028289795
Seychelles,SYC,1975,8.91047954559326
Seychelles,SYC,1976,8.29959011077881
Seychelles,SYC,1978,9.05340957641602
Seychelles,SYC,1979,9.17473983764648
Seychelles,SYC,1980,9.29961013793945
Seychelles,SYC,1981,9.96844959259033
Seychelles,SYC,1982,10.7739696502686
Seychelles,SYC,1983,11.0379695892334
Seychelles,SYC,1984,11.2399597167969
Seychelles,SYC,1985,11.4752101898193
Seychelles,SYC,1986,11.6227197647095
Seychelles,SYC,1987,11.5320301055908
Seychelles,SYC,1988,11.4460897445679
Seychelles,SYC,1989,11.3601102828979
Seychelles,SYC,1991,11.5355100631714
Seychelles,SYC,1992,11.6250801086426
Seychelles,SYC,1993,11.7580099105835
Seychelles,SYC,1994,11.9917402267456
Seychelles,SYC,1995,11.874529838562
Seychelles,SYC,1996,11.936710357666
Seychelles,SYC,1998,11.9699802398682
Seychelles,SYC,1999,12.3143196105957
Seychelles,SYC,2000,12.2324600219727
Seychelles,SYC,2001,12.0519304275513
Seychelles,SYC,2002,12.1170597076416
Seychelles,SYC,2003,12.3136596679688
Seychelles,SYC,2004,12.116979598999
Seychelles,SYC,2005,13.0629596710205
Seychelles,SYC,2007,13.1581201553345
Seychelles,SYC,2008,13.231240272522
Seychelles,SYC,2009,13.2479801177979
Seychelles,SYC,2010,13.3379802703857
Seychelles,SYC,2011,13.5295000076294
Seychelles,SYC,2012,13.4633903503418
Seychelles,SYC,2013,13.2147598266602
Seychelles,SYC,2014,14.1407899856567
Sierra Leone,SLE,1971,3.45290994644165
Sierra Leone,SLE,1972,3.61080002784729
Sierra Leone,SLE,1973,3.4957799911499
Sierra Leone,SLE,1974,3.67424988746643
Sierra Leone,SLE,1975,3.79205989837646
Sierra Leone,SLE,1976,3.97371006011963
Sierra Leone,SLE,1977,4.10620021820068
Sierra Leone,SLE,1978,4.16282987594604
Sierra Leone,SLE,1981,5.10475015640259
Sierra Leone,SLE,1984,5.76108980178833
Sierra Leone,SLE,1985,6.08554983139038
Sierra Leone,SLE,1986,5.93824005126953
Sierra Leone,SLE,1988,5.73119020462036
Sierra Leone,SLE,1989,5.10525989532471
Sierra Leone,SLE,1990,4.93930006027222
Sierra Leone,SLE,1991,4.63515996932983
Sierra Leone,SLE,2001,7.20940017700195
Slovakia,SVK,1993,11.8192195892334
Slovakia,SVK,1994,11.9084596633911
Slovakia,SVK,1995,12.0727596282959
Slovakia,SVK,1996,12.2661600112915
Slovakia,SVK,1997,12.3562097549438
Slovakia,SVK,1998,12.908519744873
Slovakia,SVK,1999,13.0455102920532
Slovakia,SVK,2000,13.291069984436
Slovakia,SVK,2001,13.2606897354126
Slovakia,SVK,2002,13.5703001022339
Slovakia,SVK,2003,13.7785902023315
Slovakia,SVK,2004,13.993709564209
Slovakia,SVK,2005,14.263409614563
Slovakia,SVK,2006,14.4872999191284
Slovakia,SVK,2007,14.7813396453857
Slovakia,SVK,2008,14.9201803207397
Slovakia,SVK,2009,14.9925603866577
Slovakia,SVK,2010,15.0460195541382
Slovakia,SVK,2011,15.0176095962524
Slovakia,SVK,2012,15.0490102767944
Slovakia,SVK,2013,15.0608100891113
Slovakia,SVK,2014,14.964879989624
Slovenia,SVN,1982,9.79582977294922
Slovenia,SVN,1983,10.5988597869873
Slovenia,SVN,1984,11.2754898071289
Slovenia,SVN,1985,11.5772304534912
Slovenia,SVN,1986,11.6134300231934
Slovenia,SVN,1987,11.6289300918579
Slovenia,SVN,1988,11.6790599822998
Slovenia,SVN,1989,11.75
Slovenia,SVN,1990,11.9637498855591
Slovenia,SVN,1991,12.0063495635986
Slovenia,SVN,1992,12.2785797119141
Slovenia,SVN,1993,12.1680297851563
Slovenia,SVN,1994,12.3094902038574
Slovenia,SVN,1995,12.5840797424316
Slovenia,SVN,1996,12.800479888916
Slovenia,SVN,1997,13.1365699768066
Slovenia,SVN,1998,13.6884298324585
Slovenia,SVN,1999,14.5558004379272
Slovenia,SVN,2000,14.7425498962402
Slovenia,SVN,2001,15.5900201797485
Slovenia,SVN,2002,16.0959396362305
Slovenia,SVN,2003,16.5875396728516
Slovenia,SVN,2004,16.3308391571045
Slovenia,SVN,2005,16.6842308044434
Slovenia,SVN,2006,16.8304500579834
Slovenia,SVN,2007,16.856819152832
Slovenia,SVN,2008,16.8530292510986
Slovenia,SVN,2009,16.8649005889893
Slovenia,SVN,2010,16.9648494720459
Slovenia,SVN,2011,16.7991790771484
Slovenia,SVN,2012,16.8431301116943
Slovenia,SVN,2013,17.6354198455811
Slovenia,SVN,2014,17.3483009338379
Solomon Islands,SLB,1970,5.58065986633301
Solomon Islands,SLB,1971,6.37846994400024
Solomon Islands,SLB,1972,6.26814985275269
Solomon Islands,SLB,1973,6.05018997192383
Solomon Islands,SLB,1975,5.93190002441406
Solomon Islands,SLB,1976,5.62382984161377
Solomon Islands,SLB,1977,5.44256019592285
Solomon Islands,SLB,1978,5.36312007904053
Solomon Islands,SLB,1979,5.20530986785889
Solomon Islands,SLB,1980,5.32667016983032
Solomon Islands,SLB,1981,5.27705001831055
Solomon Islands,SLB,1982,5.29625988006592
Solomon Islands,SLB,1983,5.67760992050171
Solomon Islands,SLB,1986,5.57877016067505
Solomon Islands,SLB,1990,5.98439979553223
Solomon Islands,SLB,1991,6.14917993545532
Solomon Islands,SLB,1992,6.5540599822998
Solomon Islands,SLB,1993,6.93110990524292
Solomon Islands,SLB,1994,7.1788501739502
Solomon Islands,SLB,1999,7.18502998352051
Solomon Islands,SLB,2000,6.64659023284912
Solomon Islands,SLB,2002,7.97349977493286
Solomon Islands,SLB,2005,8.40388011932373
Solomon Islands,SLB,2006,9.01883029937744
Solomon Islands,SLB,2007,9.23723030090332
Somalia,SOM,1971,0.682900011539459
Somalia,SOM,1972,0.794380009174347
Somalia,SOM,1976,2.45998001098633
South Africa,ZAF,1989,11.1315603256226
South Africa,ZAF,1990,11.3707799911499
South Africa,ZAF,1991,11.9461803436279
South Africa,ZAF,1994,13.0528497695923
South Africa,ZAF,2012,12.7776298522949
South Africa,ZAF,2013,12.9950304031372
South Asia,,1970,5.46765279769897
South Asia,,1971,5.44198083877563
South Asia,,1972,5.54715776443481
South Asia,,1973,5.75323152542114
South Asia,,1974,5.74994659423828
South Asia,,1975,5.81816911697388
South Asia,,1976,5.81352806091309
South Asia,,1977,5.92954778671265
South Asia,,1978,5.7972092628479
South Asia,,1979,5.86204528808594
South Asia,,1980,5.98828601837158
South Asia,,1981,6.12490224838257
South Asia,,1982,6.21341609954834
South Asia,,1983,6.4586615562439
South Asia,,1984,6.61563158035278
South Asia,,1985,6.67270660400391
South Asia,,1986,6.81287050247192
South Asia,,1987,6.74165821075439
South Asia,,1988,6.83955812454224
South Asia,,1989,6.98455858230591
South Asia,,1990,7.09503316879272
South Asia,,1991,7.26609802246094
South Asia,,1992,7.43304443359375
South Asia,,1993,7.62310028076172
South Asia,,1994,7.71790456771851
South Asia,,1995,7.71417951583862
South Asia,,1996,7.76043891906738
South Asia,,1997,7.80893993377686
South Asia,,1998,7.73103284835815
South Asia,,1999,7.72920942306519
South Asia,,2000,7.95033407211304
South Asia,,2001,7.97578239440918
South Asia,,2002,8.20171165466309
South Asia,,2003,8.68374061584473
South Asia,,2004,8.91196441650391
South Asia,,2005,9.14737987518311
South Asia,,2006,9.37557315826416
South Asia,,2007,9.69684314727783
South Asia,,2008,9.93532085418701
South Asia,,2009,9.97643280029297
South Asia,,2010,10.2955722808838
South Asia,,2011,10.7516679763794
South Asia,,2012,10.9520988464355
South Asia,,2013,11.0102367401123
South Asia,,2014,11.0360918045044
South Korea,KOR,1971,9.13617992401123
South Korea,KOR,1972,9.43070030212402
South Korea,KOR,1973,9.59677982330322
South Korea,KOR,1974,9.74691963195801
South Korea,KOR,1975,9.90377044677734
South Korea,KOR,1976,10.2327299118042
South Korea,KOR,1977,10.4221897125244
South Korea,KOR,1978,10.6890201568604
South Korea,KOR,1979,11.0852298736572
South Korea,KOR,1980,11.5769500732422
South Korea,KOR,1981,12.0459995269775
South Korea,KOR,1982,12.2714796066284
South Korea,KOR,1983,12.5631799697876
South Korea,KOR,1984,12.9202899932861
South Korea,KOR,1985,13.1149597167969
South Korea,KOR,1986,13.2877397537231
South Korea,KOR,1987,13.5134000778198
South Korea,KOR,1988,13.4686298370361
South Korea,KOR,1989,13.5760698318481
South Korea,KOR,1990,13.7169504165649
South Korea,KOR,1991,13.7941799163818
South Korea,KOR,1992,13.8437204360962
South Korea,KOR,1993,14.1168899536133
South Korea,KOR,1994,14.4374504089355
South Korea,KOR,1995,14.7290601730347
South Korea,KOR,1996,15.1324596405029
South Korea,KOR,1997,15.6104497909546
South Korea,KOR,1998,15.4915504455566
South Korea,KOR,1999,15.7302103042603
South Korea,KOR,2000,15.8962602615356
South Korea,KOR,2001,15.9025001525879
South Korea,KOR,2002,15.9543800354004
South Korea,KOR,2003,16.1901302337646
South Korea,KOR,2004,16.4387607574463
South Korea,KOR,2005,16.7225494384766
South Korea,KOR,2006,16.758150100708
South Korea,KOR,2007,16.8032207489014
South Korea,KOR,2008,16.7394695281982
South Korea,KOR,2009,16.6602993011475
South Korea,KOR,2010,16.6946601867676
South Korea,KOR,2011,16.7577495574951
South Korea,KOR,2012,16.7011203765869
South Korea,KOR,2013,16.5875205993652
Spain,ESP,1971,9.95619010925293
Spain,ESP,1972,10.048469543457
Spain,ESP,1973,10.3444499969482
Spain,ESP,1974,10.6862096786499
Spain,ESP,1975,11.1391401290894
Spain,ESP,1976,11.571310043335
Spain,ESP,1977,11.8189296722412
Spain,ESP,1978,12.0200500488281
Spain,ESP,1979,12.3274297714233
Spain,ESP,1980,12.5531902313232
Spain,ESP,1981,12.6114101409912
Spain,ESP,1982,12.7757902145386
Spain,ESP,1983,12.9678401947021
Spain,ESP,1984,12.9272804260254
Spain,ESP,1985,13.1242904663086
Spain,ESP,1986,13.6653499603271
Spain,ESP,1987,13.8767995834351
Spain,ESP,1988,14.0171003341675
Spain,ESP,1989,14.1790800094604
Spain,ESP,1990,14.0615396499634
Spain,ESP,1991,14.3169002532959
Spain,ESP,1992,14.5553998947144
Spain,ESP,1993,15.0414600372314
Spain,ESP,1994,15.3659200668335
Spain,ESP,1995,15.5311803817749
Spain,ESP,1996,15.6878299713135
Spain,ESP,1997,15.6447296142578
Spain,ESP,1998,15.6235799789429
Spain,ESP,1999,15.6536903381348
Spain,ESP,2000,15.7142095565796
Spain,ESP,2001,15.6825399398804
Spain,ESP,2002,15.6141901016235
Spain,ESP,2003,15.6341495513916
Spain,ESP,2004,15.7697601318359
Spain,ESP,2005,15.8954095840454
Spain,ESP,2006,15.9695901870728
Spain,ESP,2007,16.1083698272705
Spain,ESP,2008,16.2804698944092
Spain,ESP,2009,16.431640625
Spain,ESP,2010,16.861909866333
Spain,ESP,2011,17.2162303924561
Spain,ESP,2012,17.4623394012451
Spain,ESP,2013,17.608039855957
Spain,ESP,2014,17.7003192901611
Sri Lanka,LKA,1970,8.32903957366943
Sri Lanka,LKA,1971,8.59208965301514
Sri Lanka,LKA,1973,8.23836040496826
Sri Lanka,LKA,1974,7.88569021224976
Sri Lanka,LKA,1981,10.0219602584839
Sri Lanka,LKA,1982,10.0908098220825
Sri Lanka,LKA,1983,10.2043800354004
Sri Lanka,LKA,1984,10.3514404296875
Sri Lanka,LKA,1985,10.4989595413208
Sri Lanka,LKA,1986,10.760160446167
Sri Lanka,LKA,1994,11.7984104156494
Sri Lanka,LKA,2010,13.628999710083
Sri Lanka,LKA,2011,13.7477798461914
Sri Lanka,LKA,2012,13.7672700881958
Sri Lanka,LKA,2013,13.9671602249146
Sub-Saharan Africa,,1970,4.25706148147583
Sub-Saharan Africa,,1971,4.29683017730713
Sub-Saharan Africa,,1972,4.40743494033813
Sub-Saharan Africa,,1973,4.46971130371094
Sub-Saharan Africa,,1974,4.61670732498169
Sub-Saharan Africa,,1975,4.76589202880859
Sub-Saharan Africa,,1976,4.88684988021851
Sub-Saharan Africa,,1977,5.08642387390137
Sub-Saharan Africa,,1978,5.35844898223877
Sub-Saharan Africa,,1979,5.72350454330444
Sub-Saharan Africa,,1980,6.00784063339233
Sub-Saharan Africa,,1981,6.2659478187561
Sub-Saharan Africa,,1982,6.47178030014038
Sub-Saharan Africa,,1983,6.53298187255859
Sub-Saharan Africa,,1984,6.5304069519043
Sub-Saharan Africa,,1985,6.40184211730957
Sub-Saharan Africa,,1986,6.2017707824707
Sub-Saharan Africa,,1987,6.1162109375
Sub-Saharan Africa,,1988,6.11508131027222
Sub-Saharan Africa,,1989,6.06575107574463
Sub-Saharan Africa,,1990,6.03916025161743
Sub-Saharan Africa,,1991,6.13708782196045
Sub-Saharan Africa,,1992,6.10876226425171
Sub-Saharan Africa,,1993,6.16772365570068
Sub-Saharan Africa,,1994,6.18904161453247
Sub-Saharan Africa,,1995,6.26450395584106
Sub-Saharan Africa,,1996,6.17585372924805
Sub-Saharan Africa,,1997,6.41480207443237
Sub-Saharan Africa,,1998,6.61024045944214
Sub-Saharan Africa,,1999,6.71015453338623
Sub-Saharan Africa,,2000,6.9231219291687
Sub-Saharan Africa,,2001,7.1004581451416
Sub-Saharan Africa,,2002,7.35658597946167
Sub-Saharan Africa,,2003,7.63509130477905
Sub-Saharan Africa,,2004,7.88765335083008
Sub-Saharan Africa,,2005,8.12310695648193
Sub-Saharan Africa,,2006,8.35149383544922
Sub-Saharan Africa,,2007,8.44207382202148
Sub-Saharan Africa,,2008,8.67327880859375
Sub-Saharan Africa,,2009,8.83520603179932
Sub-Saharan Africa,,2010,8.95003700256348
Sub-Saharan Africa,,2011,9.09807586669922
Sub-Saharan Africa,,2012,9.16497707366943
Sub-Saharan Africa,,2013,9.20839881896973
Sub-Saharan Africa,,2014,9.25984382629395
Sub-Saharan Africa (all income levels),,1970,4.25769424438477
Sub-Saharan Africa (all income levels),,1971,4.29750776290894
Sub-Saharan Africa (all income levels),,1972,4.40811967849731
Sub-Saharan Africa (all income levels),,1973,4.4703950881958
Sub-Saharan Africa (all income levels),,1974,4.61739730834961
Sub-Saharan Africa (all income levels),,1975,4.76651191711426
Sub-Saharan Africa (all income levels),,1976,4.88735485076904
Sub-Saharan Africa (all income levels),,1977,5.08709192276001
Sub-Saharan Africa (all income levels),,1978,5.35897636413574
Sub-Saharan Africa (all income levels),,1979,5.72398567199707
Sub-Saharan Africa (all income levels),,1980,6.00828552246094
Sub-Saharan Africa (all income levels),,1981,6.26643514633179
Sub-Saharan Africa (all income levels),,1982,6.47232675552368
Sub-Saharan Africa (all income levels),,1983,6.53353357315063
Sub-Saharan Africa (all income levels),,1984,6.53096294403076
Sub-Saharan Africa (all income levels),,1985,6.402419090271
Sub-Saharan Africa (all income levels),,1986,6.20238351821899
Sub-Saharan Africa (all income levels),,1987,6.1168155670166
Sub-Saharan Africa (all income levels),,1988,6.11566686630249
Sub-Saharan Africa (all income levels),,1989,6.066321849823
Sub-Saharan Africa (all income levels),,1990,6.03983736038208
Sub-Saharan Africa (all income levels),,1991,6.13762950897217
Sub-Saharan Africa (all income levels),,1992,6.10929203033447
Sub-Saharan Africa (all income levels),,1993,6.16823959350586
Sub-Saharan Africa (all income levels),,1994,6.18956184387207
Sub-Saharan Africa (all income levels),,1995,6.2649974822998
Sub-Saharan Africa (all income levels),,1996,6.17634963989258
Sub-Saharan Africa (all income levels),,1997,6.41530990600586
Sub-Saharan Africa (all income levels),,1998,6.61067533493042
Sub-Saharan Africa (all income levels),,1999,6.71059513092041
Sub-Saharan Africa (all income levels),,2000,6.92352485656738
Sub-Saharan Africa (all income levels),,2001,7.1008152961731
Sub-Saharan Africa (all income levels),,2002,7.35690975189209
Sub-Saharan Africa (all income levels),,2003,7.6353931427002
Sub-Saharan Africa (all income levels),,2004,7.88791465759277
Sub-Saharan Africa (all income levels),,2005,8.12340450286865
