Entity,Code,Year,Nuclear (%)
United States,USA,1985,17.109718510922068
United States,USA,1986,7.909322248035511
United States,USA,1987,9.958581702099245
United States,USA,1988,15.74946843569911
United States,USA,1989,0.4519529547450052
United States,USA,1990,8.97450414013301
United States,USA,1991,6.189249552929943
United States,USA,1992,1.013961841291322
United States,USA,1993,-1.3712628919780645
United States,USA,1994,4.940038033865557
United States,USA,1995,5.146820854474976
United States,USA,1996,0.19697339227811028
United States,USA,1997,-6.8300615000851606
United States,USA,1998,7.167478023486229
United States,USA,1999,8.097350422974415
United States,USA,2000,3.5205864094448147
United States,USA,2001,1.9808340371291644
United States,USA,2002,1.4616798599517145
United States,USA,2003,-2.093596220578131
United States,USA,2004,3.246645352858679
United States,USA,2005,-0.8296495450758057
United States,USA,2006,0.6691000471814368
United States,USA,2007,2.4397436759165503
United States,USA,2008,-0.026824301628702862
United States,USA,2009,-0.9121518152652053
United States,USA,2010,1.0156680381685268
United States,USA,2011,-2.0773968197040915
United States,USA,2012,-2.6414835303238404
United States,USA,2013,2.5587448986966077
United States,USA,2014,1.032869319748908
United States,USA,2015,0.0014921599948314324
United States,USA,2016,1.068277395393813
United States,USA,2017,-0.09238163031747293
United States,USA,2018,0.2643797869194664
World,OWID_WRL,1966,34.08465732737596
World,OWID_WRL,1967,22.650170372433752
World,OWID_WRL,1968,23.852300968414507
World,OWID_WRL,1969,20.78258360457559
World,OWID_WRL,1970,23.594169518979193
World,OWID_WRL,1971,40.30032409783355
World,OWID_WRL,1972,37.173258239182275
World,OWID_WRL,1973,34.30048106488752
World,OWID_WRL,1974,29.968286166008575
World,OWID_WRL,1975,38.3362233155123
World,OWID_WRL,1976,18.94605735114332
World,OWID_WRL,1977,23.541873188925642
World,OWID_WRL,1978,15.668281832362819
World,OWID_WRL,1979,3.2810116985824145
World,OWID_WRL,1980,11.212862555375702
World,OWID_WRL,1981,17.51352548776117
World,OWID_WRL,1982,9.654845089951358
World,OWID_WRL,1983,12.300639235324784
World,OWID_WRL,1984,20.878360754995427
World,OWID_WRL,1985,19.66154485181253
World,OWID_WRL,1986,7.106747203618458
World,OWID_WRL,1987,8.778089885383068
World,OWID_WRL,1988,9.023765076135204
World,OWID_WRL,1989,2.8421863466587816
World,OWID_WRL,1990,2.8479314274979073
World,OWID_WRL,1991,4.784712582656581
World,OWID_WRL,1992,0.7593620542334811
World,OWID_WRL,1993,3.443916207904074
World,OWID_WRL,1994,1.8778033090066426
World,OWID_WRL,1995,4.337157001142478
World,OWID_WRL,1996,3.6344906169993196
World,OWID_WRL,1997,-0.6866680800834635
World,OWID_WRL,1998,1.7190018269210405
World,OWID_WRL,1999,3.8242893814964374
World,OWID_WRL,2000,2.239921127586264
World,OWID_WRL,2001,2.823025507087795
World,OWID_WRL,2002,1.5977830523206338
World,OWID_WRL,2003,-2.0249022693214047
World,OWID_WRL,2004,4.374112752488579
World,OWID_WRL,2005,0.4325112507183926
World,OWID_WRL,2006,1.2470471969501684
World,OWID_WRL,2007,-2.0381929861813752
World,OWID_WRL,2008,-0.3123400331071946
World,OWID_WRL,2009,-1.410428893101412
World,OWID_WRL,2010,2.5289503710107963
World,OWID_WRL,2011,-4.181964641387648
World,OWID_WRL,2012,-6.762383876774292
World,OWID_WRL,2013,0.7775676401330145
World,OWID_WRL,2014,1.9697178645190494
World,OWID_WRL,2015,1.36983284501353
World,OWID_WRL,2016,1.5408488967835199
World,OWID_WRL,2017,0.9077613463105649
World,OWID_WRL,2018,2.3664351911730774
