Entity,Code,Year,Fossil fuels (terawatt-hours)
Hong Kong,HKG,2017,23.986023393250036
Hong Kong,HKG,2018,2.2533109880999405
Hungary,HUN,1966,2.413512226110015
Hungary,HUN,1967,-8.517199447900026
Hungary,HUN,1968,6.692760003250015
Hungary,HUN,1969,13.138817235899978
Hungary,HUN,1970,15.397937211290014
Hungary,HUN,1971,6.933671382749992
Hungary,HUN,1972,7.139583347209992
Hungary,HUN,1973,18.942671381170015
Hungary,HUN,1974,7.626521945499974
Hungary,HUN,1975,14.715022192430013
Hungary,HUN,1976,18.429890620500032
Hungary,HUN,1977,14.872235567139967
Hungary,HUN,1978,21.090543614640012
Hungary,HUN,1979,-3.1896147366300056
Hungary,HUN,1980,1.067608576820021
Hungary,HUN,1981,-3.4233530810299726
Hungary,HUN,1982,1.4393180422499654
Hungary,HUN,1983,-12.518996630130005
Hungary,HUN,1984,4.791393295580065
Hungary,HUN,1985,2.739813391609971
Hungary,HUN,1986,-4.232457786690077
Hungary,HUN,1987,4.677725583260099
Hungary,HUN,1988,-14.97487281759004
Hungary,HUN,1989,-9.98413416955998
Hungary,HUN,1990,-3.298201755519983
Hungary,HUN,1991,-21.252458079580038
Hungary,HUN,1992,-18.015602201540048
Hungary,HUN,1993,-3.601950176209982
Hungary,HUN,1994,3.019648694760008
Hungary,HUN,1995,1.8797428625900352
Hungary,HUN,1996,5.060215325999991
Hungary,HUN,1997,-7.7604328590800264
Hungary,HUN,1998,3.1078769916000226
Hungary,HUN,1999,0.05830286471999102
Hungary,HUN,2000,-9.438212863269996
Hungary,HUN,2001,8.37386076785998
Hungary,HUN,2002,-3.442399694849996
Hungary,HUN,2003,9.94456616488003
Hungary,HUN,2004,-1.8196390342200175
Hungary,HUN,2005,12.201269135520022
Hungary,HUN,2006,-2.223341431759991
Hungary,HUN,2007,-8.162227866840027
Hungary,HUN,2008,-5.41991030362999
Hungary,HUN,2009,-27.09345302527001
Hungary,HUN,2010,4.854313235410018
Hungary,HUN,2011,-0.856335682450009
Hungary,HUN,2012,-19.485562584000007
Hungary,HUN,2013,-11.609229610840003
Hungary,HUN,2014,-0.7238903582100136
Hungary,HUN,2015,11.780881479360005
Hungary,HUN,2016,3.9154435599800195
Hungary,HUN,2017,12.192688742489963
Hungary,HUN,2018,2.268376222610044
Iceland,ISL,1966,0.41864925027999966
Iceland,ISL,1967,-0.1925719822999996
Iceland,ISL,1968,0.38872627208999955
Iceland,ISL,1969,-0.5298350857100012
Iceland,ISL,1970,0.11819070073000137
Iceland,ISL,1971,0.51905370355
Iceland,ISL,1972,0.4541703289700001
Iceland,ISL,1973,1.0798658757599995
Iceland,ISL,1974,-0.5306758067799988
Iceland,ISL,1975,-0.4509429923399999
Iceland,ISL,1976,0.032713899069999997
Iceland,ISL,1977,0.3203258343199993
Iceland,ISL,1978,0.392571103569999
Iceland,ISL,1979,-0.04263471937999963
Iceland,ISL,1980,-0.4595019396499991
Iceland,ISL,1981,0.0042204921099990855
Iceland,ISL,1982,-0.6132380490299996
Iceland,ISL,1983,-0.009906782900000799
Iceland,ISL,1984,0.4737946746700006
Iceland,ISL,1985,0.031614596580000764
Iceland,ISL,1986,0.19367766965999955
Iceland,ISL,1987,0.33162416998000044
Iceland,ISL,1988,0.31857139066999896
Iceland,ISL,1989,0.5520963362000018
Iceland,ISL,1990,0.11383095099999885
Iceland,ISL,1991,-0.455331619359999
Iceland,ISL,1992,0.40688816854999743
Iceland,ISL,1993,0.318347990000003
Iceland,ISL,1994,0.10016606152999863
Iceland,ISL,1995,0.16105389145999993
Iceland,ISL,1996,0.978201102649999
Iceland,ISL,1997,-0.14772860961999967
Iceland,ISL,1998,0.148464055929999
Iceland,ISL,1999,0.09926328278000085
Iceland,ISL,2000,0.48601472272000024
Iceland,ISL,2001,-0.49738844404000027
Iceland,ISL,2002,0.35780172993000114
Iceland,ISL,2003,-0.01102722872999884
Iceland,ISL,2004,0.47836472969
Iceland,ISL,2005,0.07270249106999849
Iceland,ISL,2006,0.5289711162700002
Iceland,ISL,2007,-0.06055917776000008
Iceland,ISL,2008,-0.9243963846599978
Iceland,ISL,2009,-0.7777269424000046
Iceland,ISL,2010,-0.31699722364999694
Iceland,ISL,2011,-0.1294727776500011
Iceland,ISL,2012,-0.0740661085699994
Iceland,ISL,2013,0.5661727764799984
Iceland,ISL,2014,0.15368943819000158
Iceland,ISL,2015,1.10672723319
Iceland,ISL,2016,1.2028811075400014
Iceland,ISL,2017,0.6830780249399986
Iceland,ISL,2018,0.11051213279000116
India,IND,1966,16.453309318500033
India,IND,1967,12.975946529099815
India,IND,1968,35.345553147600185
India,IND,1969,65.96526835559996
India,IND,1970,-23.48629077152009
India,IND,1971,22.88209376819009
India,IND,1972,44.511366417999966
India,IND,1973,8.322888292140078
India,IND,1974,54.957893349789856
India,IND,1975,47.92681725130012
India,IND,1976,40.57802021751991
India,IND,1977,49.97495846665004
India,IND,1978,9.260613028960051
India,IND,1979,67.68075991409
India,IND,1980,31.587989710229863
India,IND,1981,119.86729206678024
India,IND,1982,14.915450216469935
India,IND,1983,71.76381304533993
India,IND,1984,76.4597091196299
India,IND,1985,87.54270072234999
India,IND,1986,107.63860298493023
India,IND,1987,117.07386289815986
India,IND,1988,140.58940565502007
India,IND,1989,161.05534443078977
India,IND,1990,140.8708951512201
India,IND,1991,106.29392692866031
India,IND,1992,132.64660988349988
India,IND,1993,61.49407101049974
India,IND,1994,115.00182113730034
India,IND,1995,209.30481494690002
India,IND,1996,134.77653320069976
India,IND,1997,161.70325262630013
India,IND,1998,152.97101878149988
India,IND,1999,90.70790727560052
India,IND,2000,189.8435409200997
India,IND,2001,23.563645925499713
India,IND,2002,181.71766457210015
India,IND,2003,149.79703128750043
India,IND,2004,194.56042689979904
India,IND,2005,275.6627466435998
India,IND,2006,183.95054420880115
India,IND,2007,386.06373943199924
India,IND,2008,316.38112242290026
India,IND,2009,431.4266318877999
India,IND,2010,250.9599638499003
India,IND,2011,269.0562089598998
India,IND,2012,364.7024997520002
India,IND,2013,212.9867788601996
India,IND,2014,459.22744106310074
India,IND,2015,258.8911591151
India,IND,2016,318.0800054923993
India,IND,2017,298.76181989130055
India,IND,2018,604.3725506205001
Indonesia,IDN,1966,-2.2403872203800006
Indonesia,IDN,1967,-1.8613261063099884
Indonesia,IDN,1968,3.672366383729994
Indonesia,IDN,1969,10.916486113870008
Indonesia,IDN,1970,4.9742952701499945
Indonesia,IDN,1971,3.2444488957000033
Indonesia,IDN,1972,6.596263334650004
Indonesia,IDN,1973,12.852727493199993
Indonesia,IDN,1974,8.23401777507
Indonesia,IDN,1975,29.07167085434999
Indonesia,IDN,1976,10.251273362240028
Indonesia,IDN,1977,52.04012240833001
Indonesia,IDN,1978,25.396770561109975
Indonesia,IDN,1979,34.34629369699002
Indonesia,IDN,1980,19.87632325710001
Indonesia,IDN,1981,25.963078338629998
Indonesia,IDN,1982,6.028426119089943
Indonesia,IDN,1983,18.14064700788009
Indonesia,IDN,1984,28.765212155199947
Indonesia,IDN,1985,22.68406447817
Indonesia,IDN,1986,39.416328894900005
Indonesia,IDN,1987,25.408141130700017
Indonesia,IDN,1988,25.088578852399962
Indonesia,IDN,1989,49.903755477999994
Indonesia,IDN,1990,52.68516440197004
Indonesia,IDN,1991,49.48282087456994
Indonesia,IDN,1992,58.45318611019013
Indonesia,IDN,1993,43.30232172446995
Indonesia,IDN,1994,54.24158223931988
Indonesia,IDN,1995,51.18010870349008
Indonesia,IDN,1996,56.54796148728997
Indonesia,IDN,1997,87.48694574640012
Indonesia,IDN,1998,-31.919465748900166
Indonesia,IDN,1999,89.25284471380019
Indonesia,IDN,2000,93.75655884110006
Indonesia,IDN,2001,61.73783569419993
Indonesia,IDN,2002,60.14774115659998
Indonesia,IDN,2003,102.71792485249989
Indonesia,IDN,2004,-9.292305337200105
Indonesia,IDN,2005,32.24789055240012
Indonesia,IDN,2006,23.53168959300001
Indonesia,IDN,2007,101.51441605059995
Indonesia,IDN,2008,-23.516814706699734
Indonesia,IDN,2009,53.75907861359997
Indonesia,IDN,2010,140.89552779359997
Indonesia,IDN,2011,170.6484966664998
Indonesia,IDN,2012,101.02208698220011
Indonesia,IDN,2013,44.60919390749996
Indonesia,IDN,2014,-124.83442766469989
Indonesia,IDN,2015,-14.419554820199892
Indonesia,IDN,2016,37.06682547899982
Indonesia,IDN,2017,72.51077098520022
Indonesia,IDN,2018,102.9972146504997
Iran,IRN,1966,8.42668148317999
Iran,IRN,1967,10.257648602599986
Iran,IRN,1968,11.217999341600006
Iran,IRN,1969,12.086129542030008
Iran,IRN,1970,24.829441192760015
Iran,IRN,1971,15.358389186949978
Iran,IRN,1972,21.989878663490032
Iran,IRN,1973,42.270069440869975
Iran,IRN,1974,31.96285680206998
Iran,IRN,1975,45.83167806621003
Iran,IRN,1976,39.57322807353006
Iran,IRN,1977,48.82846119241992
Iran,IRN,1978,-15.783798898079965
Iran,IRN,1979,34.64042888760997
Iran,IRN,1980,-33.69606679348999
Iran,IRN,1981,-0.6262179198700437
Iran,IRN,1982,51.6457981985601
Iran,IRN,1983,86.77039923309997
Iran,IRN,1984,45.265321326389994
Iran,IRN,1985,53.92600099142999
Iran,IRN,1986,-44.37283502171999
Iran,IRN,1987,41.62328207498001
Iran,IRN,1988,35.351888276089994
Iran,IRN,1989,68.7512618372001
Iran,IRN,1990,92.13092732660004
Iran,IRN,1991,77.06466774839987
Iran,IRN,1992,79.130195523
Iran,IRN,1993,-81.18693822819989
Iran,IRN,1994,124.24613888480008
Iran,IRN,1995,57.8428432101
Iran,IRN,1996,88.26621866469986
Iran,IRN,1997,48.71135041859998
Iran,IRN,1998,37.7550756208002
Iran,IRN,1999,92.25014599139968
Iran,IRN,2000,72.72428045650031
Iran,IRN,2001,77.86068216799981
Iran,IRN,2002,121.01876992339999
Iran,IRN,2003,31.62659211090022
Iran,IRN,2004,155.49498975869983
Iran,IRN,2005,126.58138485109998
Iran,IRN,2006,171.96902478390007
Iran,IRN,2007,153.23256212990054
Iran,IRN,2008,115.67301146469981
Iran,IRN,2009,82.49365723249957
Iran,IRN,2010,-1.0008872202997736
Iran,IRN,2011,132.66155664319967
Iran,IRN,2012,6.453747163100616
Iran,IRN,2013,123.19465558209959
Iran,IRN,2014,128.88838619939997
Iran,IRN,2015,8.002547757499997
Iran,IRN,2016,78.42378862519945
Iran,IRN,2017,166.6548398911409
Iran,IRN,2018,176.32740952405948
Iraq,IRQ,1966,2.3016998709499994
Iraq,IRQ,1967,0.20942698077000088
Iraq,IRQ,1968,1.5254710935200002
Iraq,IRQ,1969,4.21678893192
Iraq,IRQ,1970,7.62943753998
Iraq,IRQ,1971,3.440369817909996
Iraq,IRQ,1972,7.415344033340006
Iraq,IRQ,1973,-1.3890988532599948
Iraq,IRQ,1974,-0.9655131448100036
Iraq,IRQ,1975,4.374603054280001
Iraq,IRQ,1976,13.92866083565
Iraq,IRQ,1977,1.6933458985700085
Iraq,IRQ,1978,-2.8888692284600097
Iraq,IRQ,1979,15.312838105509996
Iraq,IRQ,1980,16.155711574500003
Iraq,IRQ,1981,-0.387141126349988
Iraq,IRQ,1982,4.2342550287399945
Iraq,IRQ,1983,10.492722489680006
Iraq,IRQ,1984,10.576099378539993
Iraq,IRQ,1985,21.792256481620015
Iraq,IRQ,1986,15.535411184709972
Iraq,IRQ,1987,25.97247625088002
Iraq,IRQ,1988,31.26718135883999
Iraq,IRQ,1989,26.519465226059992
Iraq,IRQ,1990,-23.839994112710002
Iraq,IRQ,1991,-67.86992025915
Iraq,IRQ,1992,79.50761881906004
Iraq,IRQ,1993,83.514883462
Iraq,IRQ,1994,47.24132097719996
Iraq,IRQ,1995,-9.13335766199998
Iraq,IRQ,1996,15.53170458740999
Iraq,IRQ,1997,65.18390049051004
Iraq,IRQ,1998,-132.37827713881006
Iraq,IRQ,1999,-71.02418761113998
Iraq,IRQ,2000,65.41954073533
Iraq,IRQ,2001,36.19073761389001
Iraq,IRQ,2002,-20.869701056179963
Iraq,IRQ,2003,-24.238273766890018
Iraq,IRQ,2004,17.285480221839975
Iraq,IRQ,2005,-10.612974700949962
Iraq,IRQ,2006,6.312524770899984
Iraq,IRQ,2007,19.87157944987996
Iraq,IRQ,2008,16.478618326790013
Iraq,IRQ,2009,39.80210399634001
Iraq,IRQ,2010,22.83295620409001
Iraq,IRQ,2011,23.55450587360997
Iraq,IRQ,2012,24.489129668639976
Iraq,IRQ,2013,34.390797299220026
Iraq,IRQ,2014,-16.53880104144997
Iraq,IRQ,2015,-0.8310438167800385
Iraq,IRQ,2016,69.45313788470997
Iraq,IRQ,2017,12.989223499920058
Iraq,IRQ,2018,74.93330673060007
Ireland,IRL,1966,8.418436941290011
Ireland,IRL,1967,6.5006702821600015
Ireland,IRL,1968,13.765895833919998
Ireland,IRL,1969,0.8675580509499952
Ireland,IRL,1970,-20.999226389800015
Ireland,IRL,1971,3.9270666633900078
Ireland,IRL,1972,3.739829176010005
Ireland,IRL,1973,4.380231381149997
Ireland,IRL,1974,1.0839791741600067
Ireland,IRL,1975,-4.9642072220700015
Ireland,IRL,1976,1.525576938149996
Ireland,IRL,1977,5.139075274049986
Ireland,IRL,1978,3.785913341760022
Ireland,IRL,1979,9.296325269959993
Ireland,IRL,1980,-3.3963091558599956
Ireland,IRL,1981,-2.502210002790008
Ireland,IRL,1982,-0.5314286166799889
Ireland,IRL,1983,-1.3414836096400222
Ireland,IRL,1984,-0.7451844462700024
Ireland,IRL,1985,4.2337322253500105
Ireland,IRL,1986,7.724179997530001
Ireland,IRL,1987,1.9042469469500105
Ireland,IRL,1988,-1.070492491180005
Ireland,IRL,1989,3.7893749879999774
Ireland,IRL,1990,5.561581823170016
Ireland,IRL,1991,4.070759290850006
Ireland,IRL,1992,0.6227903378999855
Ireland,IRL,1993,2.750650493100011
Ireland,IRL,1994,4.502757176010007
Ireland,IRL,1995,3.1452155601700014
Ireland,IRL,1996,7.3954843894800035
Ireland,IRL,1997,6.04185724556001
Ireland,IRL,1998,10.022934605870006
Ireland,IRL,1999,9.206397120689985
Ireland,IRL,2000,5.675261339939993
Ireland,IRL,2001,11.619862977989982
Ireland,IRL,2002,-2.217783315199938
Ireland,IRL,2003,-4.120219040840027
Ireland,IRL,2004,1.7901600080199955
Ireland,IRL,2005,6.569897764119986
Ireland,IRL,2006,2.3354097283300064
Ireland,IRL,2007,5.154852497159993
Ireland,IRL,2008,-2.792664449600011
Ireland,IRL,2009,-18.325947774619976
Ireland,IRL,2010,0.6587105581900232
Ireland,IRL,2011,-14.457332025850036
Ireland,IRL,2012,-1.5245029192799961
Ireland,IRL,2013,-3.9979669347700053
Ireland,IRL,2014,-2.1444412090199876
Ireland,IRL,2015,6.118313505209983
Ireland,IRL,2016,8.293763120320023
Ireland,IRL,2017,-2.4371152529600124
Ireland,IRL,2018,1.0622359354999844
Israel,ISR,1966,2.1870673338299937
Israel,ISR,1967,2.1361406803099996
Israel,ISR,1968,2.4298326051100076
Israel,ISR,1969,2.2635666942599997
Israel,ISR,1970,2.1824206952599923
Israel,ISR,1971,2.33796886331001
Israel,ISR,1972,2.6055307832299945
Israel,ISR,1973,2.899580656170002
Israel,ISR,1974,1.4110724124400065
Israel,ISR,1975,2.0218540426499914
Israel,ISR,1976,3.8440687729700187
Israel,ISR,1977,3.2822747031199953
Israel,ISR,1978,5.008890368239989
Israel,ISR,1979,7.648071870300001
Israel,ISR,1980,5.814285429539993
Israel,ISR,1981,1.6468020338100189
Israel,ISR,1982,3.8138339595899993
Israel,ISR,1983,0.797560453649993
Israel,ISR,1984,1.4468762396899848
Israel,ISR,1985,-2.856023770829978
Israel,ISR,1986,5.119256893429991
Israel,ISR,1987,11.178799426420014
Israel,ISR,1988,8.148659529629981
Israel,ISR,1989,4.472013096560019
Israel,ISR,1990,4.726858355799976
Israel,ISR,1991,4.982219824219982
Israel,ISR,1992,12.309868307760013
Israel,ISR,1993,8.91803567846003
Israel,ISR,1994,15.096984770530014
Israel,ISR,1995,20.20814386940998
Israel,ISR,1996,10.253651104109991
Israel,ISR,1997,-3.84207054126
Israel,ISR,1998,13.857727442030011
Israel,ISR,1999,8.47602344453
Israel,ISR,2000,10.319370571020016
Israel,ISR,2001,-1.055494687410004
Israel,ISR,2002,3.3168474367199963
Israel,ISR,2003,6.548910266119975
Israel,ISR,2004,2.9527773112399984
Israel,ISR,2005,7.964409870660006
Israel,ISR,2006,-0.20484410948998288
Israel,ISR,2007,13.954304974019976
Israel,ISR,2008,4.209729300950016
Israel,ISR,2009,-11.67315370813003
Israel,ISR,2010,15.399361362939999
Israel,ISR,2011,6.148327685860011
Israel,ISR,2012,12.01355846996006
Israel,ISR,2013,-21.29020276775003
Israel,ISR,2014,-5.553890694830045
Israel,ISR,2015,13.915609684540016
Israel,ISR,2016,3.677408058510025
Israel,ISR,2017,8.739141192549994
Israel,ISR,2018,0.16433044625000548
Italy,ITA,1966,73.49463250189001
Italy,ITA,1967,89.36400802192009
Italy,ITA,1968,88.2243904974498
Italy,ITA,1969,96.46497391924026
Italy,ITA,1970,128.84561138503977
Italy,ITA,1971,77.46091312949989
Italy,ITA,1972,65.73067497360012
Italy,ITA,1973,80.16665716879993
Italy,ITA,1974,-3.3237587502999304
Italy,ITA,1975,-43.80527922890019
Italy,ITA,1976,93.56075662630019
Italy,ITA,1977,-28.473416036699973
Italy,ITA,1978,54.64610813390004
Italy,ITA,1979,57.3576276312001
Italy,ITA,1980,-42.471543501999804
Italy,ITA,1981,-29.482957605200227
Italy,ITA,1982,-40.648430051800005
Italy,ITA,1983,-31.406619964899846
Italy,ITA,1984,19.043311132599683
Italy,ITA,1985,-2.43446138000013
Italy,ITA,1986,38.83905721400015
Italy,ITA,1987,78.51296025459988
Italy,ITA,1988,39.42354798480028
Italy,ITA,1989,70.8143997630998
Italy,ITA,1990,14.610308103100351
Italy,ITA,1991,11.770044622099704
Italy,ITA,1992,-1.8796016394999242
Italy,ITA,1993,-28.352672678899808
Italy,ITA,1994,-11.759415383600071
Italy,ITA,1995,94.22575188529981
Italy,ITA,1996,-10.62510577949979
Italy,ITA,1997,26.85943208349954
Italy,ITA,1998,50.78668833080019
Italy,ITA,1999,49.30558840870026
Italy,ITA,2000,30.32015978610025
Italy,ITA,2001,2.0454392755996196
Italy,ITA,2002,0.7408430951998071
Italy,ITA,2003,72.76564301670032
Italy,ITA,2004,21.223907406499848
Italy,ITA,2005,17.70781578669994
Italy,ITA,2006,-15.284843799999635
Italy,ITA,2007,-32.13142808130033
Italy,ITA,2008,-55.070738274499945
Italy,ITA,2009,-167.00199541439997
Italy,ITA,2010,41.030193524299875
Italy,ITA,2011,-61.43823177519994
Italy,ITA,2012,-79.49405007479982
Italy,ITA,2013,-140.22239723330017
Italy,ITA,2014,-121.18103831250005
Italy,ITA,2015,73.5414617086999
Italy,ITA,2016,22.0070933546001
Italy,ITA,2017,29.48714533560019
Italy,ITA,2018,-46.40564661777012
Japan,JPN,1966,179.01660216604
Japan,JPN,1967,322.97776353484005
Japan,JPN,1968,249.0000590258701
Japan,JPN,1969,351.6939594617302
Japan,JPN,1970,333.49150487700035
Japan,JPN,1971,176.5729533884196
Japan,JPN,1972,158.8300017784095
Japan,JPN,1973,453.0721963882206
Japan,JPN,1974,-56.193049009890274
Japan,JPN,1975,-199.35715734193946
Japan,JPN,1976,116.04742869650909
Japan,JPN,1977,44.390872407400366
Japan,JPN,1978,92.46059712160013
Japan,JPN,1979,105.88305435700022
Japan,JPN,1980,-199.89352808059994
Japan,JPN,1981,-76.44616213510062
Japan,JPN,1982,-192.11839741359972
Japan,JPN,1983,8.27532929120025
Japan,JPN,1984,324.28292018819957
Japan,JPN,1985,-76.59163471079955
Japan,JPN,1986,-7.598230807499931
Japan,JPN,1987,36.428086573199835
Japan,JPN,1988,281.2795521377998
Japan,JPN,1989,123.90017999549991
Japan,JPN,1990,207.2178708761994
Japan,JPN,1991,66.43455153230116
Japan,JPN,1992,81.9015306688998
Japan,JPN,1993,-43.8401013097
Japan,JPN,1994,253.18831418310037
Japan,JPN,1995,99.98748567119947
Japan,JPN,1996,86.70195400820012
Japan,JPN,1997,12.535187555600714
Japan,JPN,1998,-153.79828987280052
Japan,JPN,1999,142.84237921029944
Japan,JPN,2000,60.64649684670076
Japan,JPN,2001,-48.52348486470055
Japan,JPN,2002,5.7330224560000715
Japan,JPN,2003,175.97091859979992
Japan,JPN,2004,-73.82746794800096
Japan,JPN,2005,112.74461293620061
Japan,JPN,2006,-70.09419282359977
Japan,JPN,2007,42.483548453200456
Japan,JPN,2008,-13.709434928599876
Japan,JPN,2009,-564.3515111531005
Japan,JPN,2010,265.2187493880001
Japan,JPN,2011,55.90698877250088
Japan,JPN,2012,345.2280990604995
Japan,JPN,2013,-53.802152412000396
Japan,JPN,2014,-135.0386328120003
Japan,JPN,2015,-145.6737374839995
Japan,JPN,2016,-92.88194132199988
Japan,JPN,2017,-18.1460622149998
Japan,JPN,2018,-104.8150775046006
Kazakhstan,KAZ,1986,19.490819088140142
Kazakhstan,KAZ,1987,15.534601887899953
Kazakhstan,KAZ,1988,26.63818295187002
Kazakhstan,KAZ,1989,-14.638448981499891
Kazakhstan,KAZ,1990,9.999039154299794
Kazakhstan,KAZ,1991,-1.9270472711998536
Kazakhstan,KAZ,1992,-9.861176320200116
Kazakhstan,KAZ,1993,-101.5277707795999
Kazakhstan,KAZ,1994,-86.12773857500008
Kazakhstan,KAZ,1995,-64.3449281538301
Kazakhstan,KAZ,1996,-74.58192287660995
Kazakhstan,KAZ,1997,-59.76556801734995
Kazakhstan,KAZ,1998,-24.914823384370038
Kazakhstan,KAZ,1999,-25.764685017979957
Kazakhstan,KAZ,2000,-44.35139873365
Kazakhstan,KAZ,2001,52.47592649011
Kazakhstan,KAZ,2002,5.20521654943002
Kazakhstan,KAZ,2003,41.35828627966998
Kazakhstan,KAZ,2004,37.63030127011001
Kazakhstan,KAZ,2005,26.261184557859906
Kazakhstan,KAZ,2006,38.09789872483003
Kazakhstan,KAZ,2007,61.79665741973997
Kazakhstan,KAZ,2008,29.385549667950045
Kazakhstan,KAZ,2009,-63.64269903114996
Kazakhstan,KAZ,2010,44.46238109060005
Kazakhstan,KAZ,2011,65.20679543643996
Kazakhstan,KAZ,2012,26.3263963869
Kazakhstan,KAZ,2013,8.866552669000043
Kazakhstan,KAZ,2014,9.64032796999993
Kazakhstan,KAZ,2015,-12.12151020009992
Kazakhstan,KAZ,2016,5.490391929899943
Kazakhstan,KAZ,2017,34.730773786300006
Kazakhstan,KAZ,2018,103.7662627054001
Kuwait,KWT,1966,3.8585725343399844
Kuwait,KWT,1967,1.6793961206200123
Kuwait,KWT,1968,4.62461504833999
Kuwait,KWT,1969,2.371850914470002
Kuwait,KWT,1970,-17.311412132929988
Kuwait,KWT,1971,-0.02740660672000672
Kuwait,KWT,1972,8.549529452299993
Kuwait,KWT,1973,-0.18248610902999474
Kuwait,KWT,1974,-3.36356083199
Kuwait,KWT,1975,-8.226768342500009
Kuwait,KWT,1976,13.13531666405001
Kuwait,KWT,1977,1.7068355588299937
Kuwait,KWT,1978,8.329609176100007
Kuwait,KWT,1979,20.559797760370003
Kuwait,KWT,1980,-28.684210275159998
Kuwait,KWT,1981,23.482285841460012
Kuwait,KWT,1982,0.02239722844998937
Kuwait,KWT,1983,11.568756385109992
Kuwait,KWT,1984,8.128319438840009
Kuwait,KWT,1985,-3.2844497224600104
Kuwait,KWT,1986,17.203028057539996
Kuwait,KWT,1987,-10.00744527178
Kuwait,KWT,1988,18.29728805866
Kuwait,KWT,1989,13.43471442967001
Kuwait,KWT,1990,-87.77389000335
Kuwait,KWT,1991,-34.03977972045001
Kuwait,KWT,1992,37.173453342980004
Kuwait,KWT,1993,28.691029990860002
Kuwait,KWT,1994,25.414254730950006
Kuwait,KWT,1995,33.916707501670004
Kuwait,KWT,1996,-1.663635563300005
Kuwait,KWT,1997,6.931899668549988
Kuwait,KWT,1998,37.747730519849995
Kuwait,KWT,1999,6.668130605639988
Kuwait,KWT,2000,9.609313958250027
Kuwait,KWT,2001,3.5786610546900306
Kuwait,KWT,2002,4.3261869339699786
Kuwait,KWT,2003,41.71103448385
Kuwait,KWT,2004,33.58801206807004
Kuwait,KWT,2005,33.51688702367994
Kuwait,KWT,2006,-19.085756911000033
Kuwait,KWT,2007,-9.328075414189925
Kuwait,KWT,2008,27.905069915599995
Kuwait,KWT,2009,15.43011614198997
Kuwait,KWT,2010,28.01911099744001
Kuwait,KWT,2011,1.3415161154900375
Kuwait,KWT,2012,43.621690130670004
Kuwait,KWT,2013,15.875307017739942
Kuwait,KWT,2014,-37.90019079497
Kuwait,KWT,2015,35.08034653528
Kuwait,KWT,2016,5.306326734360027
Kuwait,KWT,2017,-2.8619073762000085
Kuwait,KWT,2018,3.0142941031999726
Latvia,LVA,1986,-7.585411291100016
Latvia,LVA,1987,-10.710472131050011
Latvia,LVA,1988,-3.0012827732099936
Latvia,LVA,1989,-1.8102703016400028
Latvia,LVA,1990,-1.2016602599200041
Latvia,LVA,1991,-3.176231188489993
Latvia,LVA,1992,-20.415292742519995
Latvia,LVA,1993,-8.928857056190004
Latvia,LVA,1994,-2.8010387474
Latvia,LVA,1995,-1.9666830555200008
Latvia,LVA,1996,0.07872179528000345
Latvia,LVA,1997,-2.9278689797100057
Latvia,LVA,1998,-0.34065590005000246
Latvia,LVA,1999,-2.2577999936499964
Latvia,LVA,2000,-1.0322976289699994
Latvia,LVA,2001,2.9196723185299973
Latvia,LVA,2002,1.4430895116900047
Latvia,LVA,2003,-0.18424252978000055
Latvia,LVA,2004,2.789215003229998
Latvia,LVA,2005,0.774424313150007
Latvia,LVA,2006,-0.5328929616100169
Latvia,LVA,2007,1.1668876066200085
Latvia,LVA,2008,-0.5834490368099949
Latvia,LVA,2009,-3.3925721461100053
Latvia,LVA,2010,5.76613718302
Latvia,LVA,2011,-3.7562189861099995
Latvia,LVA,2012,-1.23566895015
Latvia,LVA,2013,-0.17692702717999964
Latvia,LVA,2014,-1.4635639871300015
Latvia,LVA,2015,0.9145656154400044
Latvia,LVA,2016,0.8923307650499979
Latvia,LVA,2017,-0.9115153571899981
Latvia,LVA,2018,-0.3009163528699972
Lithuania,LTU,1986,-15.079144955290019
Lithuania,LTU,1987,9.985715919340038
Lithuania,LTU,1988,-1.709204333970007
Lithuania,LTU,1989,4.355539007090016
Lithuania,LTU,1990,2.1475771803699786
Lithuania,LTU,1991,11.859536681259982
Lithuania,LTU,1992,-75.91379033704999
Lithuania,LTU,1993,-21.99204522782
Lithuania,LTU,1994,-1.246106433209988
Lithuania,LTU,1995,-1.0946812513500106
Lithuania,LTU,1996,2.817769363019991
Lithuania,LTU,1997,-2.8089926672199965
Lithuania,LTU,1998,2.5110604444199964
Lithuania,LTU,1999,-7.396802056849992
Lithuania,LTU,2000,-5.925933057380007
Lithuania,LTU,2001,5.108609221380007
Lithuania,LTU,2002,-1.5255472234999985
Lithuania,LTU,2003,1.3306748388299923
Lithuania,LTU,2004,1.9281123000800022
Lithuania,LTU,2005,3.7837215868500067
Lithuania,LTU,2006,0.9529963107899988
Lithuania,LTU,2007,5.071388266999989
Lithuania,LTU,2008,-0.8740581044699809
Lithuania,LTU,2009,-10.553375916960015
Lithuania,LTU,2010,4.7778534751300015
Lithuania,LTU,2011,1.9728487465400022
Lithuania,LTU,2012,0.10243455117999645
Lithuania,LTU,2013,-6.187303188559994
Lithuania,LTU,2014,-2.174655006990001
Lithuania,LTU,2015,2.2798701748700054
Lithuania,LTU,2016,0.08943582810999828
Lithuania,LTU,2017,2.4806946772399883
Lithuania,LTU,2018,0.6474745593300142
Luxembourg,LUX,1966,-1.721251839339999
Luxembourg,LUX,1967,-0.6353418874699983
