Entity,Code,Year,GHG emissions per capita per day (kilograms carbon dioxide equivalents (CO₂e))
Gabon,GAB,1971,21.4
Gabon,GAB,1972,22.39
Gabon,GAB,1973,35.79
Gabon,GAB,1974,34.35
Gabon,GAB,1975,40.63
Gabon,GAB,1976,41.52
Gabon,GAB,1977,42.33
Gabon,GAB,1978,44.44
Gabon,GAB,1979,47.49
Gabon,GAB,1980,42.27
Gabon,GAB,1981,40.59
Gabon,GAB,1982,41.21
Gabon,GAB,1983,38.38
Gabon,GAB,1984,37.86
Gabon,GAB,1985,40.55
Gabon,GAB,1986,31.67
Gabon,GAB,1987,32.23
Gabon,GAB,1988,28.25
Gabon,GAB,1989,32.29
Gabon,GAB,1990,35.32
Gabon,GAB,1991,32.15
Gabon,GAB,1992,38.44
Gabon,GAB,1993,31.32
Gabon,GAB,1994,31.74
Gabon,GAB,1995,33.37
Gabon,GAB,1996,33.37
Gabon,GAB,1997,31.12
Gabon,GAB,1998,89.19
Gabon,GAB,1999,81.55
Gabon,GAB,2000,73.27
Gabon,GAB,2001,29.85
Gabon,GAB,2002,26.79
Gabon,GAB,2003,30.38
Gabon,GAB,2004,30.4
Gabon,GAB,2005,27.7
Gabon,GAB,2006,26.48
Gabon,GAB,2007,24.06
Gabon,GAB,2008,110.22
Gabon,GAB,2009,24.73
Gabon,GAB,2010,56.88
Gabon,GAB,2011,55.41
Gabon,GAB,2012,53.91
Gambia,GMB,1970,4.94
Gambia,GMB,1971,4.87
Gambia,GMB,1972,4.71
Gambia,GMB,1973,4.69
Gambia,GMB,1974,4.33
Gambia,GMB,1975,4.4
Gambia,GMB,1976,4.41
Gambia,GMB,1977,4.63
Gambia,GMB,1978,4.36
Gambia,GMB,1979,4.35
Gambia,GMB,1980,4.73
Gambia,GMB,1981,4.35
Gambia,GMB,1982,4.45
Gambia,GMB,1983,4.04
Gambia,GMB,1984,3.83
Gambia,GMB,1985,3.72
Gambia,GMB,1986,3.67
Gambia,GMB,1987,3.59
Gambia,GMB,1988,3.57
Gambia,GMB,1989,3.5
Gambia,GMB,1990,3.55
Gambia,GMB,1991,3.3
Gambia,GMB,1992,3.3
Gambia,GMB,1993,3.16
Gambia,GMB,1994,3.16
Gambia,GMB,1995,3.2
Gambia,GMB,1996,3.1
Gambia,GMB,1997,3.04
Gambia,GMB,1998,4.93
Gambia,GMB,1999,6.22
Gambia,GMB,2000,6.37
Gambia,GMB,2001,8.04
Gambia,GMB,2002,7.12
Gambia,GMB,2003,4.93
Gambia,GMB,2004,6.1
Gambia,GMB,2005,5.69
Gambia,GMB,2006,6.89
Gambia,GMB,2007,7.17
Gambia,GMB,2008,5.78
Gambia,GMB,2009,5.03
Gambia,GMB,2010,5.64
Gambia,GMB,2011,5.5
Gambia,GMB,2012,5.37
Georgia,GEO,1970,33.01
Georgia,GEO,1971,32.68
Georgia,GEO,1972,33.98
Georgia,GEO,1973,35.3
Georgia,GEO,1974,36.49
Georgia,GEO,1975,33.68
Georgia,GEO,1976,32.99
Georgia,GEO,1977,32.36
Georgia,GEO,1978,31.91
Georgia,GEO,1979,31.67
Georgia,GEO,1980,31.5
Georgia,GEO,1981,31.34
Georgia,GEO,1982,30.61
Georgia,GEO,1983,29.46
Georgia,GEO,1984,28.92
Georgia,GEO,1985,28.13
Georgia,GEO,1986,27.21
Georgia,GEO,1987,27.05
Georgia,GEO,1988,27.28
Georgia,GEO,1989,26.67
Georgia,GEO,1990,21.81
Georgia,GEO,1991,17.8
Georgia,GEO,1992,15.35
Georgia,GEO,1993,12.84
Georgia,GEO,1994,9.29
Georgia,GEO,1995,7.88
Georgia,GEO,1996,7.68
Georgia,GEO,1997,7.3
Georgia,GEO,1998,6.87
Georgia,GEO,1999,6.76
Georgia,GEO,2000,7.16
Georgia,GEO,2001,6.11
Georgia,GEO,2002,12.98
Georgia,GEO,2003,6.15
Georgia,GEO,2004,6.56
Georgia,GEO,2005,7.32
Georgia,GEO,2006,7.84
Georgia,GEO,2007,8.65
Georgia,GEO,2008,8.35
Georgia,GEO,2009,9.13
Georgia,GEO,2010,9.15
Georgia,GEO,2011,10.37
Georgia,GEO,2012,10.48
Germany,DEU,1970,45.09
Germany,DEU,1971,44.91
Germany,DEU,1972,45.29
Germany,DEU,1973,47.37
Germany,DEU,1974,46.35
Germany,DEU,1975,44.35
Germany,DEU,1976,46.74
Germany,DEU,1977,46.12
Germany,DEU,1978,47.62
Germany,DEU,1979,49.51
Germany,DEU,1980,47.41
Germany,DEU,1981,46.05
Germany,DEU,1982,44.32
Germany,DEU,1983,44.48
Germany,DEU,1984,45.45
Germany,DEU,1985,45.89
Germany,DEU,1986,45.91
Germany,DEU,1987,46
Germany,DEU,1988,45.38
Germany,DEU,1989,44.5
Germany,DEU,1990,43.32
Germany,DEU,1991,41.74
Germany,DEU,1992,39.38
Germany,DEU,1993,38.74
Germany,DEU,1994,38.21
Germany,DEU,1995,37.96
Germany,DEU,1996,38.57
Germany,DEU,1997,37.5
Germany,DEU,1998,35.41
Germany,DEU,1999,34.05
Germany,DEU,2000,33.87
Germany,DEU,2001,34.13
Germany,DEU,2002,33.46
Germany,DEU,2003,33.78
Germany,DEU,2004,33.75
Germany,DEU,2005,32.6
Germany,DEU,2006,33.08
Germany,DEU,2007,32.4
Germany,DEU,2008,33.1
Germany,DEU,2009,31.79
Germany,DEU,2010,31.76
Germany,DEU,2011,31.72
Germany,DEU,2012,32.42
Ghana,GHA,1970,6.85
Ghana,GHA,1971,6.56
Ghana,GHA,1972,6.42
Ghana,GHA,1973,6.66
Ghana,GHA,1974,5.55
Ghana,GHA,1975,5.74
Ghana,GHA,1976,5.78
Ghana,GHA,1977,6.46
Ghana,GHA,1978,5.57
Ghana,GHA,1979,5.77
Ghana,GHA,1980,6.67
Ghana,GHA,1981,5.8
Ghana,GHA,1982,6.15
Ghana,GHA,1983,5.26
Ghana,GHA,1984,5.17
Ghana,GHA,1985,4.75
Ghana,GHA,1986,4.77
Ghana,GHA,1987,4.87
Ghana,GHA,1988,4.55
Ghana,GHA,1989,4.83
Ghana,GHA,1990,5.52
Ghana,GHA,1991,4.53
Ghana,GHA,1992,5.08
Ghana,GHA,1993,4.76
Ghana,GHA,1994,4.7
Ghana,GHA,1995,4.99
Ghana,GHA,1996,4.88
Ghana,GHA,1997,4.89
Ghana,GHA,1998,19.82
Ghana,GHA,1999,14.02
Ghana,GHA,2000,15.58
Ghana,GHA,2001,14.73
Ghana,GHA,2002,12.77
Ghana,GHA,2003,14.48
Ghana,GHA,2004,9.28
Ghana,GHA,2005,14.39
Ghana,GHA,2006,12.89
Ghana,GHA,2007,12.95
Ghana,GHA,2008,14.59
Ghana,GHA,2009,12.02
Ghana,GHA,2010,11.9
Ghana,GHA,2011,11.68
Ghana,GHA,2012,11.48
Gibraltar,GIB,1970,7.19
Gibraltar,GIB,1980,9.17
Gibraltar,GIB,1981,8.27
Gibraltar,GIB,1982,9.2
Gibraltar,GIB,1983,8.36
Gibraltar,GIB,1984,8.11
Gibraltar,GIB,1985,8.7
Gibraltar,GIB,1986,11.42
Gibraltar,GIB,1987,11.47
Gibraltar,GIB,1988,14.46
Gibraltar,GIB,1989,13.74
Gibraltar,GIB,1990,14.98
Gibraltar,GIB,1991,20.58
Gibraltar,GIB,1992,24.05
Gibraltar,GIB,1993,24.17
Gibraltar,GIB,1994,27.99
Gibraltar,GIB,1995,27.5
Gibraltar,GIB,1996,27.57
Gibraltar,GIB,1997,28.52
Gibraltar,GIB,1998,29.73
Gibraltar,GIB,1999,30.67
Gibraltar,GIB,2000,31.3
Gibraltar,GIB,2001,31.64
Gibraltar,GIB,2002,32.04
Gibraltar,GIB,2003,33.21
Gibraltar,GIB,2004,33.31
Gibraltar,GIB,2007,35.94
Gibraltar,GIB,2011,37.65
Gibraltar,GIB,2012,38.54
Greece,GRC,1970,12.04
Greece,GRC,1971,13.39
Greece,GRC,1972,15.58
Greece,GRC,1973,16.64
Greece,GRC,1974,16.6
Greece,GRC,1975,17.03
Greece,GRC,1976,18.33
Greece,GRC,1977,18.78
Greece,GRC,1978,19.44
Greece,GRC,1979,20.15
Greece,GRC,1980,20.01
Greece,GRC,1981,19.68
Greece,GRC,1982,20
Greece,GRC,1983,20.96
Greece,GRC,1984,21.36
Greece,GRC,1985,22.24
Greece,GRC,1986,21.96
Greece,GRC,1987,21.75
Greece,GRC,1988,24.6
Greece,GRC,1989,25.76
Greece,GRC,1990,25.97
Greece,GRC,1991,25.4
Greece,GRC,1992,25.54
Greece,GRC,1993,25.23
Greece,GRC,1994,25.39
Greece,GRC,1995,25.76
Greece,GRC,1996,26.43
Greece,GRC,1997,27.28
Greece,GRC,1998,29.1
Greece,GRC,1999,27.97
Greece,GRC,2000,29.21
Greece,GRC,2001,28.76
Greece,GRC,2002,28.94
Greece,GRC,2003,29.77
Greece,GRC,2004,29.54
Greece,GRC,2005,29.93
Greece,GRC,2006,29.16
Greece,GRC,2007,31.59
Greece,GRC,2008,29.01
Greece,GRC,2009,27.96
Greece,GRC,2010,26.48
Greece,GRC,2011,25.91
Greece,GRC,2012,24.95
Grenada,GRD,1970,1.79
Grenada,GRD,1971,1.79
Grenada,GRD,1972,2
Grenada,GRD,1973,2.11
Grenada,GRD,1974,1.96
Grenada,GRD,1975,2.19
Grenada,GRD,1976,2.09
Grenada,GRD,1977,2.3
Grenada,GRD,1978,2.28
Grenada,GRD,1979,2.26
Grenada,GRD,1980,2.27
Grenada,GRD,1981,3.43
Grenada,GRD,1982,3.56
Grenada,GRD,1983,3.84
Grenada,GRD,1984,3.78
Grenada,GRD,1985,2.99
Grenada,GRD,1986,2.96
Grenada,GRD,1987,2.97
Grenada,GRD,1988,3.14
Grenada,GRD,1989,3.25
Grenada,GRD,1990,4.49
Grenada,GRD,1991,4.47
Grenada,GRD,1992,4.45
Grenada,GRD,1993,4.36
Grenada,GRD,1994,5.12
Grenada,GRD,1995,4.85
Grenada,GRD,1996,5.36
Grenada,GRD,1997,5.64
Grenada,GRD,1998,5.56
Grenada,GRD,1999,5.99
Grenada,GRD,2000,12.81
Grenada,GRD,2001,11.96
Grenada,GRD,2002,12.87
Grenada,GRD,2003,12.67
Grenada,GRD,2004,13.37
Grenada,GRD,2005,14.96
Grenada,GRD,2006,16.69
Grenada,GRD,2007,16.55
Grenada,GRD,2008,16.97
Grenada,GRD,2009,16.95
Grenada,GRD,2010,17.87
Grenada,GRD,2011,18.4
Grenada,GRD,2012,18.86
Guam,GUM,1970,1.31
Guam,GUM,1971,1.22
Guam,GUM,1972,1.25
Guam,GUM,1973,1.28
Guam,GUM,1974,1.26
Guam,GUM,1975,1.29
Guam,GUM,1976,1.25
Guam,GUM,1977,1.29
Guam,GUM,1978,1.32
Guam,GUM,1979,1.34
Guam,GUM,1980,1.34
Guam,GUM,1981,1.36
Guam,GUM,1982,1.35
Guam,GUM,1983,1.36
Guam,GUM,1984,1.35
Guam,GUM,1985,1.35
Guam,GUM,1986,1.34
Guam,GUM,1987,1.34
Guam,GUM,1988,1.35
Guam,GUM,1989,1.28
Guam,GUM,1990,1.26
Guam,GUM,1991,1.26
Guam,GUM,1992,1.26
Guam,GUM,1993,1.26
Guam,GUM,1994,1.26
Guam,GUM,1995,1.26
Guam,GUM,1996,1.27
Guam,GUM,1997,1.27
Guam,GUM,1998,1.2
Guam,GUM,1999,1.21
Guam,GUM,2000,1.23
Guam,GUM,2001,1.24
Guam,GUM,2002,1.26
Guam,GUM,2003,1.28
Guam,GUM,2004,1.3
Guam,GUM,2005,1.32
Guam,GUM,2006,1.34
Guam,GUM,2007,1.36
Guam,GUM,2008,1.38
Guam,GUM,2009,1.4
Guam,GUM,2010,1.44
Guam,GUM,2011,1.45
Guam,GUM,2012,1.47
Guatemala,GTM,1970,4.14
Guatemala,GTM,1971,4.31
Guatemala,GTM,1972,4.47
Guatemala,GTM,1973,4.47
Guatemala,GTM,1974,4.54
Guatemala,GTM,1975,4.62
Guatemala,GTM,1976,4.22
Guatemala,GTM,1977,4.64
Guatemala,GTM,1978,4.77
Guatemala,GTM,1979,5.48
Guatemala,GTM,1980,5.2
Guatemala,GTM,1981,4.59
Guatemala,GTM,1982,5.19
Guatemala,GTM,1983,4.37
Guatemala,GTM,1984,4.57
Guatemala,GTM,1985,4.57
Guatemala,GTM,1986,4.52
Guatemala,GTM,1987,4.57
Guatemala,GTM,1988,4.66
Guatemala,GTM,1989,4.43
Guatemala,GTM,1990,4.41
Guatemala,GTM,1991,4.86
Guatemala,GTM,1992,4.69
Guatemala,GTM,1993,5.09
Guatemala,GTM,1994,4.98
Guatemala,GTM,1995,5.14
Guatemala,GTM,1996,5.12
Guatemala,GTM,1997,4.86
Guatemala,GTM,1998,21.55
Guatemala,GTM,1999,5.56
Guatemala,GTM,2000,16.46
Guatemala,GTM,2001,5
Guatemala,GTM,2002,7.05
Guatemala,GTM,2003,12.1
Guatemala,GTM,2004,5.22
Guatemala,GTM,2005,8.73
Guatemala,GTM,2006,5.52
Guatemala,GTM,2007,6.82
Guatemala,GTM,2008,6.43
Guatemala,GTM,2009,7.1
Guatemala,GTM,2010,5.68
Guatemala,GTM,2011,5.67
Guatemala,GTM,2012,5.65
Guinea,GIN,1970,31.89
Guinea,GIN,1971,30.87
Guinea,GIN,1972,30.35
Guinea,GIN,1973,32.61
Guinea,GIN,1974,26.28
Guinea,GIN,1975,27.8
Guinea,GIN,1976,28.39
Guinea,GIN,1977,32.61
Guinea,GIN,1978,27.93
Guinea,GIN,1979,30
Guinea,GIN,1980,36.31
Guinea,GIN,1981,30.33
Guinea,GIN,1982,33.77
Guinea,GIN,1983,30.91
Guinea,GIN,1984,29.92
Guinea,GIN,1985,26.51
Guinea,GIN,1986,25.84
Guinea,GIN,1987,26.18
Guinea,GIN,1988,23.87
Guinea,GIN,1989,24.86
Guinea,GIN,1990,29.56
Guinea,GIN,1991,22.72
Guinea,GIN,1992,24.33
Guinea,GIN,1993,21.56
Guinea,GIN,1994,20.46
Guinea,GIN,1995,21.77
Guinea,GIN,1996,20.8
Guinea,GIN,1997,20.43
Guinea,GIN,1998,37.48
Guinea,GIN,1999,28.45
Guinea,GIN,2000,26.24
Guinea,GIN,2001,24.52
Guinea,GIN,2002,30.65
Guinea,GIN,2003,22.09
Guinea,GIN,2004,22.02
Guinea,GIN,2005,23.19
Guinea,GIN,2006,28.14
Guinea,GIN,2007,24.73
Guinea,GIN,2008,35.89
Guinea,GIN,2009,41.58
Guinea,GIN,2010,25.45
Guinea,GIN,2011,25.03
Guinea,GIN,2012,24.61
Guinea-Bissau,GNB,1970,3.52
Guinea-Bissau,GNB,1971,3.43
Guinea-Bissau,GNB,1972,3.41
Guinea-Bissau,GNB,1973,3.57
Guinea-Bissau,GNB,1974,3.36
Guinea-Bissau,GNB,1975,3.83
Guinea-Bissau,GNB,1976,4.13
Guinea-Bissau,GNB,1977,4.29
Guinea-Bissau,GNB,1978,3.75
Guinea-Bissau,GNB,1979,3.95
Guinea-Bissau,GNB,1980,4.37
Guinea-Bissau,GNB,1981,4.36
Guinea-Bissau,GNB,1982,5.18
Guinea-Bissau,GNB,1983,4.65
Guinea-Bissau,GNB,1984,4.36
Guinea-Bissau,GNB,1985,3.69
Guinea-Bissau,GNB,1986,3.56
Guinea-Bissau,GNB,1987,3.57
Guinea-Bissau,GNB,1988,3.75
Guinea-Bissau,GNB,1989,3.95
Guinea-Bissau,GNB,1990,4.41
Guinea-Bissau,GNB,1991,3.95
Guinea-Bissau,GNB,1992,4.11
Guinea-Bissau,GNB,1993,3.98
Guinea-Bissau,GNB,1994,3.93
Guinea-Bissau,GNB,1995,4.1
Guinea-Bissau,GNB,1996,4
Guinea-Bissau,GNB,1997,3.97
Guinea-Bissau,GNB,1998,14.87
Guinea-Bissau,GNB,1999,18.84
Guinea-Bissau,GNB,2000,14.97
Guinea-Bissau,GNB,2001,16.14
Guinea-Bissau,GNB,2002,12.55
Guinea-Bissau,GNB,2003,22.6
Guinea-Bissau,GNB,2004,14.45
Guinea-Bissau,GNB,2005,11.08
Guinea-Bissau,GNB,2006,20.28
Guinea-Bissau,GNB,2007,12.96
Guinea-Bissau,GNB,2008,10.75
Guinea-Bissau,GNB,2009,9.11
Guinea-Bissau,GNB,2010,13.27
Guinea-Bissau,GNB,2011,13
Guinea-Bissau,GNB,2012,12.72
Guyana,GUY,1970,52.2
Guyana,GUY,1971,41.01
Guyana,GUY,1972,47.08
Guyana,GUY,1973,42.88
Guyana,GUY,1974,45.12
Guyana,GUY,1975,50.74
Guyana,GUY,1976,53.41
Guyana,GUY,1977,47.17
Guyana,GUY,1978,52.05
Guyana,GUY,1979,52.2
Guyana,GUY,1980,55.01
Guyana,GUY,1981,57.09
Guyana,GUY,1982,57.8
Guyana,GUY,1983,59.29
Guyana,GUY,1984,54.29
Guyana,GUY,1985,53.7
Guyana,GUY,1986,55.95
Guyana,GUY,1987,63.71
Guyana,GUY,1988,56.95
Guyana,GUY,1989,56.65
Guyana,GUY,1990,61.68
Guyana,GUY,1991,60.76
Guyana,GUY,1992,63.62
Guyana,GUY,1993,67.36
Guyana,GUY,1994,55
Guyana,GUY,1995,57.97
Guyana,GUY,1996,59.07
Guyana,GUY,1997,59.15
Guyana,GUY,1998,46.5
Guyana,GUY,1999,16.61
Guyana,GUY,2000,16.02
Guyana,GUY,2001,17.76
Guyana,GUY,2002,18.53
Guyana,GUY,2003,21.1
Guyana,GUY,2004,18.1
Guyana,GUY,2005,17.94
Guyana,GUY,2006,16.99
Guyana,GUY,2007,18.09
Guyana,GUY,2008,18.77
Guyana,GUY,2009,94.66
Guyana,GUY,2010,21.79
Guyana,GUY,2011,22.1
Guyana,GUY,2012,22.34
Haiti,HTI,1970,2.62
Haiti,HTI,1971,2.65
Haiti,HTI,1972,2.66
Haiti,HTI,1973,2.62
Haiti,HTI,1974,2.58
Haiti,HTI,1975,2.55
Haiti,HTI,1976,2.63
Haiti,HTI,1977,2.65
Haiti,HTI,1978,2.71
Haiti,HTI,1979,2.7
Haiti,HTI,1980,2.68
Haiti,HTI,1981,2.49
Haiti,HTI,1982,2.51
Haiti,HTI,1983,2.52
Haiti,HTI,1984,2.5
Haiti,HTI,1985,2.44
Haiti,HTI,1986,2.24
Haiti,HTI,1987,2.17
Haiti,HTI,1988,2.19
Haiti,HTI,1989,2.14
Haiti,HTI,1990,2.07
Haiti,HTI,1991,2.09
Haiti,HTI,1992,2.15
Haiti,HTI,1993,2.05
Haiti,HTI,1994,1.85
Haiti,HTI,1995,2.09
Haiti,HTI,1996,2.16
Haiti,HTI,1997,2.24
Haiti,HTI,1998,2.24
Haiti,HTI,1999,2.28
Haiti,HTI,2000,2.3
Haiti,HTI,2001,2.36
Haiti,HTI,2002,2.36
Haiti,HTI,2003,2.32
Haiti,HTI,2004,2.36
Haiti,HTI,2005,2.38
Haiti,HTI,2006,2.38
Haiti,HTI,2007,2.45
Haiti,HTI,2008,2.39
Haiti,HTI,2009,2.35
Haiti,HTI,2010,2.34
Haiti,HTI,2011,2.35
Haiti,HTI,2012,2.35
Heavily indebted poor countries (HIPC),,1970,38.13
Heavily indebted poor countries (HIPC),,1971,25.43
Heavily indebted poor countries (HIPC),,1972,26.05
Heavily indebted poor countries (HIPC),,1973,26.62
Heavily indebted poor countries (HIPC),,1974,22.72
Heavily indebted poor countries (HIPC),,1975,25.13
Heavily indebted poor countries (HIPC),,1976,23.2
Heavily indebted poor countries (HIPC),,1977,25.09
Heavily indebted poor countries (HIPC),,1978,24.75
Heavily indebted poor countries (HIPC),,1979,29.54
Heavily indebted poor countries (HIPC),,1980,26.95
Heavily indebted poor countries (HIPC),,1981,23.11
Heavily indebted poor countries (HIPC),,1982,25.23
Heavily indebted poor countries (HIPC),,1983,24.33
Heavily indebted poor countries (HIPC),,1984,20.11
Heavily indebted poor countries (HIPC),,1985,19.36
Heavily indebted poor countries (HIPC),,1986,18.28
Heavily indebted poor countries (HIPC),,1987,22.01
Heavily indebted poor countries (HIPC),,1988,17.03
Heavily indebted poor countries (HIPC),,1989,18.1
Heavily indebted poor countries (HIPC),,1990,22.87
Heavily indebted poor countries (HIPC),,1991,18.84
Heavily indebted poor countries (HIPC),,1992,25.47
Heavily indebted poor countries (HIPC),,1993,17.45
Heavily indebted poor countries (HIPC),,1994,18.05
Heavily indebted poor countries (HIPC),,1995,18.27
Heavily indebted poor countries (HIPC),,1996,16.26
Heavily indebted poor countries (HIPC),,1997,15.57
Heavily indebted poor countries (HIPC),,1998,28.58
Heavily indebted poor countries (HIPC),,1999,23.44
Heavily indebted poor countries (HIPC),,2000,22.93
Heavily indebted poor countries (HIPC),,2001,20.26
Heavily indebted poor countries (HIPC),,2002,20.29
Heavily indebted poor countries (HIPC),,2003,22.37
Heavily indebted poor countries (HIPC),,2004,20.29
Heavily indebted poor countries (HIPC),,2005,22.84
Heavily indebted poor countries (HIPC),,2006,20.32
Heavily indebted poor countries (HIPC),,2007,22.04
Heavily indebted poor countries (HIPC),,2008,19.71
Heavily indebted poor countries (HIPC),,2009,17.53
Heavily indebted poor countries (HIPC),,2010,17.85
Heavily indebted poor countries (HIPC),,2011,19.61
Heavily indebted poor countries (HIPC),,2012,19.06
High income,,1970,41.14
High income,,1971,41.12
High income,,1972,42.37
High income,,1973,44.01
High income,,1974,42.99
High income,,1975,41.42
High income,,1976,43.42
High income,,1977,43.8
High income,,1978,43.76
High income,,1979,44.79
High income,,1980,43.52
High income,,1981,42.09
High income,,1982,40.16
High income,,1983,39.75
High income,,1984,40.3
High income,,1985,39.86
High income,,1986,39.59
High income,,1987,39.34
High income,,1988,40.93
High income,,1989,41.43
High income,,1990,39.95
High income,,1991,39.76
High income,,1992,39.26
High income,,1993,39.28
High income,,1994,39.99
High income,,1995,40.66
High income,,1996,41.07
High income,,1997,42.09
High income,,1998,42.67
High income,,1999,42.54
High income,,2000,42.49
High income,,2001,42.36
High income,,2002,42.55
High income,,2003,42.9
High income,,2004,43.05
High income,,2005,41.59
High income,,2006,41.54
High income,,2007,42.43
High income,,2008,40.47
High income,,2009,39.36
High income,,2010,38.13
High income,,2011,39.36
High income,,2012,37.44
Honduras,HND,1970,6.82
Honduras,HND,1971,7.24
Honduras,HND,1972,7.22
Honduras,HND,1973,7.26
Honduras,HND,1974,7.72
Honduras,HND,1975,7.79
Honduras,HND,1976,7.33
Honduras,HND,1977,7.83
Honduras,HND,1978,7.72
Honduras,HND,1979,8.89
Honduras,HND,1980,8.18
Honduras,HND,1981,7.3
Honduras,HND,1982,8.93
Honduras,HND,1983,8.09
Honduras,HND,1984,8.49
Honduras,HND,1985,8.14
Honduras,HND,1986,8.28
Honduras,HND,1987,8.44
Honduras,HND,1988,8.5
Honduras,HND,1989,7.87
Honduras,HND,1990,7.59
Honduras,HND,1991,8.29
Honduras,HND,1992,7.51
Honduras,HND,1993,7.8
Honduras,HND,1994,7.71
Honduras,HND,1995,8.07
Honduras,HND,1996,8.02
Honduras,HND,1997,7.32
Honduras,HND,1998,10.1
Honduras,HND,1999,6.03
Honduras,HND,2000,9.21
Honduras,HND,2001,5.13
Honduras,HND,2002,5.94
Honduras,HND,2003,8.88
Honduras,HND,2004,5.71
Honduras,HND,2005,8.62
Honduras,HND,2006,6.06
Honduras,HND,2007,6.82
Honduras,HND,2008,6.89
Honduras,HND,2009,6.78
Honduras,HND,2010,6.57
Honduras,HND,2011,6.59
Honduras,HND,2012,6.59
Hong Kong,HKG,1970,7.15
Hong Kong,HKG,1971,7.05
Hong Kong,HKG,1972,7.15
Hong Kong,HKG,1973,7.04
Hong Kong,HKG,1974,7.76
Hong Kong,HKG,1975,7.59
Hong Kong,HKG,1976,8.66
Hong Kong,HKG,1977,9.85
Hong Kong,HKG,1978,10.32
Hong Kong,HKG,1979,9.2
Hong Kong,HKG,1980,9.36
Hong Kong,HKG,1981,9.95
Hong Kong,HKG,1982,10.49
Hong Kong,HKG,1983,11.66
Hong Kong,HKG,1984,12.58
Hong Kong,HKG,1985,12.99
Hong Kong,HKG,1986,14.49
Hong Kong,HKG,1987,14.34
Hong Kong,HKG,1988,17.02
Hong Kong,HKG,1989,17.56
Hong Kong,HKG,1990,17.89
Hong Kong,HKG,1991,19.15
Hong Kong,HKG,1992,21.12
Hong Kong,HKG,1993,21.91
Hong Kong,HKG,1994,18.5
Hong Kong,HKG,1995,18.09
Hong Kong,HKG,1996,16.93
Hong Kong,HKG,1997,15.73
Hong Kong,HKG,1998,19.27
Hong Kong,HKG,1999,20.31
Hong Kong,HKG,2000,18.62
Hong Kong,HKG,2001,18.97
Hong Kong,HKG,2002,18.35
Hong Kong,HKG,2003,19.49
Hong Kong,HKG,2004,18.57
Hong Kong,HKG,2005,18.66
Hong Kong,HKG,2006,18.93
Hong Kong,HKG,2007,19.43
Hong Kong,HKG,2008,20.45
Hong Kong,HKG,2009,20.45
Hong Kong,HKG,2010,21.47
Hong Kong,HKG,2011,22.06
Hong Kong,HKG,2012,22.47
Hungary,HUN,1970,23.25
Hungary,HUN,1971,23.97
Hungary,HUN,1972,24.29
Hungary,HUN,1973,25.83
Hungary,HUN,1974,26.69
Hungary,HUN,1975,26.95
Hungary,HUN,1976,28
Hungary,HUN,1977,29.16
Hungary,HUN,1978,31.34
Hungary,HUN,1979,31.03
Hungary,HUN,1980,30.82
Hungary,HUN,1981,30.72
Hungary,HUN,1982,30.53
Hungary,HUN,1983,29.58
Hungary,HUN,1984,30.14
Hungary,HUN,1985,29.65
Hungary,HUN,1986,29.07
Hungary,HUN,1987,29.15
Hungary,HUN,1988,28.09
Hungary,HUN,1989,27.69
Hungary,HUN,1990,25.76
Hungary,HUN,1991,23.83
Hungary,HUN,1992,21.09
Hungary,HUN,1993,20.96
Hungary,HUN,1994,20.81
Hungary,HUN,1995,20.54
Hungary,HUN,1996,21.45
Hungary,HUN,1997,20.97
Hungary,HUN,1998,20.79
Hungary,HUN,1999,20.92
Hungary,HUN,2000,20.25
Hungary,HUN,2001,20.43
Hungary,HUN,2002,20.13
Hungary,HUN,2003,20.82
Hungary,HUN,2004,20.58
Hungary,HUN,2005,20.52
Hungary,HUN,2006,20.44
Hungary,HUN,2007,19.71
Hungary,HUN,2008,19.54
Hungary,HUN,2009,17.99
Hungary,HUN,2010,18.15
Hungary,HUN,2011,17.69
Hungary,HUN,2012,17.4
IBRD only,,1970,12.25
IBRD only,,1971,11.48
IBRD only,,1972,12.46
IBRD only,,1973,12.03
IBRD only,,1974,11.97
IBRD only,,1975,12.43
IBRD only,,1976,12.99
IBRD only,,1977,13.21
IBRD only,,1978,13.26
IBRD only,,1979,13.53
IBRD only,,1980,13.49
IBRD only,,1981,13
IBRD only,,1982,14.76
IBRD only,,1983,13.56
IBRD only,,1984,12.67
IBRD only,,1985,12.64
IBRD only,,1986,13.14
IBRD only,,1987,13.85
IBRD only,,1988,13.14
IBRD only,,1989,13.17
IBRD only,,1990,14.2
IBRD only,,1991,14.62
IBRD only,,1992,14.28
IBRD only,,1993,13.7
IBRD only,,1994,13.67
IBRD only,,1995,13.37
IBRD only,,1996,13.46
IBRD only,,1997,15.78
IBRD only,,1998,14.32
IBRD only,,1999,12.51
IBRD only,,2000,12.17
IBRD only,,2001,12.13
IBRD only,,2002,13.41
IBRD only,,2003,13.82
IBRD only,,2004,14.17
IBRD only,,2005,15.07
IBRD only,,2006,15.94
IBRD only,,2007,16.02
IBRD only,,2008,15.2
IBRD only,,2009,15.11
IBRD only,,2010,16.41
IBRD only,,2011,17.38
IBRD only,,2012,17.67
IDA & IBRD total,,1970,13.92
IDA & IBRD total,,1971,12.16
IDA & IBRD total,,1972,13.11
IDA & IBRD total,,1973,13.05
IDA & IBRD total,,1974,12.39
IDA & IBRD total,,1975,12.88
IDA & IBRD total,,1976,13.17
