Entity,Code,Year,Fossil fuels (%)
Hungary,HUN,2002,-1.3871983551998257
Hungary,HUN,2003,4.063776501453198
Hungary,HUN,2004,-0.7145450831723132
Hungary,HUN,2005,4.825738311431138
Hungary,HUN,2006,-0.8388744975768136
Hungary,HUN,2007,-3.1056899597965426
Hungary,HUN,2008,-2.128350784565536
Hungary,HUN,2009,-10.87072628688902
Hungary,HUN,2010,2.185252526920234
Hungary,HUN,2011,-0.37725035121435324
Hungary,HUN,2012,-8.616681427700257
Hungary,HUN,2013,-5.617764935576286
Hungary,HUN,2014,-0.37114421585592305
Hungary,HUN,2015,6.062650723838026
Hungary,HUN,2016,1.8997797458748522
Hungary,HUN,2017,5.805618941285617
Hungary,HUN,2018,1.0208346294347859
Iceland,ISL,1966,7.35958918961479
Iceland,ISL,1967,-3.1532290209600466
Iceland,ISL,1968,6.57235725122256
Iceland,ISL,1969,-8.405690801992671
Iceland,ISL,1970,2.0471398514632977
Iceland,ISL,1971,8.809995010662997
Iceland,ISL,1972,7.084567396877195
Iceland,ISL,1973,15.73031823761266
Iceland,ISL,1974,-6.679590414986691
Iceland,ISL,1975,-6.082267969081235
Iceland,ISL,1976,0.4698168846247963
Iceland,ISL,1977,4.5788104628164294
Iceland,ISL,1978,5.365810509708635
Iceland,ISL,1979,-0.5530707611642427
Iceland,ISL,1980,-5.993952021322324
Iceland,ISL,1981,0.058564334263122575
Iceland,ISL,1982,-8.504424777405116
Iceland,ISL,1983,-0.1501579756811755
Iceland,ISL,1984,7.192146943465172
Iceland,ISL,1985,0.4477061413025174
Iceland,ISL,1986,2.730517315365222
Iceland,ISL,1987,4.55105500840598
Iceland,ISL,1988,4.181617076537436
Iceland,ISL,1989,6.9560270186745266
Iceland,ISL,1990,1.3409157658024862
Iceland,ISL,1991,-5.29278336073552
Iceland,ISL,1992,4.99399722592162
Iceland,ISL,1993,3.7214387647013014
Iceland,ISL,1994,1.1289139262807835
Iceland,ISL,1995,1.7948828683738371
Iceland,ISL,1996,10.709448100132747
Iceland,ISL,1997,-1.4608945439354093
Iceland,ISL,1998,1.4899337650571498
Iceland,ISL,1999,0.9815474657222767
Iceland,ISL,2000,4.759157482522158
Iceland,ISL,2001,-4.649265467352359
Iceland,ISL,2002,3.5075756510970058
Iceland,ISL,2003,-0.10443807465297938
Iceland,ISL,2004,4.535293849022803
Iceland,ISL,2005,0.659375227935266
Iceland,ISL,2006,4.766077099415322
Iceland,ISL,2007,-0.5208208865367547
Iceland,ISL,2008,-7.991613428016553
Iceland,ISL,2009,-7.3076200516774765
Iceland,ISL,2010,-3.2133663386570532
Iceland,ISL,2011,-1.3560255163748924
Iceland,ISL,2012,-0.786390687196814
Iceland,ISL,2013,6.0589388342033645
Iceland,ISL,2014,1.5507590725195808
Iceland,ISL,2015,10.996582335838468
Iceland,ISL,2016,10.767880587627632
Iceland,ISL,2017,5.520316711256457
Iceland,ISL,2018,0.8463842149755818
India,IND,1966,2.9236034318118165
India,IND,1967,2.2402127520006365
India,IND,1968,5.96847330696888
India,IND,1969,10.511558928408649
India,IND,1970,-3.386558045640431
India,IND,1971,3.415091127982395
India,IND,1972,6.423822666012136
India,IND,1973,1.1286462115924545
India,IND,1974,7.369527537121057
India,IND,1975,5.985592077927904
India,IND,1976,4.781592381316324
India,IND,1977,5.620166013188199
India,IND,1978,0.986028785182036
India,IND,1979,7.135982704994448
India,IND,1980,3.1086740855917228
India,IND,1981,11.440860681317355
India,IND,1982,1.2774676532091966
India,IND,1983,6.068847404771582
India,IND,1984,6.0960076513977945
India,IND,1985,6.578604241249564
India,IND,1986,7.5894769131623185
India,IND,1987,7.672447828045814
India,IND,1988,8.557009303303499
India,IND,1989,9.02997774486054
India,IND,1990,7.244140917264308
India,IND,1991,5.09683404353154
India,IND,1992,6.051995026609003
India,IND,1993,2.6455550910919
India,IND,1994,4.820012170401489
India,IND,1995,8.369093703777498
India,IND,1996,4.972880818224157
India,IND,1997,5.683755791321987
India,IND,1998,5.0876540700862005
India,IND,1999,2.870792912992881
India,IND,2000,5.840640240738804
India,IND,2001,0.6849433612418299
India,IND,2002,5.246199345686553
India,IND,2003,4.109078397258625
India,IND,2004,5.126336721753155
India,IND,2005,6.90906322204774
India,IND,2006,4.312485428092483
India,IND,2007,8.676594140180761
India,IND,2008,6.54281760031008
India,IND,2009,8.374078418521691
India,IND,2010,4.494786820097296
India,IND,2011,4.61161507216985
India,IND,2012,5.975425887383845
India,IND,2013,3.29289285000689
India,IND,2014,6.873569755668663
India,IND,2015,3.6257797341846754
India,IND,2016,4.298854598107504
India,IND,2017,3.8713455995234014
India,IND,2018,7.539556852569906
Indonesia,IDN,1966,-2.8316716241585715
Indonesia,IDN,1967,-2.4211268237942285
Indonesia,IDN,1968,4.895367218337743
Indonesia,IDN,1969,13.87285448816884
Indonesia,IDN,1970,5.551295144827462
Indonesia,IDN,1971,3.430363385486346
Indonesia,IDN,1972,6.74293735612308
Indonesia,IDN,1973,12.308561214758784
Indonesia,IDN,1974,7.02119325474071
Indonesia,IDN,1975,23.16324126721483
Indonesia,IDN,1976,6.631717883350929
Indonesia,IDN,1977,31.57185733543242
Indonesia,IDN,1978,11.710550527686525
Indonesia,IDN,1979,14.177005373652518
Indonesia,IDN,1980,7.1855832899571315
Indonesia,IDN,1981,8.7568071338189
Indonesia,IDN,1982,1.8695500427507783
Indonesia,IDN,1983,5.522573904875361
Indonesia,IDN,1984,8.2987172797921
Indonesia,IDN,1985,6.042837952567126
Indonesia,IDN,1986,9.901817240939437
Indonesia,IDN,1987,5.807734475906523
Indonesia,IDN,1988,5.419915371539719
Indonesia,IDN,1989,10.226499706975467
Indonesia,IDN,1990,9.794811985449602
Indonesia,IDN,1991,8.378772422058024
Indonesia,IDN,1992,9.132504728178127
Indonesia,IDN,1993,6.19924466491697
Indonesia,IDN,1994,7.3120392877652485
Indonesia,IDN,1995,6.429229409730586
Indonesia,IDN,1996,6.6744234210058595
Indonesia,IDN,1997,9.680097953841482
Indonesia,IDN,1998,-3.2200623495098557
Indonesia,IDN,1999,9.303479313057505
Indonesia,IDN,2000,8.941101019793196
Indonesia,IDN,2001,5.404418639360364
Indonesia,IDN,2002,4.995259879221026
Indonesia,IDN,2003,8.124849207960793
Indonesia,IDN,2004,-0.6797778816559963
Indonesia,IDN,2005,2.375238295609128
Indonesia,IDN,2006,1.693027688620985
Indonesia,IDN,2007,7.182034597798426
Indonesia,IDN,2008,-1.5523021986922791
Indonesia,IDN,2009,3.6044916796712068
Indonesia,IDN,2010,9.118236130105295
Indonesia,IDN,2011,10.120891196316851
Indonesia,IDN,2012,5.440801832663644
Indonesia,IDN,2013,2.2785693310312105
Indonesia,IDN,2014,-6.234298635049873
Indonesia,IDN,2015,-0.767999740887948
Indonesia,IDN,2016,1.9894950760014574
Indonesia,IDN,2017,3.8159665271707333
Indonesia,IDN,2018,5.2211162410531475
Iran,IRN,1966,8.92520344840053
Iran,IRN,1967,9.974266861617975
Iran,IRN,1968,9.918762719182016
Iran,IRN,1969,9.72204225791511
Iran,IRN,1970,18.203014817503128
Iran,IRN,1971,9.525625256514104
Iran,IRN,1972,12.452453120070373
Iran,IRN,1973,21.28610057393958
Iran,IRN,1974,13.270818336690727
Iran,IRN,1975,16.799634595932456
Iran,IRN,1976,12.419212863932906
Iran,IRN,1977,13.630917542561583
Iran,IRN,1978,-3.877636351843383
Iran,IRN,1979,8.853487084783174
Iran,IRN,1980,-7.91166631362864
Iran,IRN,1981,-0.1596649642993775
Iran,IRN,1982,13.189037443292673
Iran,IRN,1983,19.57696373024085
Iran,IRN,1984,8.540667735694951
Iran,IRN,1985,9.374151006106324
Iran,IRN,1986,-7.052388230630768
Iran,IRN,1987,7.117330312889392
Iran,IRN,1988,5.643306981338259
Iran,IRN,1989,10.388665079329362
Iran,IRN,1990,12.611305107867699
Iran,IRN,1991,9.367590746149258
Iran,IRN,1992,8.794804545578927
Iran,IRN,1993,-8.293960456373817
Iran,IRN,1994,13.84078620281748
Iran,IRN,1995,5.660171687013693
Iran,IRN,1996,8.17453734438538
Iran,IRN,1997,4.17036227807146
Iran,IRN,1998,3.102950045694719
Iran,IRN,1999,7.353522233296128
Iran,IRN,2000,5.399971685488403
Iran,IRN,2001,5.485165804369085
Iran,IRN,2002,8.082261538071078
Iran,IRN,2003,1.9542410862423143
Iran,IRN,2004,9.42403403801082
Iran,IRN,2005,7.010961257301629
Iran,IRN,2006,8.90081322055558
Iran,IRN,2007,7.2828170390839775
Iran,IRN,2008,5.124484807260776
Iran,IRN,2009,3.476440854429752
Iran,IRN,2010,-0.04076223128227641
Iran,IRN,2011,5.404990786174846
Iran,IRN,2012,0.24945984117044073
Iran,IRN,2013,4.7500537152718625
Iran,IRN,2014,4.744234907788725
Iran,IRN,2015,0.2812228106884751
Iran,IRN,2016,2.7482134954975423
Iran,IRN,2017,5.683898319344327
Iran,IRN,2018,5.690355142012726
Iraq,IRQ,1966,11.417676796983557
Iraq,IRQ,1967,0.9324114218368651
Iraq,IRQ,1968,6.728965263788966
Iraq,IRQ,1969,17.42785220134795
Iraq,IRQ,1970,26.852418633957065
Iraq,IRQ,1971,9.545468838851946
Iraq,IRQ,1972,18.78144581532588
Iraq,IRQ,1973,-2.9619809592625224
Iraq,IRQ,1974,-2.121609142612091
Iraq,IRQ,1975,9.821074792754558
Iraq,IRQ,1976,28.473708869970892
Iraq,IRQ,1977,2.694424974211884
Iraq,IRQ,1978,-4.476117006076652
Iraq,IRQ,1979,24.838037050948557
Iraq,IRQ,1980,20.9913678665977
Iraq,IRQ,1981,-0.4157474278334461
Iraq,IRQ,1982,4.566112480390472
Iraq,IRQ,1983,10.820985576499552
Iraq,IRQ,1984,9.841972475512573
Iraq,IRQ,1985,18.462499717060332
Iraq,IRQ,1986,11.110411897616167
Iraq,IRQ,1987,16.717295054544003
Iraq,IRQ,1988,17.2427355844615
Iraq,IRQ,1989,12.473727570307002
Iraq,IRQ,1990,-9.969802331525468
Iraq,IRQ,1991,-31.52604848999674
Iraq,IRQ,1992,53.93560520265033
Iraq,IRQ,1993,36.80371045013842
Iraq,IRQ,1994,15.217800353323385
Iraq,IRQ,1995,-2.553528646740544
Iraq,IRQ,1996,4.456185628244347
Iraq,IRQ,1997,17.904010892654053
Iraq,IRQ,1998,-30.838847144881054
Iraq,IRQ,1999,-23.92354096106557
Iraq,IRQ,2000,28.965190321917444
Iraq,IRQ,2001,12.424926457153806
Iraq,IRQ,2002,-6.373089362797446
Iraq,IRQ,2003,-7.905598843970374
Iraq,IRQ,2004,6.121830600424083
Iraq,IRQ,2005,-3.5418670434904653
Iraq,IRQ,2006,2.184033870832436
Iraq,IRQ,2007,6.728304195734336
Iraq,IRQ,2008,5.227745257255223
Iraq,IRQ,2009,11.999672332376733
Iraq,IRQ,2010,6.146229158523586
Iraq,IRQ,2011,5.973323457209112
Iraq,IRQ,2012,5.860286260322134
Iraq,IRQ,2013,7.774181224866772
Iraq,IRQ,2014,-3.468979285348006
Iraq,IRQ,2015,-0.18057378771102472
Iraq,IRQ,2016,15.118461145405671
Iraq,IRQ,2017,2.4561445941751803
Iraq,IRQ,2018,13.829536640583484
Ireland,IRL,1966,12.975887242921624
Ireland,IRL,1967,8.86906786474797
Ireland,IRL,1968,17.25121999688126
Ireland,IRL,1969,0.9272492885721961
Ireland,IRL,1970,-22.23785136098527
Ireland,IRL,1971,5.347977223949396
Ireland,IRL,1972,4.834447402668252
Ireland,IRL,1973,5.401173350203203
Ireland,IRL,1974,1.2681381176735673
Ireland,IRL,1975,-5.734858346674887
Ireland,IRL,1976,1.8696304968259803
Ireland,IRL,1977,6.1824685629372045
Ireland,IRL,1978,4.289382630861582
Ireland,IRL,1979,10.09939444102843
Ireland,IRL,1980,-3.351246002941577
Ireland,IRL,1981,-2.5546216565866753
Ireland,IRL,1982,-0.5567837149595745
Ireland,IRL,1983,-1.4133567458205931
Ireland,IRL,1984,-0.7963649312550003
Ireland,IRL,1985,4.560832742676668
Ireland,IRL,1986,7.958003242475442
Ireland,IRL,1987,1.8172729019473977
Ireland,IRL,1988,-1.0033652306678964
Ireland,IRL,1989,3.5877533169021314
Ireland,IRL,1990,5.083290243424554
Ireland,IRL,1991,3.5406935256035332
Ireland,IRL,1992,0.5231710580379412
Ireland,IRL,1993,2.29864061089331
Ireland,IRL,1994,3.678276128620439
Ireland,IRL,1995,2.4781549039971873
Ireland,IRL,1996,5.686085180631673
Ireland,IRL,1997,4.395409933454042
Ireland,IRL,1998,6.984614133916067
Ireland,IRL,1999,5.996749414056035
Ireland,IRL,2000,3.487542551157774
Ireland,IRL,2001,6.8999601520281395
Ireland,IRL,2002,-1.2319331572608783
Ireland,IRL,2003,-2.317244092851223
Ireland,IRL,2004,1.030683742971017
Ireland,IRL,2005,3.7440263313148536
Ireland,IRL,2006,1.2828629686065796
Ireland,IRL,2007,2.7957443608455312
Ireland,IRL,2008,-1.473414147890928
Ireland,IRL,2009,-9.813390703317538
Ireland,IRL,2010,0.39111566495477756
Ireland,IRL,2011,-8.550735261376264
Ireland,IRL,2012,-0.9859691980220853
Ireland,IRL,2013,-2.611424922491268
Ireland,IRL,2014,-1.4382834373375175
Ireland,IRL,2015,4.163454310137604
Ireland,IRL,2016,5.418241145309732
Ireland,IRL,2017,-1.5103131527502534
Ireland,IRL,2018,0.6683764967992278
Israel,ISR,1966,4.706263970638469
Israel,ISR,1967,4.3900686915911535
Israel,ISR,1968,4.783641633646729
Israel,ISR,1969,4.252869818307725
Israel,ISR,1970,3.9331385592254353
Israel,ISR,1971,4.05401597542725
Israel,ISR,1972,4.341942769485052
Israel,ISR,1973,4.6308867612117055
Israel,ISR,1974,2.153864422519236
Israel,ISR,1975,3.021092772066414
Israel,ISR,1976,5.575441427939309
Israel,ISR,1977,4.509206543132294
Israel,ISR,1978,6.584338936902379
Israel,ISR,1979,9.4325521920142
Israel,ISR,1980,6.552802467202645
Israel,ISR,1981,1.7418359369199
Israel,ISR,1982,3.964861882693538
Israel,ISR,1983,0.7975231757703538
Israel,ISR,1984,1.4353612740520383
Israel,ISR,1985,-2.793201569869219
Israel,ISR,1986,5.150516038191277
Israel,ISR,1987,10.696152240185341
Israel,ISR,1988,7.043460101365695
Israel,ISR,1989,3.6111274315729913
Israel,ISR,1990,3.683883916846309
Israel,ISR,1991,3.744940969636512
Israel,ISR,1992,8.918844044740126
Israel,ISR,1993,5.9322759536567515
Israel,ISR,1994,9.480124771592369
Israel,ISR,1995,11.590841785973627
Israel,ISR,1996,5.270338804506758
Israel,ISR,1997,-1.8759415931065448
Israel,ISR,1998,6.895575075683147
Israel,ISR,1999,3.945580397309434
Israel,ISR,2000,4.621318784562578
Israel,ISR,2001,-0.45180244930491664
Israel,ISR,2002,1.426213766823925
Israel,ISR,2003,2.776373908580343
Israel,ISR,2004,1.2179972807245143
Israel,ISR,2005,3.245723242371046
Israel,ISR,2006,-0.080855448885786
Israel,ISR,2007,5.512458282271582
Israel,ISR,2008,1.5761136638694717
Israel,ISR,2009,-4.302590119159666
Israel,ISR,2010,5.931223619984682
Israel,ISR,2011,2.235499643433858
Israel,ISR,2012,4.272553815460967
Israel,ISR,2013,-7.261488645055381
Israel,ISR,2014,-2.042598801923945
Israel,ISR,2015,5.224572120955062
Israel,ISR,2016,1.3121187598439832
Israel,ISR,2017,3.0777878398958514
Israel,ISR,2018,0.05614652322329938
Italy,ITA,1966,9.364691934248048
Italy,ITA,1967,10.411741511022177
Italy,ITA,1968,9.309666966380291
Italy,ITA,1969,9.312291426281227
Italy,ITA,1970,11.378566182940686
Italy,ITA,1971,6.141845660585465
Italy,ITA,1972,4.910183734998763
Italy,ITA,1973,5.708286710030275
Italy,ITA,1974,-0.22388884890697236
Italy,ITA,1975,-2.957350843398465
Italy,ITA,1976,6.508898187361867
Italy,ITA,1977,-1.8598051022427398
Italy,ITA,1978,3.6369738801543816
Italy,ITA,1979,3.6834722437551592
Italy,ITA,1980,-2.630599499065156
Italy,ITA,1981,-1.8754489216731063
Italy,ITA,1982,-2.635119327580837
Italy,ITA,1983,-2.0911027500838397
Italy,ITA,1984,1.2950140424634604
Italy,ITA,1985,-0.1634356652121527
Italy,ITA,1986,2.611698247563221
Italy,ITA,1987,5.1451589426393385
Italy,ITA,1988,2.4571058615464825
Italy,ITA,1989,4.307721873930359
Italy,ITA,1990,0.8520576721579021
Italy,ITA,1991,0.6806172668297084
Italy,ITA,1992,-0.10795550641369278
Italy,ITA,1993,-1.6302044940474825
Italy,ITA,1994,-0.6873406745203536
Italy,ITA,1995,5.545635404682514
Italy,ITA,1996,-0.5924813519340488
Italy,ITA,1997,1.5066730346150914
Italy,ITA,1998,2.8065804185612775
Italy,ITA,1999,2.650347551224974
Italy,ITA,2000,1.5877339968676685
Italy,ITA,2001,0.10543664449209622
Italy,ITA,2002,0.03814815675353689
Italy,ITA,2003,3.7454848842635613
Italy,ITA,2004,1.0530228971833866
Italy,ITA,2005,0.8694170609393925
Italy,ITA,2006,-0.7439858176523928
Italy,ITA,2007,-1.5757120231767008
Italy,ITA,2008,-2.743882043461532
Italy,ITA,2009,-8.555576301730227
Italy,ITA,2010,2.298655808664485
Italy,ITA,2011,-3.364644326257693
Italy,ITA,2012,-4.5050439137588665
Italy,ITA,2013,-8.321495043104877
Italy,ITA,2014,-7.844244433419023
Italy,ITA,2015,5.165665049393042
Italy,ITA,2016,1.469882765747843
Italy,ITA,2017,1.940955523914334
Italy,ITA,2018,-2.996435833218458
Japan,JPN,1966,11.198653555230731
Japan,JPN,1967,18.169609516016493
Japan,JPN,1968,11.854046339756508
Japan,JPN,1969,14.968572332998864
Japan,JPN,1970,12.345853191298396
Japan,JPN,1971,5.818398561931781
Japan,JPN,1972,4.945960482882872
Japan,JPN,1973,13.443730148559396
Japan,JPN,1974,-1.4697872441757909
Japan,JPN,1975,-5.2921761153588704
Japan,JPN,1976,3.252760745515748
Japan,JPN,1977,1.205059819249188
Japan,JPN,1978,2.480101148963687
Japan,JPN,1979,2.7714025677359366
Japan,JPN,1980,-5.090959053195576
Japan,JPN,1981,-2.0513934903488074
Japan,JPN,1982,-5.263370952072077
Japan,JPN,1983,0.23931084531552127
Japan,JPN,1984,9.355415912937826
Japan,JPN,1985,-2.0205986878233606
Japan,JPN,1986,-0.20458624347213794
Japan,JPN,1987,0.9828556153034018
Japan,JPN,1988,7.515257704533029
Japan,JPN,1989,3.0789848549515275
Japan,JPN,1990,4.995657890196603
Japan,JPN,1991,1.5254154859691615
Japan,JPN,1992,1.8523002541697586
Japan,JPN,1993,-0.9734644034006923
Japan,JPN,1994,5.677283709380143
Japan,JPN,1995,2.1215874919770172
Japan,JPN,1996,1.8014683098144468
Japan,JPN,1997,0.2558435872567877
Japan,JPN,1998,-3.1310176097176345
Japan,JPN,1999,3.0019699565693614
Japan,JPN,2000,1.2373981289301117
Japan,JPN,2001,-0.9779457057105034
Japan,JPN,2002,0.11668484978899496
Japan,JPN,2003,3.5773816031009043
Japan,JPN,2004,-1.4490301230015379
Japan,JPN,2005,2.245403200810303
Japan,JPN,2006,-1.365327332572841
Japan,JPN,2007,0.8389690157893481
Japan,JPN,2008,-0.26848269319268425
Japan,JPN,2009,-11.081894388699098
Japan,JPN,2010,5.857041969177357
Japan,JPN,2011,1.1663273512972028
Japan,JPN,2012,7.119090468782141
Japan,JPN,2013,-1.0357409541257745
Japan,JPN,2014,-2.6268250760354883
Japan,JPN,2015,-2.910147846065647
Japan,JPN,2016,-1.9111344215335446
Japan,JPN,2017,-0.380647195491679
Japan,JPN,2018,-2.2070912179205315
Kazakhstan,KAZ,1986,2.4968381238364312
Kazakhstan,KAZ,1987,1.941556155260682
Kazakhstan,KAZ,1988,3.2659021349943806
Kazakhstan,KAZ,1989,-1.7379476449934095
Kazakhstan,KAZ,1990,1.208131099784726
Kazakhstan,KAZ,1991,-0.23005557283265476
Kazakhstan,KAZ,1992,-1.1799657014381237
Kazakhstan,KAZ,1993,-12.293640522926786
Kazakhstan,KAZ,1994,-11.890705386459521
Kazakhstan,KAZ,1995,-10.082243231794031
Kazakhstan,KAZ,1996,-12.996636206545054
Kazakhstan,KAZ,1997,-11.97050283631188
Kazakhstan,KAZ,1998,-5.6687973796201385
Kazakhstan,KAZ,1999,-6.214448417035523
Kazakhstan,KAZ,2000,-11.406414095735517
Kazakhstan,KAZ,2001,15.233498271339908
Kazakhstan,KAZ,2002,1.3112925326639324
Kazakhstan,KAZ,2003,10.284080442983058
Kazakhstan,KAZ,2004,8.484530183209982
Kazakhstan,KAZ,2005,5.458038603037307
Kazakhstan,KAZ,2006,7.508334707924935
Kazakhstan,KAZ,2007,11.328318515197843
Kazakhstan,KAZ,2008,4.838699323124285
Kazakhstan,KAZ,2009,-9.995897226986383
Kazakhstan,KAZ,2010,7.758961603338732
Kazakhstan,KAZ,2011,10.559669985952258
Kazakhstan,KAZ,2012,3.856134474094941
Kazakhstan,KAZ,2013,1.250499143512851
Kazakhstan,KAZ,2014,1.3428368068775898
Kazakhstan,KAZ,2015,-1.6660771258153018
Kazakhstan,KAZ,2016,0.7674292590335474
Kazakhstan,KAZ,2017,4.817583888284904
Kazakhstan,KAZ,2018,13.732096824861761
Kuwait,KWT,1966,4.7585412462463506
Kuwait,KWT,1967,1.977019135161262
Kuwait,KWT,1968,5.338644499146117
Kuwait,KWT,1969,2.599292035012457
Kuwait,KWT,1970,-18.490805068712746
Kuwait,KWT,1971,-0.0359146789630338
Kuwait,KWT,1972,11.207659731066077
Kuwait,KWT,1973,-0.21511358302740424
Kuwait,KWT,1974,-3.973493822193108
Kuwait,KWT,1975,-10.120719676494627
Kuwait,KWT,1976,17.978898831031763
Kuwait,KWT,1977,1.9802037798364092
Kuwait,KWT,1978,9.476041467608255
Kuwait,KWT,1979,21.364959830623565
Kuwait,KWT,1980,-24.56025226852394
Kuwait,KWT,1981,26.652016200682517
Kuwait,KWT,1982,0.02007113214692602
Kuwait,KWT,1983,10.365186178134067
Kuwait,KWT,1984,6.598710784172979
Kuwait,KWT,1985,-2.5013185106888547
Kuwait,KWT,1986,13.437316108542197
Kuwait,KWT,1987,-6.890883653704682
Kuwait,KWT,1988,13.531508476220623
Kuwait,KWT,1989,8.751278796420813
Kuwait,KWT,1990,-52.57436716940629
Kuwait,KWT,1991,-42.991471881096466
Kuwait,KWT,1992,82.35474996222116
Kuwait,KWT,1993,34.85658245254892
Kuwait,KWT,1994,22.895171111267643
Kuwait,KWT,1995,24.862533568872024
Kuwait,KWT,1996,-0.97669226701812
Kuwait,KWT,1997,4.109740426764907
Kuwait,KWT,1998,21.496195670055474
Kuwait,KWT,1999,3.125447288826355
Kuwait,KWT,2000,4.367517150463041
Kuwait,KWT,2001,1.5584664275591464
Kuwait,KWT,2002,1.8550944716223539
Kuwait,KWT,2003,17.560179661643893
Kuwait,KWT,2004,12.028239123965667
Kuwait,KWT,2005,10.71405616270187
Kuwait,KWT,2006,-5.510574384951128
Kuwait,KWT,2007,-2.8503377234295524
Kuwait,KWT,2008,8.776999868480972
Kuwait,KWT,2009,4.4616458581735685
Kuwait,KWT,2010,7.755742612985261
Kuwait,KWT,2011,0.34460732619363554
Kuwait,KWT,2012,11.167014049464408
Kuwait,KWT,2013,3.655786009596218
Kuwait,KWT,2014,-8.419891217474628
Kuwait,KWT,2015,8.50996559077084
Kuwait,KWT,2016,1.1862829579549095
Kuwait,KWT,2017,-0.6323073569792337
Kuwait,KWT,2018,0.670213357893723
Latvia,LVA,1986,-7.781446657112523
Latvia,LVA,1987,-11.91438202591687
Latvia,LVA,1988,-3.7902234632096077
Latvia,LVA,1989,-2.376195237066847
Latvia,LVA,1990,-1.6157146525404342
Latvia,LVA,1991,-4.340795590622393
Latvia,LVA,1992,-29.1666181982296
Latvia,LVA,1993,-18.008948588577155
Latvia,LVA,1994,-6.890411338963642
Latvia,LVA,1995,-5.195962407583144
Latvia,LVA,1996,0.21938138819139752
Latvia,LVA,1997,-8.141505323741772
Latvia,LVA,1998,-1.031216049917827
Latvia,LVA,1999,-6.905911079226012
Latvia,LVA,2000,-3.3917070833837104
Latvia,LVA,2001,9.92963106884812
Latvia,LVA,2002,4.464548037795857
Latvia,LVA,2003,-0.5456387288748088
Latvia,LVA,2004,8.305646833341962
Latvia,LVA,2005,2.1292141643650453
Latvia,LVA,2006,-1.4345984633027498
Latvia,LVA,2007,3.1870942656463397
Latvia,LVA,2008,-1.5443417980772423
Latvia,LVA,2009,-9.120715537440581
Latvia,LVA,2010,17.057677153669548
Latvia,LVA,2011,-9.492616186538383
Latvia,LVA,2012,-3.4502704635527404
Latvia,LVA,2013,-0.5116749140410937
Latvia,LVA,2014,-4.254411952021919
Latvia,LVA,2015,2.7766678003920964
Latvia,LVA,2016,2.635969544304051
Latvia,LVA,2017,-2.6234870361822926
Latvia,LVA,2018,-0.8894192063431672
Lithuania,LTU,1986,-9.87944293049422
Lithuania,LTU,1987,7.259573053334933
Lithuania,LTU,1988,-1.158483345218797
Lithuania,LTU,1989,2.986746173847199
Lithuania,LTU,1990,1.4299598778648281
Lithuania,LTU,1991,7.785321298237835
Lithuania,LTU,1992,-46.23489473811837
Lithuania,LTU,1993,-24.91232819903696
Lithuania,LTU,1994,-1.8799019408411888
Lithuania,LTU,1995,-1.683099397498533
Lithuania,LTU,1996,4.406556553837615
Lithuania,LTU,1997,-4.207428441932959
Lithuania,LTU,1998,3.9263722144663227
Lithuania,LTU,1999,-11.128907435564228
Lithuania,LTU,2000,-10.032398051029457
Lithuania,LTU,2001,9.613124176202081
Lithuania,LTU,2002,-2.6189365034940515
Lithuania,LTU,2003,2.3458311293305334
Lithuania,LTU,2004,3.321138353562114
Lithuania,LTU,2005,6.307897580103594
Lithuania,LTU,2006,1.4944835895185582
Lithuania,LTU,2007,7.835818257082816
Lithuania,LTU,2008,-1.2523760648473048
Lithuania,LTU,2009,-15.312962134865549
Lithuania,LTU,2010,8.186225141726776
Lithuania,LTU,2011,3.1244435347087984
Lithuania,LTU,2012,0.157312684062072
Lithuania,LTU,2013,-9.487155224437526
Lithuania,LTU,2014,-3.683958786674968
Lithuania,LTU,2015,4.009921651564841
Lithuania,LTU,2016,0.15123855989911394
Lithuania,LTU,2017,4.188591345072545
Lithuania,LTU,2018,1.0492940703316744
Luxembourg,LUX,1966,-4.142749612172514
Luxembourg,LUX,1967,-1.595242786705553
Luxembourg,LUX,1968,8.19516545097665
Luxembourg,LUX,1969,7.748134246444205
Luxembourg,LUX,1970,3.8017848797957887
Luxembourg,LUX,1971,-3.6390296607593298
Luxembourg,LUX,1972,3.072952478222102
Luxembourg,LUX,1973,6.073668759466533
Luxembourg,LUX,1974,1.4140690317874682
Luxembourg,LUX,1975,-16.947435739069327
Luxembourg,LUX,1976,0.3268799066387107
Luxembourg,LUX,1977,-7.04417468001779
Luxembourg,LUX,1978,4.077808962890184
Luxembourg,LUX,1979,2.7500317180468414
Luxembourg,LUX,1980,-7.894648488132782
Luxembourg,LUX,1981,-14.656004315377336
Luxembourg,LUX,1982,-6.2794135912824895
Luxembourg,LUX,1983,-6.561673255669065
Luxembourg,LUX,1984,7.744263234234849
Luxembourg,LUX,1985,2.8765961287378072
Luxembourg,LUX,1986,-2.4029247571304757
Luxembourg,LUX,1987,-5.727134353217245
Luxembourg,LUX,1988,2.5836265278975423
Luxembourg,LUX,1989,15.293305884600471
Luxembourg,LUX,1990,5.8973922805631185
Luxembourg,LUX,1991,7.401266535938844
Luxembourg,LUX,1992,0.41006146207223093
Luxembourg,LUX,1993,1.3204205185070483
Luxembourg,LUX,1994,-4.007370163504154
Luxembourg,LUX,1995,-13.164477755622695
Luxembourg,LUX,1996,3.1547703147807526
Luxembourg,LUX,1997,-2.371548921737543
Luxembourg,LUX,1998,-3.8097049464815735
