Entity,Code,Year,Crops - Oil palm fruit - 254 - Yield - 5419 - hg/ha (tonnes per hectare)
Nigeria,NGA,1986,2.6577
Nigeria,NGA,1987,2.6522
Nigeria,NGA,1988,2.6667
Nigeria,NGA,1989,2.6991
Nigeria,NGA,1990,2.6957
Nigeria,NGA,1991,2.6531000000000002
Nigeria,NGA,1992,2.6667
Nigeria,NGA,1993,2.6667
Nigeria,NGA,1994,2.6364
Nigeria,NGA,1995,2.6549
Nigeria,NGA,1996,2.6271
Nigeria,NGA,1997,2.6271
Nigeria,NGA,1998,2.6441000000000003
Nigeria,NGA,1999,2.6667
Nigeria,NGA,2000,2.6688
Nigeria,NGA,2001,2.673
Nigeria,NGA,2002,2.673
Nigeria,NGA,2003,2.6158
Nigeria,NGA,2004,2.6205000000000003
Nigeria,NGA,2005,2.5373
Nigeria,NGA,2006,2.6992000000000003
Nigeria,NGA,2007,2.6984
Nigeria,NGA,2008,2.6563000000000003
Nigeria,NGA,2009,2.6563000000000003
Nigeria,NGA,2010,2.5
Nigeria,NGA,2011,2.5
Nigeria,NGA,2012,2.4923
Nigeria,NGA,2013,2.6667
Nigeria,NGA,2014,2.6307
Nigeria,NGA,2015,2.5669
Nigeria,NGA,2016,2.5585
Nigeria,NGA,2017,2.5524
Nigeria,NGA,2018,2.6032
Oceania,,1961,18.181800000000003
Oceania,,1962,18.181800000000003
Oceania,,1963,18.181800000000003
Oceania,,1964,18.181800000000003
Oceania,,1965,18.181800000000003
Oceania,,1966,18.181800000000003
Oceania,,1967,18.181800000000003
Oceania,,1968,18.181800000000003
Oceania,,1969,18.181800000000003
Oceania,,1970,18.181800000000003
Oceania,,1971,17.0455
Oceania,,1972,16.7683
Oceania,,1973,16.7197
Oceania,,1974,16.8196
Oceania,,1975,15.5556
Oceania,,1976,16.2772
Oceania,,1977,15.2194
Oceania,,1978,15.8169
Oceania,,1979,16.1632
Oceania,,1980,16.726100000000002
Oceania,,1981,15.6037
Oceania,,1982,15.7759
Oceania,,1983,16.6374
Oceania,,1984,13.6912
Oceania,,1985,15.4388
Oceania,,1986,13.9617
Oceania,,1987,13.0264
Oceania,,1988,14.658000000000001
Oceania,,1989,14.9352
Oceania,,1990,14.850000000000001
Oceania,,1991,16.752200000000002
Oceania,,1992,17.7087
Oceania,,1993,17.8577
Oceania,,1994,16.6306
Oceania,,1995,15.9085
Oceania,,1996,16.285700000000002
Oceania,,1997,14.9296
Oceania,,1998,16.5
Oceania,,1999,16.3158
Oceania,,2000,17.2222
Oceania,,2001,16.285700000000002
Oceania,,2002,15.090900000000001
Oceania,,2003,14.673900000000001
Oceania,,2004,14.893600000000001
Oceania,,2005,14.948500000000001
Oceania,,2006,14.902000000000001
Oceania,,2007,14.811300000000001
Oceania,,2008,14.666400000000001
Oceania,,2009,14.594000000000001
Oceania,,2010,13.790500000000002
Oceania,,2011,13.955400000000001
Oceania,,2012,14.205
Oceania,,2013,14.096400000000001
Oceania,,2014,13.9791
Oceania,,2015,13.9015
Oceania,,2016,13.8489
Oceania,,2017,13.767100000000001
Oceania,,2018,13.4977
Panama,PAN,1997,10.2041
Panama,PAN,1998,10.2041
Panama,PAN,1999,10.3636
Panama,PAN,2000,10.3571
Panama,PAN,2001,10.1724
Panama,PAN,2002,10.0877
Panama,PAN,2003,10.1724
Panama,PAN,2004,10.1563
Panama,PAN,2005,10.0746
Panama,PAN,2006,10.1471
Panama,PAN,2007,10.1325
Panama,PAN,2008,11.9048
Panama,PAN,2009,10.1503
Panama,PAN,2010,10.0992
Panama,PAN,2011,10.1165
Panama,PAN,2012,10.0755
Panama,PAN,2013,9.888900000000001
Panama,PAN,2014,10.1471
Panama,PAN,2015,10.184800000000001
Panama,PAN,2016,10.171800000000001
Panama,PAN,2017,10.1651
Panama,PAN,2018,10.1585
Papua New Guinea,PNG,1971,16.666700000000002
Papua New Guinea,PNG,1972,16.666700000000002
Papua New Guinea,PNG,1973,16.666700000000002
Papua New Guinea,PNG,1974,16.666700000000002
Papua New Guinea,PNG,1975,15.3846
Papua New Guinea,PNG,1976,15.7895
Papua New Guinea,PNG,1977,15.7895
Papua New Guinea,PNG,1978,15.7895
Papua New Guinea,PNG,1979,15.9091
Papua New Guinea,PNG,1980,15.9091
Papua New Guinea,PNG,1981,13.6083
Papua New Guinea,PNG,1982,14.3019
Papua New Guinea,PNG,1983,15.418800000000001
Papua New Guinea,PNG,1984,12.667900000000001
Papua New Guinea,PNG,1985,14.564900000000002
Papua New Guinea,PNG,1986,13.6196
Papua New Guinea,PNG,1987,13.1646
Papua New Guinea,PNG,1988,14.451
Papua New Guinea,PNG,1989,14.017900000000001
Papua New Guinea,PNG,1990,14.4975
Papua New Guinea,PNG,1991,17.1359
Papua New Guinea,PNG,1992,17.842100000000002
Papua New Guinea,PNG,1993,17.9097
Papua New Guinea,PNG,1994,16.75
Papua New Guinea,PNG,1995,15.864400000000002
Papua New Guinea,PNG,1996,16.290300000000002
Papua New Guinea,PNG,1997,14.6508
Papua New Guinea,PNG,1998,16.4063
Papua New Guinea,PNG,1999,16.279400000000003
Papua New Guinea,PNG,2000,17.291700000000002
Papua New Guinea,PNG,2001,16.240000000000002
Papua New Guinea,PNG,2002,14.9114
Papua New Guinea,PNG,2003,14.4578
Papua New Guinea,PNG,2004,14.705900000000002
Papua New Guinea,PNG,2005,14.7727
Papua New Guinea,PNG,2006,14.673900000000001
Papua New Guinea,PNG,2007,14.583300000000001
Papua New Guinea,PNG,2008,14.529900000000001
Papua New Guinea,PNG,2009,14.5378
Papua New Guinea,PNG,2010,13.703700000000001
Papua New Guinea,PNG,2011,13.986
Papua New Guinea,PNG,2012,14.0411
Papua New Guinea,PNG,2013,14
Papua New Guinea,PNG,2014,13.876100000000001
Papua New Guinea,PNG,2015,13.811100000000001
Papua New Guinea,PNG,2016,13.7811
Papua New Guinea,PNG,2017,13.708
Papua New Guinea,PNG,2018,13.6349
Paraguay,PRY,1961,8.481
Paraguay,PRY,1962,8.518500000000001
Paraguay,PRY,1963,8.518500000000001
Paraguay,PRY,1964,8.5047
Paraguay,PRY,1965,8.692300000000001
Paraguay,PRY,1966,8.4242
Paraguay,PRY,1967,8.518500000000001
Paraguay,PRY,1968,8.4375
Paraguay,PRY,1969,8.5235
Paraguay,PRY,1970,8.524600000000001
Paraguay,PRY,1971,8.5
Paraguay,PRY,1972,8.4848
Paraguay,PRY,1973,8.518500000000001
Paraguay,PRY,1974,8.5128
Paraguay,PRY,1975,8.4783
Paraguay,PRY,1976,8.5517
Paraguay,PRY,1977,8.4878
Paraguay,PRY,1978,8.4746
Paraguay,PRY,1979,8.4783
Paraguay,PRY,1980,8.486500000000001
Paraguay,PRY,1981,8.461500000000001
Paraguay,PRY,1982,8.461500000000001
Paraguay,PRY,1983,8.333300000000001
Paraguay,PRY,1984,8.5714
Paraguay,PRY,1985,8.5
Paraguay,PRY,1986,9.5
Paraguay,PRY,1987,9.6591
Paraguay,PRY,1988,9.6591
Paraguay,PRY,1989,9.6591
Paraguay,PRY,1990,9.6591
Paraguay,PRY,1991,9.6591
Paraguay,PRY,1992,9.6591
Paraguay,PRY,1993,9.7222
Paraguay,PRY,1994,9.7222
Paraguay,PRY,1995,9.5652
Paraguay,PRY,1996,9.5652
Paraguay,PRY,1997,9.5652
Paraguay,PRY,1998,9.5652
Paraguay,PRY,1999,9.615400000000001
Paraguay,PRY,2000,9.615400000000001
Paraguay,PRY,2001,9.615400000000001
Paraguay,PRY,2002,9.6538
Paraguay,PRY,2003,9.5113
Paraguay,PRY,2004,9.5924
Paraguay,PRY,2005,9.587200000000001
Paraguay,PRY,2006,9.587200000000001
Paraguay,PRY,2007,9.5
Paraguay,PRY,2008,9.5
Paraguay,PRY,2009,9.5
Paraguay,PRY,2010,9.5
Paraguay,PRY,2011,9.5
Paraguay,PRY,2012,9.5
Paraguay,PRY,2013,9.5
Paraguay,PRY,2014,9.4823
Paraguay,PRY,2015,9.4753
Paraguay,PRY,2016,9.4693
Paraguay,PRY,2017,9.4626
Paraguay,PRY,2018,9.4558
Peru,PER,1970,8.9677
Peru,PER,1971,3.4336
Peru,PER,1972,3
Peru,PER,1973,3
Peru,PER,1974,3
Peru,PER,1975,3
Peru,PER,1976,3.2502
Peru,PER,1977,10.4962
Peru,PER,1978,12.831100000000001
Peru,PER,1979,9.927
Peru,PER,1980,20
Peru,PER,1981,20
Peru,PER,1982,20
Peru,PER,1983,20
Peru,PER,1984,20
Peru,PER,1985,13.441600000000001
Peru,PER,1986,5.4548000000000005
Peru,PER,1987,13.4199
Peru,PER,1988,16.954
Peru,PER,1989,21.7938
Peru,PER,1990,27.9036
Peru,PER,1991,24.5716
Peru,PER,1992,22.326600000000003
Peru,PER,1993,26.700000000000003
Peru,PER,1994,25.1426
Peru,PER,1995,25.848100000000002
Peru,PER,1996,22.8869
Peru,PER,1997,18.9983
Peru,PER,1998,17.084300000000002
Peru,PER,1999,25.9903
Peru,PER,2000,14.0228
Peru,PER,2001,15.698300000000001
Peru,PER,2002,15.5789
Peru,PER,2003,20.357200000000002
Peru,PER,2004,21.9467
Peru,PER,2005,19.2975
Peru,PER,2006,21.6738
Peru,PER,2007,18.933500000000002
Peru,PER,2008,18.9464
Peru,PER,2009,14.7279
Peru,PER,2010,15.3137
Peru,PER,2011,10.7965
Peru,PER,2012,13.6933
Peru,PER,2013,11.9311
Peru,PER,2014,16.4409
Peru,PER,2015,15.862300000000001
Peru,PER,2016,14.422
Peru,PER,2017,14.453100000000001
Peru,PER,2018,13.9184
Philippines,PHL,1961,6.6667000000000005
Philippines,PHL,1962,6.6667000000000005
Philippines,PHL,1963,6.6667000000000005
Philippines,PHL,1964,6.6667000000000005
Philippines,PHL,1965,6.6667000000000005
Philippines,PHL,1966,6.6667000000000005
Philippines,PHL,1967,6.6667000000000005
Philippines,PHL,1968,6.6667000000000005
Philippines,PHL,1969,6.6667000000000005
Philippines,PHL,1970,7
Philippines,PHL,1971,6.8571
Philippines,PHL,1972,7.037
Philippines,PHL,1973,6.923100000000001
Philippines,PHL,1974,6.923100000000001
Philippines,PHL,1975,7.037
Philippines,PHL,1976,7
Philippines,PHL,1977,7
Philippines,PHL,1978,6.9091000000000005
Philippines,PHL,1979,7
Philippines,PHL,1980,7.056500000000001
Philippines,PHL,1981,6.8615
Philippines,PHL,1982,7
Philippines,PHL,1983,7.0093000000000005
Philippines,PHL,1984,7.058800000000001
Philippines,PHL,1985,7.0586
Philippines,PHL,1986,8
Philippines,PHL,1987,9.2667
Philippines,PHL,1988,11.769200000000001
Philippines,PHL,1989,12.5
Philippines,PHL,1990,12.3846
Philippines,PHL,1991,13.214300000000001
Philippines,PHL,1992,13.7857
Philippines,PHL,1993,13
Philippines,PHL,1994,13.8571
Philippines,PHL,1995,13.5
Philippines,PHL,1996,13.2857
Philippines,PHL,1997,13.2857
Philippines,PHL,1998,13.2857
Philippines,PHL,1999,13.2667
Philippines,PHL,2000,15.3125
Philippines,PHL,2001,18
Philippines,PHL,2002,16.9097
Philippines,PHL,2003,17.067700000000002
Philippines,PHL,2004,16.0224
Philippines,PHL,2005,13.926200000000001
Philippines,PHL,2006,11.8762
Philippines,PHL,2007,11.2486
Philippines,PHL,2008,12.072700000000001
Philippines,PHL,2009,12.4533
Philippines,PHL,2010,12.553500000000001
Philippines,PHL,2011,10.9656
Philippines,PHL,2012,10.021600000000001
Philippines,PHL,2013,8.7904
Philippines,PHL,2014,7.9415000000000004
Philippines,PHL,2015,7.238
Philippines,PHL,2016,7.3171
Philippines,PHL,2017,7.904100000000001
Philippines,PHL,2018,7.985600000000001
Sao Tome and Principe,STP,1961,9.770100000000001
Sao Tome and Principe,STP,1962,9.7977
Sao Tome and Principe,STP,1963,9.6
Sao Tome and Principe,STP,1964,9.333300000000001
Sao Tome and Principe,STP,1965,9.466700000000001
Sao Tome and Principe,STP,1966,9.466700000000001
Sao Tome and Principe,STP,1967,9.9254
Sao Tome and Principe,STP,1968,9.9091
Sao Tome and Principe,STP,1969,9.3818
Sao Tome and Principe,STP,1970,9
Sao Tome and Principe,STP,1971,9.1111
Sao Tome and Principe,STP,1972,8.625
Sao Tome and Principe,STP,1973,9.4681
Sao Tome and Principe,STP,1974,8.8889
Sao Tome and Principe,STP,1975,8
Sao Tome and Principe,STP,1976,8.958300000000001
Sao Tome and Principe,STP,1977,8.5
Sao Tome and Principe,STP,1978,8.5
Sao Tome and Principe,STP,1979,8
Sao Tome and Principe,STP,1980,8
Sao Tome and Principe,STP,1981,8.333300000000001
Sao Tome and Principe,STP,1982,8
Sao Tome and Principe,STP,1983,8.823500000000001
Sao Tome and Principe,STP,1984,8.823500000000001
Sao Tome and Principe,STP,1985,8.823500000000001
Sao Tome and Principe,STP,1986,8.333300000000001
Sao Tome and Principe,STP,1987,9.375
Sao Tome and Principe,STP,1988,9.5238
Sao Tome and Principe,STP,1989,9.6053
Sao Tome and Principe,STP,1990,9.7222
Sao Tome and Principe,STP,1991,9.808300000000001
Sao Tome and Principe,STP,1992,9.8276
Sao Tome and Principe,STP,1993,9.482800000000001
Sao Tome and Principe,STP,1994,9.1111
Sao Tome and Principe,STP,1995,9
Sao Tome and Principe,STP,1996,9.1667
Sao Tome and Principe,STP,1997,9.333300000000001
Sao Tome and Principe,STP,1998,8.9091
Sao Tome and Principe,STP,1999,9.1667
Sao Tome and Principe,STP,2000,9.7273
Sao Tome and Principe,STP,2001,9.615400000000001
Sao Tome and Principe,STP,2002,9.8077
Sao Tome and Principe,STP,2003,9.6296
Sao Tome and Principe,STP,2004,9.642900000000001
Sao Tome and Principe,STP,2005,9.642900000000001
Sao Tome and Principe,STP,2006,9.375
Sao Tome and Principe,STP,2007,9.375
Sao Tome and Principe,STP,2008,9.090900000000001
Sao Tome and Principe,STP,2009,9.697000000000001
Sao Tome and Principe,STP,2010,9.6407
Sao Tome and Principe,STP,2011,9.6407
Sao Tome and Principe,STP,2012,9.6407
Sao Tome and Principe,STP,2013,9.5294
Sao Tome and Principe,STP,2014,9.4731
Sao Tome and Principe,STP,2015,9.531
Sao Tome and Principe,STP,2016,9.527700000000001
Sao Tome and Principe,STP,2017,9.5274
Sao Tome and Principe,STP,2018,9.5272
Senegal,SEN,1961,10
Senegal,SEN,1962,10
Senegal,SEN,1963,10
Senegal,SEN,1964,10
Senegal,SEN,1965,10
Senegal,SEN,1966,10
Senegal,SEN,1967,10
Senegal,SEN,1968,10
Senegal,SEN,1969,10
Senegal,SEN,1970,10
Senegal,SEN,1971,10
Senegal,SEN,1972,10
Senegal,SEN,1973,10
Senegal,SEN,1974,10
Senegal,SEN,1975,10
Senegal,SEN,1976,10
Senegal,SEN,1977,10
Senegal,SEN,1978,10
Senegal,SEN,1979,10
Senegal,SEN,1980,10
Senegal,SEN,1981,10
Senegal,SEN,1982,10
Senegal,SEN,1983,10
Senegal,SEN,1984,10
Senegal,SEN,1985,10
Senegal,SEN,1986,10
Senegal,SEN,1987,10
Senegal,SEN,1988,10
Senegal,SEN,1989,10
Senegal,SEN,1990,10
Senegal,SEN,1991,10
Senegal,SEN,1992,10
Senegal,SEN,1993,10
Senegal,SEN,1994,10
Senegal,SEN,1995,10
Senegal,SEN,1996,10
Senegal,SEN,1997,10
Senegal,SEN,1998,10
Senegal,SEN,1999,10
Senegal,SEN,2000,10
Senegal,SEN,2001,10
Senegal,SEN,2002,10
Senegal,SEN,2003,10
Senegal,SEN,2004,10
Senegal,SEN,2005,10
Senegal,SEN,2006,10
Senegal,SEN,2007,10
Senegal,SEN,2008,10.7059
Senegal,SEN,2009,10.333300000000001
Senegal,SEN,2010,11.428600000000001
Senegal,SEN,2011,11.428600000000001
Senegal,SEN,2012,11.090900000000001
Senegal,SEN,2013,10.7143
Senegal,SEN,2014,10.7414
Senegal,SEN,2015,11.048200000000001
Senegal,SEN,2016,11.1259
Senegal,SEN,2017,11.1904
Senegal,SEN,2018,11.254900000000001
Sierra Leone,SLE,1961,8.0645
Sierra Leone,SLE,1962,8.0645
Sierra Leone,SLE,1963,8.0645
Sierra Leone,SLE,1964,8.0645
Sierra Leone,SLE,1965,8.0645
Sierra Leone,SLE,1966,8.0645
Sierra Leone,SLE,1967,8.0645
Sierra Leone,SLE,1968,8.0645
Sierra Leone,SLE,1969,8.0645
Sierra Leone,SLE,1970,8.0645
Sierra Leone,SLE,1971,8.0645
Sierra Leone,SLE,1972,8.0645
Sierra Leone,SLE,1973,8.0645
Sierra Leone,SLE,1974,8.0645
Sierra Leone,SLE,1975,8.0645
Sierra Leone,SLE,1976,8.0645
Sierra Leone,SLE,1977,8.0645
Sierra Leone,SLE,1978,8.0645
Sierra Leone,SLE,1979,8.0645
Sierra Leone,SLE,1980,8.0645
Sierra Leone,SLE,1981,8.0645
Sierra Leone,SLE,1982,8.0645
Sierra Leone,SLE,1983,8.0645
Sierra Leone,SLE,1984,8.0645
Sierra Leone,SLE,1985,8.0645
Sierra Leone,SLE,1986,8.0645
Sierra Leone,SLE,1987,8.0645
Sierra Leone,SLE,1988,8.0645
Sierra Leone,SLE,1989,8.0645
Sierra Leone,SLE,1990,8.0645
Sierra Leone,SLE,1991,8.0645
Sierra Leone,SLE,1992,8.0479
Sierra Leone,SLE,1993,8.0617
Sierra Leone,SLE,1994,8.0633
Sierra Leone,SLE,1995,8.0645
Sierra Leone,SLE,1996,8.0678
Sierra Leone,SLE,1997,8.0328
Sierra Leone,SLE,1998,8.0645
Sierra Leone,SLE,1999,8.0275
Sierra Leone,SLE,2000,8.0275
Sierra Leone,SLE,2001,8.1818
Sierra Leone,SLE,2002,8.1818
Sierra Leone,SLE,2003,8.125
Sierra Leone,SLE,2004,8.0769
Sierra Leone,SLE,2005,8.0769
Sierra Leone,SLE,2006,8.125
Sierra Leone,SLE,2007,8.1667
Sierra Leone,SLE,2008,8.040000000000001
Sierra Leone,SLE,2009,8.0385
Sierra Leone,SLE,2010,8
Sierra Leone,SLE,2011,8
Sierra Leone,SLE,2012,7.7778
Sierra Leone,SLE,2013,7.6364
Sierra Leone,SLE,2014,7.9034
Sierra Leone,SLE,2015,8.5845
Sierra Leone,SLE,2016,8.5007
Sierra Leone,SLE,2017,8.948500000000001
Sierra Leone,SLE,2018,9.172600000000001
Small island developing States,,1961,7.8091
Small island developing States,,1962,8.299800000000001
Small island developing States,,1963,8.562100000000001
Small island developing States,,1964,7.823300000000001
Small island developing States,,1965,7.830500000000001
Small island developing States,,1966,7.830500000000001
Small island developing States,,1967,8.571900000000001
Small island developing States,,1968,7.6517
Small island developing States,,1969,8.142900000000001
Small island developing States,,1970,7.5295000000000005
Small island developing States,,1971,8.5448
Small island developing States,,1972,8.870800000000001
Small island developing States,,1973,8.7767
Small island developing States,,1974,9.364600000000001
Small island developing States,,1975,10.3286
Small island developing States,,1976,11.5724
Small island developing States,,1977,11.2369
Small island developing States,,1978,12.416
Small island developing States,,1979,12.3077
Small island developing States,,1980,12.0335
Small island developing States,,1981,12.0204
Small island developing States,,1982,12.6219
Small island developing States,,1983,13.709100000000001
Small island developing States,,1984,12.0449
Small island developing States,,1985,13.2293
Small island developing States,,1986,12.053500000000001
Small island developing States,,1987,11.1896
Small island developing States,,1988,11.9495
Small island developing States,,1989,12.501100000000001
Small island developing States,,1990,12.9267
Small island developing States,,1991,14.3537
Small island developing States,,1992,15.388300000000001
Small island developing States,,1993,15.6262
Small island developing States,,1994,14.8497
Small island developing States,,1995,14.6127
Small island developing States,,1996,14.9367
Small island developing States,,1997,14.0149
Small island developing States,,1998,15.3628
Small island developing States,,1999,15.240300000000001
Small island developing States,,2000,15.9281
Small island developing States,,2001,15.217500000000001
Small island developing States,,2002,14.330300000000001
Small island developing States,,2003,14.027800000000001
Small island developing States,,2004,14.2027
Small island developing States,,2005,14.257100000000001
Small island developing States,,2006,14.232600000000001
Small island developing States,,2007,14.173200000000001
Small island developing States,,2008,14.136600000000001
Small island developing States,,2009,14.094800000000001
Small island developing States,,2010,13.482000000000001
Small island developing States,,2011,13.6303
Small island developing States,,2012,13.8373
Small island developing States,,2013,13.751700000000001
Small island developing States,,2014,13.6683
Small island developing States,,2015,13.6254
Small island developing States,,2016,13.5944
Small island developing States,,2017,13.5342
Small island developing States,,2018,13.317400000000001
Solomon Islands,SLB,1961,18.181800000000003
Solomon Islands,SLB,1962,18.181800000000003
Solomon Islands,SLB,1963,18.181800000000003
Solomon Islands,SLB,1964,18.181800000000003
Solomon Islands,SLB,1965,18.181800000000003
Solomon Islands,SLB,1966,18.181800000000003
Solomon Islands,SLB,1967,18.181800000000003
Solomon Islands,SLB,1968,18.181800000000003
Solomon Islands,SLB,1969,18.181800000000003
Solomon Islands,SLB,1970,18.181800000000003
Solomon Islands,SLB,1971,17.8571
Solomon Islands,SLB,1972,17.8571
Solomon Islands,SLB,1973,17.8571
Solomon Islands,SLB,1974,18.5185
Solomon Islands,SLB,1975,17.1429
Solomon Islands,SLB,1976,20.8243
Solomon Islands,SLB,1977,13.021500000000001
Solomon Islands,SLB,1978,15.9038
Solomon Islands,SLB,1979,17.014
Solomon Islands,SLB,1980,19.4207
Solomon Islands,SLB,1981,24.878
Solomon Islands,SLB,1982,26.8355
Solomon Islands,SLB,1983,26.1456
Solomon Islands,SLB,1984,24.7068
Solomon Islands,SLB,1985,24.302200000000003
Solomon Islands,SLB,1986,17.5413
Solomon Islands,SLB,1987,11.7917
Solomon Islands,SLB,1988,16.3154
Solomon Islands,SLB,1989,24.4857
Solomon Islands,SLB,1990,17.756800000000002
Solomon Islands,SLB,1991,14.2857
Solomon Islands,SLB,1992,16.875
Solomon Islands,SLB,1993,17.5
Solomon Islands,SLB,1994,15.75
Solomon Islands,SLB,1995,16.25
Solomon Islands,SLB,1996,16.25
Solomon Islands,SLB,1997,17.125
Solomon Islands,SLB,1998,17.25
Solomon Islands,SLB,1999,16.625
Solomon Islands,SLB,2000,16.666700000000002
Solomon Islands,SLB,2001,16.666700000000002
Solomon Islands,SLB,2002,16.666700000000002
Solomon Islands,SLB,2003,16.666700000000002
Solomon Islands,SLB,2004,16.666700000000002
Solomon Islands,SLB,2005,16.666700000000002
Solomon Islands,SLB,2006,17
Solomon Islands,SLB,2007,17
Solomon Islands,SLB,2008,16.1182
Solomon Islands,SLB,2009,15.1517
Solomon Islands,SLB,2010,14.692300000000001
Solomon Islands,SLB,2011,13.642900000000001
Solomon Islands,SLB,2012,15.8
Solomon Islands,SLB,2013,15
Solomon Islands,SLB,2014,14.9221
Solomon Islands,SLB,2015,14.7208
Solomon Islands,SLB,2016,14.455900000000002
Solomon Islands,SLB,2017,14.2887
Solomon Islands,SLB,2018,12.302200000000001
South America,,1961,6.8734
South America,,1962,7.084300000000001
South America,,1963,7.137700000000001
South America,,1964,7.1991000000000005
South America,,1965,7.1681
South America,,1966,7.4106000000000005
South America,,1967,7.5951
South America,,1968,7.8121
South America,,1969,8.438500000000001
South America,,1970,8.8344
South America,,1971,8.4154
South America,,1972,8.7604
South America,,1973,9.087200000000001
South America,,1974,10.1682
South America,,1975,10.111600000000001
South America,,1976,9.4849
South America,,1977,10.5862
South America,,1978,9.944700000000001
South America,,1979,11.3817
South America,,1980,11.3492
South America,,1981,12.2885
South America,,1982,11.8063
South America,,1983,13.074200000000001
South America,,1984,12.902600000000001
South America,,1985,13.0576
South America,,1986,12.774700000000001
South America,,1987,13.564300000000001
South America,,1988,14.421700000000001
South America,,1989,14.594700000000001
South America,,1990,13.6501
South America,,1991,11.8436
South America,,1992,12.2825
South America,,1993,13.0814
South America,,1994,12.7612
South America,,1995,12.7097
South America,,1996,12.955300000000001
South America,,1997,13.1975
South America,,1998,14.3032
South America,,1999,13.667800000000002
South America,,2000,13.542300000000001
South America,,2001,13.686
South America,,2002,13.341600000000001
South America,,2003,12.953700000000001
South America,,2004,15.696900000000001
South America,,2005,14.1887
South America,,2006,14.8476
South America,,2007,14.539900000000001
South America,,2008,15.206900000000001
South America,,2009,13.8222
South America,,2010,15.661700000000002
South America,,2011,14.221400000000001
South America,,2012,15.1217
South America,,2013,14.3161
South America,,2014,15.0828
South America,,2015,15.8602
South America,,2016,14.9885
South America,,2017,15.8582
South America,,2018,15.703600000000002
South Eastern Asia,,1961,12.6003
South Eastern Asia,,1962,12.547400000000001
South Eastern Asia,,1963,12.4907
South Eastern Asia,,1964,11.8321
South Eastern Asia,,1965,12.087800000000001
South Eastern Asia,,1966,12.4341
South Eastern Asia,,1967,12.5615
South Eastern Asia,,1968,12.726600000000001
South Eastern Asia,,1969,13.6921
South Eastern Asia,,1970,13.765400000000001
South Eastern Asia,,1971,15.6997
South Eastern Asia,,1972,14.897400000000001
South Eastern Asia,,1973,14.7331
South Eastern Asia,,1974,15.7542
South Eastern Asia,,1975,15.920200000000001
South Eastern Asia,,1976,14.962200000000001
South Eastern Asia,,1977,14.8796
South Eastern Asia,,1978,15.7344
South Eastern Asia,,1979,15.9747
South Eastern Asia,,1980,16.372
South Eastern Asia,,1981,16.7288
South Eastern Asia,,1982,19.313000000000002
South Eastern Asia,,1983,15.518600000000001
South Eastern Asia,,1984,18.374000000000002
South Eastern Asia,,1985,17.699
South Eastern Asia,,1986,17.473300000000002
South Eastern Asia,,1987,17.311400000000003
South Eastern Asia,,1988,17.1737
South Eastern Asia,,1989,17.793400000000002
South Eastern Asia,,1990,17.2085
South Eastern Asia,,1991,15.122
South Eastern Asia,,1992,15.0088
South Eastern Asia,,1993,17.4099
South Eastern Asia,,1994,16.8675
South Eastern Asia,,1995,17.1844
South Eastern Asia,,1996,16.5657
South Eastern Asia,,1997,16.4233
South Eastern Asia,,1998,14.9274
South Eastern Asia,,1999,16.9409
South Eastern Asia,,2000,17.1199
South Eastern Asia,,2001,17.491300000000003
South Eastern Asia,,2002,16.4054
South Eastern Asia,,2003,17.419
South Eastern Asia,,2004,18.037300000000002
South Eastern Asia,,2005,19.0407
South Eastern Asia,,2006,19.183400000000002
South Eastern Asia,,2007,17.5536
South Eastern Asia,,2008,18.297700000000003
South Eastern Asia,,2009,17.366400000000002
South Eastern Asia,,2010,16.898500000000002
South Eastern Asia,,2011,17.7379
South Eastern Asia,,2012,17.7554
South Eastern Asia,,2013,17.5623
South Eastern Asia,,2014,18.2366
South Eastern Asia,,2015,18.203400000000002
South Eastern Asia,,2016,17.189
South Eastern Asia,,2017,18.338800000000003
South Eastern Asia,,2018,17.9482
Suriname,SUR,1974,1.1498000000000002
Suriname,SUR,1975,1.9605000000000001
Suriname,SUR,1976,3.8889
Suriname,SUR,1977,5.375500000000001
Suriname,SUR,1978,7.3304
Suriname,SUR,1979,10.438
Suriname,SUR,1980,8.0436
Suriname,SUR,1981,8.3626
Suriname,SUR,1982,6.713
Suriname,SUR,1983,6.305000000000001
Suriname,SUR,1984,5.8977
Suriname,SUR,1985,6.176200000000001
Suriname,SUR,1986,4.9439
Suriname,SUR,1987,3.2237
Suriname,SUR,1988,1.8957000000000002
Suriname,SUR,1989,2.2769
Suriname,SUR,1990,1.4184
Suriname,SUR,1991,1.6161
Suriname,SUR,1992,2.3005
Suriname,SUR,1993,2.0853
Suriname,SUR,1994,2.027
Suriname,SUR,1995,2.04
Suriname,SUR,1996,1.9982000000000002
Suriname,SUR,1997,1.9974
Suriname,SUR,1998,2
Suriname,SUR,1999,2.0833
Suriname,SUR,2000,2
Suriname,SUR,2001,2
Suriname,SUR,2002,2
Suriname,SUR,2003,2
Suriname,SUR,2004,2
Suriname,SUR,2005,2
Suriname,SUR,2006,2
Suriname,SUR,2007,2
Suriname,SUR,2008,2
Suriname,SUR,2009,2
Suriname,SUR,2010,2
Suriname,SUR,2011,2
Suriname,SUR,2012,2
Suriname,SUR,2013,2
Suriname,SUR,2014,2.0078
Suriname,SUR,2015,2.496
Suriname,SUR,2016,2.4327
Suriname,SUR,2017,2.4316
