Entity,Code,Year,Coal production per capita
Brazil,BRA,1916,0.018622331710000002
Brazil,BRA,1917,0.036470300950000006
Brazil,BRA,1918,0.06904684641
Brazil,BRA,1919,0.06527968686
Brazil,BRA,1920,0.0700883841
Brazil,BRA,1921,0.06710670986
Brazil,BRA,1922,0.06641709214
Brazil,BRA,1923,0.07067025912
Brazil,BRA,1924,0.07767036668999999
Brazil,BRA,1925,0.08085495701
Brazil,BRA,1926,0.07195630950000001
Brazil,BRA,1927,0.06773908975000001
Brazil,BRA,1928,0.06307987011
Brazil,BRA,1929,0.07094369013
Brazil,BRA,1930,0.07175578068
Brazil,BRA,1931,0.0902218919
Brazil,BRA,1932,0.09682438372999999
Brazil,BRA,1933,0.1132959838
Brazil,BRA,1934,0.1256289998
Brazil,BRA,1935,0.1414627508
Brazil,BRA,1936,0.10924822260000001
Brazil,BRA,1937,0.12339032700000001
Brazil,BRA,1938,0.14325603190000002
Brazil,BRA,1939,0.1625855051
Brazil,BRA,1940,0.2033004582
Brazil,BRA,1941,0.20939296999999998
Brazil,BRA,1942,0.2578429137
Brazil,BRA,1943,0.2948475515
Brazil,BRA,1944,0.2644410212
Brazil,BRA,1945,0.2806325068
Brazil,BRA,1946,0.250846748
Brazil,BRA,1947,0.25819523429999996
Brazil,BRA,1948,0.2554774368
Brazil,BRA,1949,0.26236064090000005
Brazil,BRA,1950,0.22707305149999998
Brazil,BRA,1951,0.22080911920000001
Brazil,BRA,1952,0.2139766682
Brazil,BRA,1953,0.21451271689999998
Brazil,BRA,1954,0.2115133616
Brazil,BRA,1955,0.2267796636
Brazil,BRA,1956,0.2170706258
Brazil,BRA,1957,0.19576811530000002
Brazil,BRA,1958,0.2055958357
Brazil,BRA,1959,0.2078124033
Brazil,BRA,1960,0.2018807541
Brazil,BRA,1961,0.2011074971
Brazil,BRA,1962,0.2049142185
Brazil,BRA,1963,0.22437641400000002
Brazil,BRA,1964,0.23046473209999999
Brazil,BRA,1965,0.23504984680000002
Brazil,BRA,1966,0.2671994245
Brazil,BRA,1967,0.3078117206
Brazil,BRA,1968,0.3335543116
Brazil,BRA,1969,0.3451479582
Brazil,BRA,1970,0.33944167700000005
Brazil,BRA,1971,0.3627228536
Brazil,BRA,1972,0.3659719561
Brazil,BRA,1973,0.33945641990000003
Brazil,BRA,1974,0.3270213022
Brazil,BRA,1975,0.3667930108
Brazil,BRA,1976,0.4470892124
Brazil,BRA,1977,0.5568025995000001
Brazil,BRA,1978,0.6396143252000001
Brazil,BRA,1979,0.7371173885
Brazil,BRA,1980,0.1943923457
Brazil,BRA,1981,0.2073506526
Brazil,BRA,1982,0.225137452
Brazil,BRA,1983,0.2312541742
Brazil,BRA,1984,0.2542272313
Brazil,BRA,1985,0.2483551963
Brazil,BRA,1986,0.2320828741
Brazil,BRA,1987,0.2049319632
Brazil,BRA,1988,0.2171142107
Brazil,BRA,1989,0.1852449907
Brazil,BRA,1990,0.11544506110000001
Brazil,BRA,1991,0.12770874499999998
Brazil,BRA,1992,0.10796821640000001
Brazil,BRA,1993,0.106332501
Brazil,BRA,1994,0.1140640765
Brazil,BRA,1995,0.10703625990000001
Brazil,BRA,1996,0.09678795943
Brazil,BRA,1997,0.1104123815
Brazil,BRA,1998,0.1053464329
Brazil,BRA,1999,0.10690433860000001
Brazil,BRA,2000,0.1318717047
Brazil,BRA,2001,0.1089968666
Brazil,BRA,2002,0.0963364171
Brazil,BRA,2003,0.0872983918
Brazil,BRA,2004,0.1012701618
Brazil,BRA,2005,0.113718123
Brazil,BRA,2006,0.1052296954
Brazil,BRA,2007,0.1068350442
Brazil,BRA,2008,0.12069189660000001
Brazil,BRA,2009,0.10192533020000001
Brazil,BRA,2010,0.09422478492000001
Brazil,BRA,2011,0.09411498786
Brazil,BRA,2012,0.10171106220000001
Brazil,BRA,2013,0.1126198472
Brazil,BRA,2014,0.000001232746
Brazil,BRA,2015,0.19572651010000003
Brazil,BRA,2016,0.19466473099999998
Bulgaria,BGR,1900,0.1251678763
Bulgaria,BGR,1910,0.2161327456
Bulgaria,BGR,1913,0.3139114439
Bulgaria,BGR,1920,0.6380219897
Bulgaria,BGR,1921,0.7772536012000001
Bulgaria,BGR,1922,0.8373378768999999
Bulgaria,BGR,1923,0.8641751250999999
Bulgaria,BGR,1924,0.9626182527
Bulgaria,BGR,1925,0.9320644098
Bulgaria,BGR,1926,0.9061411132
Bulgaria,BGR,1927,0.9168804850000001
Bulgaria,BGR,1928,1.04032361
Bulgaria,BGR,1929,1.184207659
Bulgaria,BGR,1930,1.1238281179999998
Bulgaria,BGR,1931,1.0726227590000001
Bulgaria,BGR,1932,1.2232556700000001
Bulgaria,BGR,1933,1.073645535
Bulgaria,BGR,1934,1.106581047
Bulgaria,BGR,1935,1.111693853
Bulgaria,BGR,1936,1.120032473
Bulgaria,BGR,1937,1.232272963
Bulgaria,BGR,1938,1.3853590930000002
Bulgaria,BGR,1939,1.515205791
Bulgaria,BGR,1940,1.819695488
Bulgaria,BGR,1941,1.9452322610000001
Bulgaria,BGR,1942,2.337336311
Bulgaria,BGR,1943,2.515149337
Bulgaria,BGR,1944,1.856408153
Bulgaria,BGR,1945,2.164248869
Bulgaria,BGR,1946,2.0968890200000003
Bulgaria,BGR,1947,2.469728648
Bulgaria,BGR,1948,2.508524149
Bulgaria,BGR,1949,3.0572595160000002
Bulgaria,BGR,1950,3.415942098
Bulgaria,BGR,1951,3.6771144909999998
Bulgaria,BGR,1952,4.2223603469999995
Bulgaria,BGR,1953,4.716771039
Bulgaria,BGR,1954,5.00542092
Bulgaria,BGR,1955,5.568442956
Bulgaria,BGR,1956,5.971941888000001
Bulgaria,BGR,1957,6.496137426000001
Bulgaria,BGR,1958,6.883102251
Bulgaria,BGR,1959,8.258225971
Bulgaria,BGR,1960,9.145497505
Bulgaria,BGR,1961,9.28805782
Bulgaria,BGR,1962,10.33905366
Bulgaria,BGR,1963,10.86275015
Bulgaria,BGR,1964,12.45890893
Bulgaria,BGR,1965,12.670204700000001
Bulgaria,BGR,1966,12.69547646
Bulgaria,BGR,1967,13.7657799
Bulgaria,BGR,1968,15.3352722
Bulgaria,BGR,1969,15.313783130000001
Bulgaria,BGR,1970,15.338519940000001
Bulgaria,BGR,1971,13.02907303
Bulgaria,BGR,1972,13.07971427
Bulgaria,BGR,1973,12.8153159
Bulgaria,BGR,1974,11.51644398
Bulgaria,BGR,1975,13.124467919999999
Bulgaria,BGR,1976,11.95926468
Bulgaria,BGR,1977,11.774637080000002
Bulgaria,BGR,1978,12.02381753
Bulgaria,BGR,1979,13.10505049
Bulgaria,BGR,1980,6.795507628
Bulgaria,BGR,1981,6.550911693
Bulgaria,BGR,1982,7.179336892
Bulgaria,BGR,1983,7.201214619000001
Bulgaria,BGR,1984,7.453159897
Bulgaria,BGR,1985,6.843558797
Bulgaria,BGR,1986,7.7825946759999995
Bulgaria,BGR,1987,8.136060050000001
Bulgaria,BGR,1988,7.5726014720000006
Bulgaria,BGR,1989,7.637389687
Bulgaria,BGR,1990,7.078480764
Bulgaria,BGR,1991,5.689322933000001
Bulgaria,BGR,1992,5.719238215000001
Bulgaria,BGR,1993,5.507648314
Bulgaria,BGR,1994,5.547163001
Bulgaria,BGR,1995,6.0820561930000006
Bulgaria,BGR,1996,6.549986604
Bulgaria,BGR,1997,6.6323290120000005
Bulgaria,BGR,1998,6.777105581
Bulgaria,BGR,1999,5.82013574
Bulgaria,BGR,2000,6.126667247
Bulgaria,BGR,2001,6.2185774170000006
Bulgaria,BGR,2002,6.119757103
Bulgaria,BGR,2003,6.436553792
Bulgaria,BGR,2004,6.276405508
Bulgaria,BGR,2005,5.879941819
Bulgaria,BGR,2006,6.172296848
Bulgaria,BGR,2007,6.895000046
Bulgaria,BGR,2008,7.032600221
Bulgaria,BGR,2009,6.688920057000001
Bulgaria,BGR,2010,7.275322491
Bulgaria,BGR,2011,9.283570019
Bulgaria,BGR,2012,8.136385058
Bulgaria,BGR,2013,2.7268930190000003
Bulgaria,BGR,2014,3.359773655
Bulgaria,BGR,2015,9.449913258
Bulgaria,BGR,2016,8.347272126
Burundi,BDI,1973,0.0043793401689999996
Burundi,BDI,1974,0.006063142085
Burundi,BDI,1975,0.00768312981
Burundi,BDI,1976,0.0008381205350000001
Burundi,BDI,1977,0.000820237078
Burundi,BDI,1978,0.001601671331
Burundi,BDI,1979,0.0023429176909999998
Cameroon,CMR,1985,0.0005249104409999999
Cameroon,CMR,1986,0.000508797199
Cameroon,CMR,1987,0.000493196229
Cameroon,CMR,1988,0.000478195206
Cameroon,CMR,1989,0.000463883906
Cameroon,CMR,1990,0.000450299943
Cameroon,CMR,1991,0.000437399928
Cameroon,CMR,1992,0.00042512622600000003
Cameroon,CMR,1993,0.000413465883
Cameroon,CMR,1994,0.00040240265600000004
Cameroon,CMR,1995,0.000391899885
Cameroon,CMR,1996,0.000381927435
Cameroon,CMR,1997,0.00048092760800000004
Cameroon,CMR,1998,0.000469068073
Cameroon,CMR,1999,0.00045746896799999997
Cameroon,CMR,2000,0.00044601765300000004
Canada,CAN,1900,7.8187614839999995
Canada,CAN,1901,8.652753698000001
Canada,CAN,1902,9.760554786
Canada,CAN,1903,10.1128783
Canada,CAN,1904,10.17149643
Canada,CAN,1905,10.405323000000001
Canada,CAN,1906,11.47800664
Canada,CAN,1907,11.76841052
Canada,CAN,1908,11.79984967
Canada,CAN,1909,11.08982794
Canada,CAN,1910,13.263668879999999
Canada,CAN,1911,11.28533776
Canada,CAN,1912,14.09950107
Canada,CAN,1913,14.11922301
Canada,CAN,1914,12.445379090000001
Canada,CAN,1915,11.961535340000001
Canada,CAN,1916,13.021239240000002
Canada,CAN,1917,12.53361894
Canada,CAN,1918,14.921528120000001
Canada,CAN,1919,13.55474942
Canada,CAN,1920,16.09215099
Canada,CAN,1921,13.93119531
Canada,CAN,1922,13.91280336
Canada,CAN,1923,15.276578740000001
Canada,CAN,1924,12.40705181
Canada,CAN,1925,11.84561421
Canada,CAN,1926,14.17277584
Canada,CAN,1927,14.7085421
Canada,CAN,1928,14.52656711
Canada,CAN,1929,14.250423660000001
Canada,CAN,1930,11.94176313
Canada,CAN,1931,8.761070118
Canada,CAN,1932,8.397289231
Canada,CAN,1933,8.42973941
Canada,CAN,1934,9.614678676
Canada,CAN,1935,9.579461647
Canada,CAN,1936,10.40842754
Canada,CAN,1937,10.72480929
Canada,CAN,1938,9.615929707
Canada,CAN,1939,10.38593749
Canada,CAN,1940,11.517547780000001
Canada,CAN,1941,11.88732154
Canada,CAN,1942,12.124079420000001
Canada,CAN,1943,11.49783916
Canada,CAN,1944,10.74619144
Canada,CAN,1945,10.37753475
Canada,CAN,1946,10.88620214
Canada,CAN,1947,9.625284366
Canada,CAN,1948,10.873833130000001
Canada,CAN,1949,11.10071539
Canada,CAN,1950,11.004758299999999
Canada,CAN,1951,10.436602820000001
Canada,CAN,1952,9.603573726
Canada,CAN,1953,8.49289982
Canada,CAN,1954,7.811182393
Canada,CAN,1955,7.6014661310000005
Canada,CAN,1956,7.449645684
Canada,CAN,1957,6.458211178
Canada,CAN,1958,5.641323659
Canada,CAN,1959,4.977244544
Canada,CAN,1960,4.980295819
Canada,CAN,1961,4.705884457
Canada,CAN,1962,4.5766014329999996
Canada,CAN,1963,4.49389131
Canada,CAN,1964,4.743325106
Canada,CAN,1965,4.7865743300000005
Canada,CAN,1966,4.579397398
Canada,CAN,1967,4.468101757
Canada,CAN,1968,4.392577887000001
Canada,CAN,1969,4.159938572
Canada,CAN,1970,6.5071107800000005
Canada,CAN,1971,6.9158409800000005
Canada,CAN,1972,7.561427935
Canada,CAN,1973,8.201284721
Canada,CAN,1974,8.328870147
Canada,CAN,1975,9.642731208999999
Canada,CAN,1976,9.817445517
Canada,CAN,1977,10.96458864
Canada,CAN,1978,11.36372705
Canada,CAN,1979,12.14445336
Canada,CAN,1980,9.755399932000001
Canada,CAN,1981,10.51420405
Canada,CAN,1982,11.11277739
Canada,CAN,1983,11.49601123
Canada,CAN,1984,14.57217695
Canada,CAN,1985,15.37444938
Canada,CAN,1986,14.32766993
Canada,CAN,1987,15.02293415
Canada,CAN,1988,17.02476104
Canada,CAN,1989,16.91894662
Canada,CAN,1990,16.30220696
Canada,CAN,1991,16.852576420000002
Canada,CAN,1992,15.18511837
Canada,CAN,1993,15.8442033
Canada,CAN,1994,16.72549734
Canada,CAN,1995,17.20118925
Canada,CAN,1996,17.23306809
Canada,CAN,1997,18.53819344
Canada,CAN,1998,17.459280210000003
Canada,CAN,1999,16.65308264
Canada,CAN,2000,15.737341570000002
Canada,CAN,2001,13.900610570000001
Canada,CAN,2002,12.96255252
Canada,CAN,2003,11.99247696
Canada,CAN,2004,12.582571739999999
Canada,CAN,2005,12.36742942
Canada,CAN,2006,12.41468157
Canada,CAN,2007,12.93540724
Canada,CAN,2008,12.520410420000001
Canada,CAN,2009,11.387523880000002
Canada,CAN,2010,12.24040812
Canada,CAN,2011,12.00363025
Canada,CAN,2012,11.78157775
Canada,CAN,2013,12.11954298
Canada,CAN,2014,12.02017243
Canada,CAN,2015,10.348696610000001
Canada,CAN,2016,10.06650878
Chile,CHL,1900,0.8816477929000001
Chile,CHL,1901,1.60850749
Chile,CHL,1902,1.9872195019999999
Chile,CHL,1903,2.165966164
Chile,CHL,1904,1.947015884
Chile,CHL,1905,2.032434564
Chile,CHL,1906,2.361322508
Chile,CHL,1907,2.084603185
Chile,CHL,1908,2.326116904
Chile,CHL,1909,2.199896547
Chile,CHL,1910,2.5989130510000003
Chile,CHL,1911,2.84280671
Chile,CHL,1912,3.1329421490000002
Chile,CHL,1913,3.001968863
Chile,CHL,1914,2.514762922
Chile,CHL,1915,2.680692127
Chile,CHL,1916,3.2062836470000002
Chile,CHL,1917,3.439663612
Chile,CHL,1918,3.350813009
Chile,CHL,1919,3.241190757
Chile,CHL,1920,2.292143477
Chile,CHL,1921,2.7155416409999997
Chile,CHL,1922,2.214679252
Chile,CHL,1923,2.416913987
Chile,CHL,1924,3.153941124
Chile,CHL,1925,2.938057584
Chile,CHL,1926,2.973842088
Chile,CHL,1927,2.914694752
Chile,CHL,1928,2.66760147
Chile,CHL,1929,2.880777964
Chile,CHL,1930,2.713463126
Chile,CHL,1931,2.038183456
Chile,CHL,1932,1.978848824
Chile,CHL,1933,2.760018634
Chile,CHL,1934,3.1913130620000003
Chile,CHL,1935,3.297509239
Chile,CHL,1936,3.198504973
Chile,CHL,1937,3.281946538
Chile,CHL,1938,3.36544782
Chile,CHL,1939,2.991298895
Chile,CHL,1940,3.0765691470000003
Chile,CHL,1941,3.210127889
Chile,CHL,1942,3.2898569309999997
Chile,CHL,1943,3.3997825010000002
Chile,CHL,1944,3.3571244929999997
Chile,CHL,1945,3.0056945489999998
Chile,CHL,1946,2.790008468
Chile,CHL,1947,2.880052247
Chile,CHL,1948,3.107905505
Chile,CHL,1949,2.879139964
Chile,CHL,1950,3.072326102
Chile,CHL,1951,2.67531002
Chile,CHL,1952,2.899533
Chile,CHL,1953,2.717088983
Chile,CHL,1954,2.593753562
Chile,CHL,1955,2.557614037
Chile,CHL,1956,2.286479195
Chile,CHL,1957,2.0580980589999998
Chile,CHL,1958,1.918382232
Chile,CHL,1959,1.810272581
Chile,CHL,1960,1.4656558960000001
Chile,CHL,1961,1.7051580819999999
Chile,CHL,1962,1.764699287
Chile,CHL,1963,1.601049908
Chile,CHL,1964,1.6447743330000002
Chile,CHL,1965,1.5661738390000002
Chile,CHL,1966,1.5382423470000002
Chile,CHL,1967,1.355875892
Chile,CHL,1968,1.437424223
Chile,CHL,1969,1.4930787150000002
Chile,CHL,1970,1.298780234
Chile,CHL,1971,1.283830445
Chile,CHL,1972,1.110261009
Chile,CHL,1973,1.069539403
Chile,CHL,1974,1.121421997
Chile,CHL,1975,1.091757173
Chile,CHL,1976,0.9764329244000001
Chile,CHL,1977,0.9609015709000001
Chile,CHL,1978,0.8135352434
Chile,CHL,1979,0.6769208009000001
Chile,CHL,1980,0.7219281484000001
Chile,CHL,1981,0.660728571
Chile,CHL,1982,0.5892460007
Chile,CHL,1983,0.6116481672999999
Chile,CHL,1984,0.7278035976
Chile,CHL,1985,0.8440535799000001
Chile,CHL,1986,0.8796018268000001
Chile,CHL,1987,0.905981998
Chile,CHL,1988,1.094862222
Chile,CHL,1989,1.089498896
Chile,CHL,1990,1.200369866
Chile,CHL,1991,1.194709186
Chile,CHL,1992,0.8661107504000001
Chile,CHL,1993,0.7107560688
Chile,CHL,1994,0.6108265326
Chile,CHL,1995,0.5200936444
Chile,CHL,1996,0.4960755554
Chile,CHL,1997,0.534370435
Chile,CHL,1998,0.47540636030000005
Chile,CHL,1999,0.2419551668
Chile,CHL,2000,0.1802083954
Chile,CHL,2001,0.2803988609
Chile,CHL,2002,0.2084551009
Chile,CHL,2003,0.27421088930000004
Chile,CHL,2004,0.1097122182
Chile,CHL,2005,0.2534031721
Chile,CHL,2006,0.3106361487
Chile,CHL,2007,0.1108275935
Chile,CHL,2008,0.3010973486
Chile,CHL,2009,0.284245835
Chile,CHL,2010,0.2739796189
Chile,CHL,2011,0.2867710697
Chile,CHL,2012,0.3115538083
Chile,CHL,2013,1.2586883660000001
Chile,CHL,2014,1.856891568
China,CHN,1902,0.000718504672
China,CHN,1903,0.01480440923
China,CHN,1904,0.0156739433
China,CHN,1905,0.01714098709
China,CHN,1906,0.1269343467
China,CHN,1907,0.1242284143
China,CHN,1908,0.16675254350000002
China,CHN,1909,0.152004352
China,CHN,1910,0.1360138246
China,CHN,1911,0.199798693
China,CHN,1912,0.06944960782
China,CHN,1913,0.07550067095
China,CHN,1914,0.1048748137
China,CHN,1915,0.1104830724
China,CHN,1916,0.1220170936
China,CHN,1917,0.1333626973
China,CHN,1918,0.1398392175
China,CHN,1919,0.1594312823
China,CHN,1920,0.1740230871
China,CHN,1921,0.1638244077
China,CHN,1922,0.17192774460000002
China,CHN,1923,0.2068152298
China,CHN,1924,0.22492895110000002
China,CHN,1925,0.21219269940000002
China,CHN,1926,0.1882830509
China,CHN,1927,0.2125704624
China,CHN,1928,0.2152434332
China,CHN,1929,0.2249091509
China,CHN,1930,0.2364533994
China,CHN,1931,0.24887693630000002
China,CHN,1932,0.2367316615
China,CHN,1933,0.2566295596
China,CHN,1934,0.2983708055
China,CHN,1935,0.34617765650000004
China,CHN,1936,0.386711343
China,CHN,1937,0.3572818436
China,CHN,1938,0.3255344774
China,CHN,1939,0.3907210553
China,CHN,1940,0.4967501816
China,CHN,1941,0.6177390075
China,CHN,1942,0.6472139552999999
China,CHN,1943,0.5565201855
China,CHN,1944,0.5598295976000001
China,CHN,1945,0.2868646818
China,CHN,1946,0.1774141315
China,CHN,1947,0.1893986326
China,CHN,1948,0.13342342110000002
China,CHN,1949,0.33127286930000005
China,CHN,1950,0.449984302
China,CHN,1951,0.5417641602
China,CHN,1952,0.6640296243
China,CHN,1953,0.6835118051
China,CHN,1954,0.8078265157
China,CHN,1955,0.935418607
China,CHN,1956,1.035328032
China,CHN,1957,1.20895582
China,CHN,1958,2.460473646
China,CHN,1959,3.121966521
China,CHN,1960,3.711988051
China,CHN,1961,2.174311891
China,CHN,1962,2.137854096
China,CHN,1963,2.0991036650000003
China,CHN,1964,2.386084425
China,CHN,1965,2.405314842
China,CHN,1966,2.5659879850000005
China,CHN,1967,1.7343943210000001
China,CHN,1968,2.229901218
China,CHN,1969,2.350886784
China,CHN,1970,2.537090139
China,CHN,1971,2.68124456
China,CHN,1972,2.685810097
China,CHN,1973,2.823771484
China,CHN,1974,2.894714627
China,CHN,1975,2.966470919
China,CHN,1976,2.97761921
China,CHN,1977,3.217975537
China,CHN,1978,3.568088641
China,CHN,1979,3.618533836
China,CHN,1980,3.315400146
China,CHN,1981,3.279087342
China,CHN,1982,3.4654673670000005
China,CHN,1983,3.6636018060000004
China,CHN,1984,3.9848443940000005
China,CHN,1985,4.083765234
China,CHN,1986,4.117750583
China,CHN,1987,4.202531521
China,CHN,1988,4.363870414
China,CHN,1989,4.623177661
China,CHN,1990,4.659832035000001
China,CHN,1991,4.659876408000001
China,CHN,1992,4.734426665
China,CHN,1993,4.8443369050000005
China,CHN,1994,5.121734974
China,CHN,1995,5.223693858
China,CHN,1996,5.417943144
China,CHN,1997,6.024901015
China,CHN,1998,6.050601452
China,CHN,1999,5.687496864
China,CHN,2000,5.87402167
China,CHN,2001,6.268066844
China,CHN,2002,7.076115561
China,CHN,2003,8.005740909
China,CHN,2004,8.678202401
China,CHN,2005,10.4813321
China,CHN,2006,11.10421343
China,CHN,2007,11.82987335
China,CHN,2008,12.342793930000001
China,CHN,2009,13.08218436
China,CHN,2010,14.02336172
China,CHN,2011,15.18892247
China,CHN,2012,13.91179488
China,CHN,2013,14.0065076
China,CHN,2014,13.57209776
China,CHN,2015,15.483506929999999
China,CHN,2016,14.22015541
Colombia,COL,1928,0.10678121830000001
Colombia,COL,1929,0.10409154940000001
Colombia,COL,1930,0.1028683356
Colombia,COL,1933,0.08934154457
Colombia,COL,1934,0.2462213544
Colombia,COL,1935,0.3664322493
Colombia,COL,1936,0.376490119
Colombia,COL,1937,0.3199974447
Colombia,COL,1938,0.30966111550000003
Colombia,COL,1939,0.3179864609
Colombia,COL,1940,0.4632223721
Colombia,COL,1941,0.3474553596
Colombia,COL,1942,0.4865575479
Colombia,COL,1943,0.3959821792
Colombia,COL,1944,0.41200039629999996
Colombia,COL,1945,0.4160316213
Colombia,COL,1946,0.41958452360000004
Colombia,COL,1947,0.3732644111
Colombia,COL,1948,0.3692617403
Colombia,COL,1949,0.3645432782
Colombia,COL,1950,0.6662731849000001
Colombia,COL,1951,0.714744047
Colombia,COL,1952,0.6019436113000001
Colombia,COL,1953,0.7451220045
Colombia,COL,1954,0.8833086544000001
Colombia,COL,1955,1.058744054
Colombia,COL,1956,1.1120278330000002
Colombia,COL,1957,1.080044494
Colombia,COL,1958,1.2793727449999999
Colombia,COL,1959,1.262258225
Colombia,COL,1960,1.284351232
Colombia,COL,1961,1.342266954
Colombia,COL,1962,1.395586377
Colombia,COL,1963,1.444596336
Colombia,COL,1964,1.314338307
Colombia,COL,1965,1.3063550419999999
Colombia,COL,1966,1.031997536
Colombia,COL,1967,1.242510919
Colombia,COL,1968,1.207224541
Colombia,COL,1969,1.256515117
Colombia,COL,1970,0.8369343293
Colombia,COL,1971,0.9144769593
Colombia,COL,1972,0.9253533289
Colombia,COL,1973,1.04812199
Colombia,COL,1974,1.0983345670000002
Colombia,COL,1975,1.1334999350000001
Colombia,COL,1976,1.1637621059999999
Colombia,COL,1977,1.321157945
Colombia,COL,1978,1.460345331
Colombia,COL,1979,1.4667515370000002
Colombia,COL,1980,1.0168770200000001
Colombia,COL,1981,1.0454998610000001
Colombia,COL,1982,1.044968181
Colombia,COL,1983,1.19965371
Colombia,COL,1984,1.49890289
Colombia,COL,1985,1.959734424
Colombia,COL,1986,2.305196629
Colombia,COL,1987,2.85609227
Colombia,COL,1988,3.133971321
Colombia,COL,1989,3.739759224
Colombia,COL,1990,4.096664296
Colombia,COL,1991,3.927454261
Colombia,COL,1992,4.225581744
Colombia,COL,1993,4.0220279350000006
Colombia,COL,1994,3.8415841879999997
Colombia,COL,1995,4.290717322000001
Colombia,COL,1996,4.931711472
Colombia,COL,1997,6.072441243
Colombia,COL,1998,6.194031849
Colombia,COL,1999,5.922720642000001
Colombia,COL,2000,6.797196841
Colombia,COL,2001,7.631040372
Colombia,COL,2002,6.846885018
Colombia,COL,2003,8.545706039999999
Colombia,COL,2004,9.048871122000001
Colombia,COL,2005,9.824899542999999
Colombia,COL,2006,10.774558639999999
Colombia,COL,2007,11.34245234
Colombia,COL,2008,11.78659002
Colombia,COL,2009,11.54284384
Colombia,COL,2010,11.658626459999999
Colombia,COL,2011,13.31289747
Colombia,COL,2012,13.738331650000001
Colombia,COL,2013,13.10106425
Colombia,COL,2014,13.44582458
Colombia,COL,2015,14.234121530000001
Colombia,COL,2016,14.92868488
Croatia,HRV,1992,0.2177829303
Croatia,HRV,1993,0.1986531
Croatia,HRV,1994,0.18237241
Croatia,HRV,1995,0.118319499
Croatia,HRV,1996,0.09990562521
Croatia,HRV,1997,0.07117244642000001
Croatia,HRV,1998,0.08256365477
Croatia,HRV,1999,0.026644845780000002
Czech Republic,CZE,1993,26.316502680000003
Czech Republic,CZE,1994,23.90802911
Czech Republic,CZE,1995,22.79518293
Czech Republic,CZE,1996,23.949434099999998
Czech Republic,CZE,1997,18.39201264
Czech Republic,CZE,1998,17.05336152
Czech Republic,CZE,1999,14.79652195
Czech Republic,CZE,2000,16.18898119
Czech Republic,CZE,2001,16.51748639
Czech Republic,CZE,2002,16.02216258
Czech Republic,CZE,2003,15.52105768
Czech Republic,CZE,2004,15.02153852
