Entity,Code,Year,Adjusted net savings per capita (World Bank (2017)) ($)
Afghanistan,AFG,2008,-62.679813
Afghanistan,AFG,2009,-39.233284
Afghanistan,AFG,2010,-85.959099
Afghanistan,AFG,2011,-129.75623
Afghanistan,AFG,2012,-107.74364
Afghanistan,AFG,2013,-152.88329
Afghanistan,AFG,2014,-134.41837
Afghanistan,AFG,2015,-165.81519
Albania,ALB,1984,56.979237
Albania,ALB,1985,63.774315
Albania,ALB,1986,127.5661
Albania,ALB,1987,96.134903
Albania,ALB,1988,75.932205
Albania,ALB,1989,94.06385
Albania,ALB,1990,40.555855
Albania,ALB,1991,-79.858109
Albania,ALB,1992,-40.833775
Albania,ALB,1993,7.9158244
Albania,ALB,1994,9.2894773
Albania,ALB,1995,112.98251
Albania,ALB,1996,156.19585
Albania,ALB,1997,25.131927
Albania,ALB,1998,109.69491
Albania,ALB,1999,140.15538
Albania,ALB,2000,273.51187
Albania,ALB,2001,384.53397
Albania,ALB,2002,336.4166
Albania,ALB,2003,502.42709
Albania,ALB,2004,632.27686
Albania,ALB,2005,646.83636
Albania,ALB,2006,788.8244
Albania,ALB,2007,739.19891
Albania,ALB,2008,551.92554
Albania,ALB,2009,474.90112
Albania,ALB,2010,343.44138
Albania,ALB,2011,315.28162
Albania,ALB,2012,287.83542
Albania,ALB,2013,317.19406
Albania,ALB,2014,45.670383
Albania,ALB,2015,258.02667
Algeria,DZA,1977,237.98186
Algeria,DZA,1978,337.12036
Algeria,DZA,1979,233.11568
Algeria,DZA,1980,394.36227
Algeria,DZA,1981,542.19397
Algeria,DZA,1982,550.82837
Algeria,DZA,1983,593.69104
Algeria,DZA,1984,482.41562
Algeria,DZA,1985,453.33194
Algeria,DZA,1986,367.74673
Algeria,DZA,1987,334.31311
Algeria,DZA,1988,218.29219
Algeria,DZA,1989,187.54163
Algeria,DZA,1990,326.45398
Algeria,DZA,1991,398.9588
Algeria,DZA,2005,1020.8806
Algeria,DZA,2006,1203.7147
Algeria,DZA,2007,1486.2177
Algeria,DZA,2008,1861.8921
Algeria,DZA,2009,1206.9463
Algeria,DZA,2010,1536.1101
Algeria,DZA,2011,1729.215
Algeria,DZA,2012,1736.6854
Algeria,DZA,2013,1625.2058
Algeria,DZA,2014,1503.1078
Algeria,DZA,2015,997.4812
Angola,AGO,1985,-209.54533
Angola,AGO,1986,-153.93407
Angola,AGO,1987,-210.24417
Angola,AGO,1988,-214.50443
Angola,AGO,1989,-608.31293
Angola,AGO,1990,-665.09918
Angola,AGO,1991,-346.60678
Angola,AGO,1992,-420.25009
Angola,AGO,1993,-329.90613
Angola,AGO,1994,-248.43939
Angola,AGO,1996,67.698189
Angola,AGO,1997,-274.50897
Angola,AGO,1998,-197.86613
Angola,AGO,1999,-283.56516
Angola,AGO,2000,-346.79318
Angola,AGO,2001,-360.01758
Angola,AGO,2002,-311.1525
Angola,AGO,2003,-345.47467
Angola,AGO,2004,-488.96231
Angola,AGO,2005,-607.68304
Angola,AGO,2006,-436.23853
Angola,AGO,2007,-950.18042
Angola,AGO,2008,-1956.3068
Angola,AGO,2009,-1894.6482
Angola,AGO,2010,-1173.3654
Angola,AGO,2011,-1478.0507
Angola,AGO,2012,-1432.0753
Angola,AGO,2013,-1520.0846
Angola,AGO,2014,-1732.1288
Angola,AGO,2015,-1561.4583
Argentina,ARG,1976,523.11536
Argentina,ARG,1977,552.89917
Argentina,ARG,1978,498.63998
Argentina,ARG,1979,417.74429
Argentina,ARG,1980,373.33136
Argentina,ARG,1981,295.77692
Argentina,ARG,1982,298.59656
Argentina,ARG,1983,368.14777
Argentina,ARG,1984,255.32587
Argentina,ARG,1986,279.34427
Argentina,ARG,1987,263.66089
Argentina,ARG,1989,71.009201
Argentina,ARG,1990,292.61768
Argentina,ARG,1991,402.44077
Argentina,ARG,1992,586.9632
Argentina,ARG,1993,771.39557
Argentina,ARG,1994,848.57196
Argentina,ARG,1995,761.13452
Argentina,ARG,1996,739.73425
Argentina,ARG,1997,562.48285
Argentina,ARG,1998,648.80981
Argentina,ARG,1999,459.43137
Argentina,ARG,2000,342.14929
Argentina,ARG,2001,313.09158
Argentina,ARG,2002,111.5734
Argentina,ARG,2003,241.96596
Argentina,ARG,2004,279.67282
Argentina,ARG,2005,458.53342
Argentina,ARG,2006,584.12823
Argentina,ARG,2007,866.49005
Argentina,ARG,2008,983.21954
Argentina,ARG,2009,794.65967
Argentina,ARG,2010,936.79346
Argentina,ARG,2011,1242.5372
Argentina,ARG,2012,1121.3914
Argentina,ARG,2013,998.68555
Argentina,ARG,2014,952.57001
Argentina,ARG,2015,986.83105
Armenia,ARM,1997,-87.875313
Armenia,ARM,2000,-81.856827
Armenia,ARM,2001,-18.011511
Armenia,ARM,2002,13.648072
Armenia,ARM,2003,43.154636
Armenia,ARM,2004,115.8208
Armenia,ARM,2005,264.27097
Armenia,ARM,2006,459.7417
Armenia,ARM,2007,609.1391
Armenia,ARM,2008,685.14557
Armenia,ARM,2009,197.38664
Armenia,ARM,2010,241.51093
Armenia,ARM,2011,72.051659
Armenia,ARM,2012,75.638367
Armenia,ARM,2013,99.438957
Armenia,ARM,2014,-22.703543
Armenia,ARM,2015,138.5744
Australia,AUS,1989,1894.142
Australia,AUS,1990,1506.1753
Australia,AUS,1991,1072.9563
Australia,AUS,1992,927.41907
Australia,AUS,1993,1195.5736
Australia,AUS,1994,1386.1063
Australia,AUS,1995,1556.8903
Australia,AUS,1996,1882.6016
Australia,AUS,1997,2125.2607
Australia,AUS,1998,1824.9009
Australia,AUS,1999,1596.3555
Australia,AUS,2000,1645.0919
Australia,AUS,2001,1394.9626
Australia,AUS,2002,1617.4431
Australia,AUS,2003,1798.405
Australia,AUS,2004,2419.2075
Australia,AUS,2005,2271.4448
Australia,AUS,2006,2501.1782
Australia,AUS,2007,2412.9617
Australia,AUS,2008,3179.8931
Australia,AUS,2009,4129.4399
Australia,AUS,2010,4187.5503
Australia,AUS,2011,5612.0352
Australia,AUS,2012,7155.939
Australia,AUS,2013,6606.6821
Australia,AUS,2014,5313.6963
Australia,AUS,2015,4453.8862
Austria,AUT,2005,5282.022
Austria,AUT,2006,5777.9502
Austria,AUT,2007,7336.1904
Austria,AUT,2008,8369.0439
Austria,AUT,2009,5877.7529
Austria,AUT,2010,6172.9448
Austria,AUT,2011,6976.9531
Austria,AUT,2012,6190.4092
Austria,AUT,2013,6246.4868
Austria,AUT,2014,6634.6523
Austria,AUT,2015,5517.4683
Azerbaijan,AZE,1998,-127.81118
Azerbaijan,AZE,1999,-107.45377
Azerbaijan,AZE,2000,-175.21304
Azerbaijan,AZE,2001,-117.18027
Azerbaijan,AZE,2002,-29.184227
Azerbaijan,AZE,2003,5.0114374
Azerbaijan,AZE,2004,38.86042
Azerbaijan,AZE,2005,206.04597
Azerbaijan,AZE,2006,310.43396
Azerbaijan,AZE,2007,690.89221
Azerbaijan,AZE,2008,1271.1407
Azerbaijan,AZE,2009,930.8822
Azerbaijan,AZE,2010,1201.7555
Azerbaijan,AZE,2011,1356.4469
Azerbaijan,AZE,2012,1240.9177
Azerbaijan,AZE,2013,1576.5962
Azerbaijan,AZE,2014,1640.0919
Azerbaijan,AZE,2015,843.47571
Bahamas,BHS,1980,831.53772
Bahamas,BHS,1981,751.98517
Bahamas,BHS,1982,1258.5812
Bahamas,BHS,1983,1457.3752
Bahamas,BHS,1984,1030.1981
Bahamas,BHS,1985,1532.9727
Bahamas,BHS,1986,1551.8881
Bahamas,BHS,1987,1727.5026
Bahamas,BHS,1989,2677.6914
Bahamas,BHS,1990,2458.4465
Bahamas,BHS,1991,2122.1707
Bahamas,BHS,1992,2627.6553
Bahamas,BHS,1993,2062.1531
Bahamas,BHS,1994,2010.3019
Bahamas,BHS,1995,4149.9336
Bahamas,BHS,1996,5519.6255
Bahamas,BHS,1997,3029.6152
Bahamas,BHS,1998,3652.8218
Bahamas,BHS,1999,4921.5747
Bahamas,BHS,2000,4630.7568
Bahamas,BHS,2001,3890.0872
Bahamas,BHS,2002,4819.6528
Bahamas,BHS,2003,4476.5732
Bahamas,BHS,2004,4864.1548
Bahamas,BHS,2005,4216.98
Bahamas,BHS,2006,3290.8083
Bahamas,BHS,2007,3752.7402
Bahamas,BHS,2008,3254.0151
Bahamas,BHS,2009,2676.9316
Bahamas,BHS,2010,2091.7874
Bahamas,BHS,2011,1413.8901
Bahamas,BHS,2012,1716.828
Bahamas,BHS,2013,1633.0088
Bahamas,BHS,2014,596.88605
Bahamas,BHS,2015,1650.8016
Bahrain,BHR,1980,3173.167
Bahrain,BHR,1981,3850.4329
Bahrain,BHR,1982,3309.6235
Bahrain,BHR,1983,2918.4548
Bahrain,BHR,1984,2674.5713
Bahrain,BHR,1985,1245.0406
Bahrain,BHR,1986,649.81885
Bahrain,BHR,1987,735.49542
Bahrain,BHR,1988,1199.3992
Bahrain,BHR,1989,344.60733
Bahrain,BHR,1990,-108.85961
Bahrain,BHR,1991,214.70662
Bahrain,BHR,1992,-67.309464
Bahrain,BHR,1993,-161.43973
Bahrain,BHR,1994,410.81937
Bahrain,BHR,1995,656.22614
Bahrain,BHR,1996,608.98566
Bahrain,BHR,1997,472.39767
Bahrain,BHR,1998,-302.1936
Bahrain,BHR,1999,-529.31561
Bahrain,BHR,2000,1895.0603
Bahrain,BHR,2001,832.29675
Bahrain,BHR,2002,1499.3372
Bahrain,BHR,2003,2048.5452
Bahrain,BHR,2004,2176.551
Bahrain,BHR,2005,4558.1685
Bahrain,BHR,2006,6081.8647
Bahrain,BHR,2007,7776.2876
Bahrain,BHR,2008,7631.9502
Bahrain,BHR,2009,3563.5674
Bahrain,BHR,2010,4247.7393
Bahrain,BHR,2011,3526.6743
Bahrain,BHR,2012,3555.8359
Bahrain,BHR,2013,3082.5896
Bahrain,BHR,2014,1772.2432
Bangladesh,BGD,1976,-12.502546
Bangladesh,BGD,1977,0.56086624
Bangladesh,BGD,1978,-5.5740952
Bangladesh,BGD,1979,-1.9140435
Bangladesh,BGD,1980,0.64222705
Bangladesh,BGD,1981,16.063492
Bangladesh,BGD,1982,16.18265
Bangladesh,BGD,1983,21.28285
Bangladesh,BGD,1984,17.62266
Bangladesh,BGD,1985,19.164112
Bangladesh,BGD,1986,22.102684
Bangladesh,BGD,1987,24.517126
Bangladesh,BGD,1988,25.769793
Bangladesh,BGD,1989,23.831352
Bangladesh,BGD,1990,26.52034
Bangladesh,BGD,1991,33.212543
Bangladesh,BGD,1992,36.898064
Bangladesh,BGD,1993,40.545094
Bangladesh,BGD,1994,44.382813
Bangladesh,BGD,1995,44.705997
Bangladesh,BGD,1996,50.335445
Bangladesh,BGD,1997,63.070511
Bangladesh,BGD,1998,69.777237
Bangladesh,BGD,1999,72.518509
Bangladesh,BGD,2000,77.763893
Bangladesh,BGD,2001,74.927872
Bangladesh,BGD,2002,88.206367
Bangladesh,BGD,2003,96.024017
Bangladesh,BGD,2004,105.87917
Bangladesh,BGD,2005,116.37835
Bangladesh,BGD,2006,124.80632
Bangladesh,BGD,2007,144.33798
Bangladesh,BGD,2008,171.65678
Bangladesh,BGD,2009,201.51816
Bangladesh,BGD,2010,222.06149
Bangladesh,BGD,2011,233.65385
Bangladesh,BGD,2012,260.77084
Bangladesh,BGD,2013,283.24323
Bangladesh,BGD,2014,310.24606
Bangladesh,BGD,2015,326.62076
Barbados,BRB,1980,788.76715
Barbados,BRB,1981,644.1521
Barbados,BRB,1982,779.19794
Barbados,BRB,1983,813.47424
Barbados,BRB,1984,842.71478
Barbados,BRB,1985,895.83533
Barbados,BRB,1986,762.26563
Barbados,BRB,1987,655.9436
Barbados,BRB,1988,853.58923
Barbados,BRB,1989,1079.5078
Barbados,BRB,1990,881.25739
Barbados,BRB,1991,702.34467
Barbados,BRB,1992,1120.6039
Barbados,BRB,1993,1105.6898
Barbados,BRB,1994,1238.6345
Barbados,BRB,1995,792.06891
Barbados,BRB,1996,913.66351
Barbados,BRB,1997,800.38965
Barbados,BRB,1998,985.61926
Barbados,BRB,1999,787.50879
Barbados,BRB,2000,791.42462
Barbados,BRB,2001,608.64771
Barbados,BRB,2002,648.40344
Barbados,BRB,2003,950.32648
Barbados,BRB,2004,385.71402
Barbados,BRB,2005,228.37933
Barbados,BRB,2006,563.66864
Barbados,BRB,2007,723.63843
Barbados,BRB,2008,-291.40668
Barbados,BRB,2009,315.42194
Barbados,BRB,2010,253.94368
Barbados,BRB,2011,-2252.0361
Barbados,BRB,2012,-1490.5215
Barbados,BRB,2013,-1739.9203
Belarus,BLR,1993,197.19408
Belarus,BLR,1994,-1.4620976
Belarus,BLR,1995,-17.77249
Belarus,BLR,1996,-25.3479
Belarus,BLR,1997,18.859968
Belarus,BLR,1998,68.593948
Belarus,BLR,1999,46.874226
Belarus,BLR,2000,90.417351
Belarus,BLR,2001,72.618484
Belarus,BLR,2002,97.540207
Belarus,BLR,2003,208.75555
Belarus,BLR,2004,331.06433
Belarus,BLR,2005,657.461
Belarus,BLR,2006,770.76971
Belarus,BLR,2007,900.63971
Belarus,BLR,2008,1377.6538
Belarus,BLR,2009,837.15735
Belarus,BLR,2010,1107.5227
Belarus,BLR,2011,1515.1322
Belarus,BLR,2012,1733.6621
Belarus,BLR,2013,1744.6366
Belarus,BLR,2014,1771.0435
Belarus,BLR,2015,1077.6624
Belgium,BEL,2002,3566.9561
Belgium,BEL,2003,4130.4478
Belgium,BEL,2004,5194.6753
Belgium,BEL,2005,5304.1973
Belgium,BEL,2006,5666.9268
Belgium,BEL,2007,6871.8267
Belgium,BEL,2008,6724.0625
Belgium,BEL,2009,3951.1536
Belgium,BEL,2010,5657.7979
Belgium,BEL,2011,4908.061
Belgium,BEL,2012,4823.8823
Belgium,BEL,2013,4274.4683
Belgium,BEL,2014,4241.5718
Belgium,BEL,2015,3436.9099
Belize,BLZ,1984,263.13626
Belize,BLZ,1985,207.95544
Belize,BLZ,1986,328.80957
Belize,BLZ,1987,401.88373
Belize,BLZ,1988,385.61151
Belize,BLZ,1989,460.7085
Belize,BLZ,1990,681.81714
Belize,BLZ,1991,466.25192
Belize,BLZ,1992,621.73669
Belize,BLZ,1993,685.93793
Belize,BLZ,1994,527.98767
Belize,BLZ,1995,653.92523
Belize,BLZ,1996,621.74438
Belize,BLZ,1997,539.08124
Belize,BLZ,1998,465.38953
Belize,BLZ,1999,326.64569
Belize,BLZ,2000,41.082405
Belize,BLZ,2001,-249.50827
Belize,BLZ,2002,-100.42512
Belize,BLZ,2003,-285.12048
Belize,BLZ,2004,-223.06818
Belize,BLZ,2005,-143.93039
Belize,BLZ,2006,85.524673
Belize,BLZ,2007,27.891636
Belize,BLZ,2008,-58.300541
Belize,BLZ,2009,-14.637764
Belize,BLZ,2010,-219.32005
Belize,BLZ,2011,-206.51575
Belize,BLZ,2012,-41.742744
Belize,BLZ,2013,-130.87006
Belize,BLZ,2014,-1.5112475
Belize,BLZ,2015,143.32564
Benin,BEN,1974,17.252142
Benin,BEN,1975,18.207354
Benin,BEN,1976,17.648916
Benin,BEN,1977,24.440714
Benin,BEN,1978,20.247435
Benin,BEN,1979,30.47913
Benin,BEN,1980,2.7982223
Benin,BEN,1981,-22.516603
Benin,BEN,1982,25.804821
Benin,BEN,1983,8.3885164
Benin,BEN,1984,7.5074568
Benin,BEN,1985,-7.7950225
Benin,BEN,1986,-2.8121555
Benin,BEN,1987,-5.0383263
Benin,BEN,1988,-16.618813
Benin,BEN,1989,-6.8508244
Benin,BEN,1990,10.780694
Benin,BEN,1991,13.895149
Benin,BEN,1992,4.6239853
Benin,BEN,1993,4.4794645
Benin,BEN,1994,9.2877932
Benin,BEN,1995,14.224426
Benin,BEN,1996,8.6483307
Benin,BEN,1997,7.6198602
Benin,BEN,1998,5.8533578
Benin,BEN,1999,-3.560746
Benin,BEN,2000,1.5290561
Benin,BEN,2001,7.1113172
Benin,BEN,2002,9.4116516
Benin,BEN,2003,-1.1228616
Benin,BEN,2004,18.454296
Benin,BEN,2005,11.592263
Benin,BEN,2006,9.2974443
Benin,BEN,2007,16.152571
Benin,BEN,2008,4.8589783
Benin,BEN,2009,-4.5508943
Benin,BEN,2010,-7.1995502
Benin,BEN,2011,4.8604946
Benin,BEN,2012,10.568517
Benin,BEN,2013,36.655666
Benin,BEN,2014,51.707008
Bhutan,BTN,2006,622.18048
Bhutan,BTN,2007,539.52057
Bhutan,BTN,2008,463.48972
Bhutan,BTN,2009,410.1163
Bhutan,BTN,2010,543.77289
Bhutan,BTN,2011,767.85834
Bhutan,BTN,2012,956.52759
Bhutan,BTN,2013,385.35223
Bhutan,BTN,2014,524.24176
Bhutan,BTN,2015,280.84695
Bolivia,BOL,1976,85.396797
Bolivia,BOL,1977,84.522568
Bolivia,BOL,1978,93.458267
Bolivia,BOL,1979,88.78479
Bolivia,BOL,1980,75.106468
Bolivia,BOL,1981,158.76199
Bolivia,BOL,1982,12.199771
Bolivia,BOL,1983,67.122574
Bolivia,BOL,1984,45.426609
Bolivia,BOL,1985,18.851831
Bolivia,BOL,1986,-13.597867
Bolivia,BOL,1987,-2.8095019
Bolivia,BOL,1988,-7.0666132
Bolivia,BOL,1989,-5.8692317
Bolivia,BOL,1990,10.756771
Bolivia,BOL,1991,24.492273
Bolivia,BOL,1992,21.880276
Bolivia,BOL,1993,15.536669
Bolivia,BOL,1994,42.519398
Bolivia,BOL,1995,60.851673
Bolivia,BOL,1996,76.409294
Bolivia,BOL,1997,79.616806
Bolivia,BOL,1998,93.50528
Bolivia,BOL,1999,54.050941
Bolivia,BOL,2000,38.08247
Bolivia,BOL,2001,50.03397
Bolivia,BOL,2002,63.321236
Bolivia,BOL,2003,69.973587
Bolivia,BOL,2004,81.33139
Bolivia,BOL,2005,80.546143
Bolivia,BOL,2006,129.33099
Bolivia,BOL,2007,173.60274
Bolivia,BOL,2008,262.7348
Bolivia,BOL,2009,238.49362
Bolivia,BOL,2010,278.28748
Bolivia,BOL,2011,265.97073
Bolivia,BOL,2012,255.60493
Bolivia,BOL,2013,236.53162
Bolivia,BOL,2014,113.75796
Bolivia,BOL,2015,-17.05286
Botswana,BWA,1980,166.24533
Botswana,BWA,1981,188.05298
Botswana,BWA,1982,158.06279
Botswana,BWA,1983,194.25172
Botswana,BWA,1984,180.98691
Botswana,BWA,1985,228.63849
Botswana,BWA,1986,319.36374
Botswana,BWA,1987,476.48483
Botswana,BWA,1988,776.22278
Botswana,BWA,1989,855.00983
Botswana,BWA,1990,891.82959
Botswana,BWA,1991,1019.2636
Botswana,BWA,1992,925.20258
Botswana,BWA,1993,979.38495
Botswana,BWA,1994,566.53741
Botswana,BWA,1995,693.48761
Botswana,BWA,1996,886.93488
Botswana,BWA,1997,929.84668
Botswana,BWA,1998,1000.0547
Botswana,BWA,1999,992.03076
Botswana,BWA,2000,1093.6785
Botswana,BWA,2001,1146.1443
Botswana,BWA,2002,853.70013
Botswana,BWA,2003,1078.0321
Botswana,BWA,2004,1055.1575
Botswana,BWA,2005,1664.616
Botswana,BWA,2006,1541.9882
Botswana,BWA,2007,1736.3455
Botswana,BWA,2008,1034.084
Botswana,BWA,2009,416.02686
Botswana,BWA,2010,1481.547
Botswana,BWA,2011,2209.0962
Botswana,BWA,2012,1754.6111
Botswana,BWA,2013,1909.5782
Botswana,BWA,2014,2346.3372
Botswana,BWA,2015,1584.8419
Brazil,BRA,1975,202.06316
Brazil,BRA,1976,199.45326
Brazil,BRA,1977,238.70952
Brazil,BRA,1978,261.4971
Brazil,BRA,1979,249.54715
Brazil,BRA,1980,235.38272
Brazil,BRA,1981,286.36142
Brazil,BRA,1982,228.76965
Brazil,BRA,1983,87.763702
Brazil,BRA,1984,124.89258
Brazil,BRA,1985,183.83177
Brazil,BRA,1986,202.66399
Brazil,BRA,1987,320.05438
Brazil,BRA,1988,407.03378
Brazil,BRA,1989,889.01929
Brazil,BRA,1990,410.03537
Brazil,BRA,1991,546.46655
Brazil,BRA,1992,392.69891
Brazil,BRA,1993,425.3963
Brazil,BRA,1994,511.81079
Brazil,BRA,1995,470.42068
Brazil,BRA,1996,426.68295
Brazil,BRA,1997,401.30347
Brazil,BRA,1998,374.23511
Brazil,BRA,1999,167.96773
Brazil,BRA,2000,222.41638
Brazil,BRA,2001,176.61075
Brazil,BRA,2002,203.78279
Brazil,BRA,2003,251.82954
Brazil,BRA,2004,389.27335
Brazil,BRA,2005,487.12222
Brazil,BRA,2006,601.35736
Brazil,BRA,2007,764.13953
Brazil,BRA,2008,876.64447
Brazil,BRA,2009,788.60522
Brazil,BRA,2010,1375.6714
Brazil,BRA,2011,1613.8827
Brazil,BRA,2012,1503.8817
Brazil,BRA,2013,1547.8787
Brazil,BRA,2014,1235.6306
Brazil,BRA,2015,817.58728
Brunei,BRN,2001,3241.7761
Brunei,BRN,2002,3547.5999
Brunei,BRN,2003,3951.7007
Brunei,BRN,2004,4293.4805
Brunei,BRN,2005,4783.582
Brunei,BRN,2006,6846.1611
Brunei,BRN,2007,7002.5283
Brunei,BRN,2008,11216.448
Brunei,BRN,2009,7688.3892
Brunei,BRN,2010,12273.467
Brunei,BRN,2011,15862.997
Brunei,BRN,2012,17289.555
Brunei,BRN,2013,17012.422
Brunei,BRN,2014,17399.293
Brunei,BRN,2015,12579.22
Bulgaria,BGR,1980,563.7403
Bulgaria,BGR,1981,526.14087
Bulgaria,BGR,1982,467.27051
Bulgaria,BGR,1983,360.56702
Bulgaria,BGR,1984,429.3363
Bulgaria,BGR,1985,344.23157
Bulgaria,BGR,1986,431.24695
Bulgaria,BGR,1987,563.65717
Bulgaria,BGR,1988,465.62363
Bulgaria,BGR,1989,356.3688
Bulgaria,BGR,1990,22.081627
Bulgaria,BGR,1991,25.92601
Bulgaria,BGR,1992,-10.784262
Bulgaria,BGR,1993,-122.79721
Bulgaria,BGR,1994,-55.824421
Bulgaria,BGR,1995,59.180725
Bulgaria,BGR,1996,-24.334963
Bulgaria,BGR,1997,136.32318
Bulgaria,BGR,1998,203.14442
Bulgaria,BGR,1999,-29.398478
Bulgaria,BGR,2000,-27.625286
Bulgaria,BGR,2001,1.4894544
Bulgaria,BGR,2002,50.889088
Bulgaria,BGR,2003,81.914238
Bulgaria,BGR,2004,63.715347
Bulgaria,BGR,2005,113.5887
Bulgaria,BGR,2006,49.254093
Bulgaria,BGR,2007,-246.23801
Bulgaria,BGR,2008,260.88708
Bulgaria,BGR,2009,519.44635
Bulgaria,BGR,2010,516.93115
Bulgaria,BGR,2011,712.85999
Bulgaria,BGR,2012,678.49652
Bulgaria,BGR,2013,896.40497
Bulgaria,BGR,2014,758.25525
Bulgaria,BGR,2015,762.6178
Burkina Faso,BFA,2005,19.555042
Burkina Faso,BFA,2006,11.903474
Burkina Faso,BFA,2007,14.130289
Burkina Faso,BFA,2008,8.5395203
Burkina Faso,BFA,2009,11.523809
Burkina Faso,BFA,2010,36.080738
Burkina Faso,BFA,2011,47.493256
Burkina Faso,BFA,2012,47.556099
Burundi,BDI,1985,-20.483833
Burundi,BDI,1986,-29.82268
Burundi,BDI,1987,-17.26317
Burundi,BDI,1988,-29.121861
Burundi,BDI,1989,-18.01269
Burundi,BDI,1990,-34.304832
Burundi,BDI,1991,-26.037226
Burundi,BDI,1992,-38.228832
Burundi,BDI,1993,-21.393705
Burundi,BDI,1994,-34.518875
Burundi,BDI,1995,-47.223534
Burundi,BDI,1996,-51.829819
Burundi,BDI,1997,-46.222355
Burundi,BDI,1998,-54.030151
Burundi,BDI,1999,-32.313854
Burundi,BDI,2000,-36.039738
Burundi,BDI,2001,-40.199661
Burundi,BDI,2002,-39.967144
Burundi,BDI,2003,-52.056816
Burundi,BDI,2004,-46.827129
Burundi,BDI,2005,-33.182346
Burundi,BDI,2006,-57.788303
Burundi,BDI,2007,-48.448925
Burundi,BDI,2008,-64.2118
Burundi,BDI,2009,-76.802376
Burundi,BDI,2010,-54.243702
Burundi,BDI,2011,-52.649261
Burundi,BDI,2012,-13.086738
Cambodia,KHM,1995,-12.334632
Cambodia,KHM,1996,-16.343485
Cambodia,KHM,1997,-5.1003628
Cambodia,KHM,1998,-9.2737093
Cambodia,KHM,1999,12.345517
Cambodia,KHM,2000,21.634819
Cambodia,KHM,2001,30.603642
Cambodia,KHM,2002,27.06432
Cambodia,KHM,2003,26.515526
Cambodia,KHM,2004,18.386202
Cambodia,KHM,2005,28.083158
Cambodia,KHM,2006,59.486267
Cambodia,KHM,2007,49.508404
Cambodia,KHM,2008,65.066002
Cambodia,KHM,2009,36.350388
Cambodia,KHM,2010,17.065058
Cambodia,KHM,2011,7.9441733
Cambodia,KHM,2012,13.392466
Cambodia,KHM,2013,18.410418
Cambodia,KHM,2014,54.911121
Cameroon,CMR,1977,-8.9452934
Cameroon,CMR,1978,71.407478
Cameroon,CMR,1979,44.468224
Cameroon,CMR,1980,-55.695221
Cameroon,CMR,1981,-10.148481
Cameroon,CMR,1982,115.92487
Cameroon,CMR,1983,103.55865
Cameroon,CMR,1984,108.09393
Cameroon,CMR,1985,77.504967
Cameroon,CMR,1986,179.68979
Cameroon,CMR,1987,107.02345
Cameroon,CMR,1988,129.61772
Cameroon,CMR,1989,51.589851
Cameroon,CMR,1990,23.040291
Cameroon,CMR,1991,63.949463
Cameroon,CMR,1992,6.9341202
Cameroon,CMR,1993,-5.1130304
Cameroon,CMR,1994,3.9784834
Cameroon,CMR,1995,20.990465
Cameroon,CMR,1996,15.973237
Cameroon,CMR,1997,-1.2154224
Cameroon,CMR,1998,38.385643
Cameroon,CMR,1999,35.247284
Cameroon,CMR,2000,-7.425262
Cameroon,CMR,2001,4.1141109
Cameroon,CMR,2002,17.053617
Cameroon,CMR,2003,39.800274
Cameroon,CMR,2004,50.26096
Cameroon,CMR,2005,34.42955
Cameroon,CMR,2006,47.958416
Cameroon,CMR,2007,15.966991
Cameroon,CMR,2008,-33.887012
Cameroon,CMR,2009,12.226014
Cameroon,CMR,2010,-18.973167
Cameroon,CMR,2011,-45.937527
Cameroon,CMR,2012,-74.433594
Cameroon,CMR,2013,-77.654976
Canada,CAN,1970,595.64771
Canada,CAN,1971,654.85333
Canada,CAN,1972,731.80829
Canada,CAN,1973,872.75336
Canada,CAN,1974,972.77924
Canada,CAN,1975,875.2403
Canada,CAN,1976,1118.1619
Canada,CAN,1977,1069.3051
Canada,CAN,1978,1077.9916
Canada,CAN,1979,1088.0927
Canada,CAN,1980,1106.2921
Canada,CAN,1981,1402.8173
Canada,CAN,1982,1113.7982
Canada,CAN,1983,1281.1116
Canada,CAN,1984,1406.41
Canada,CAN,1985,1311.198
Canada,CAN,1986,1273.1954
Canada,CAN,1987,1614.8042
Canada,CAN,1988,1988.1742
Canada,CAN,1989,1966.1584
Canada,CAN,1990,1425.0125
Canada,CAN,1991,1047.1056
Canada,CAN,1992,798.09662
Canada,CAN,1993,861.35107
Canada,CAN,1994,1334.9762
Canada,CAN,1995,1714.5101
Canada,CAN,1996,1746.5802
Canada,CAN,1997,1950.3938
Canada,CAN,1998,1475.1166
Canada,CAN,1999,1875.4225
Canada,CAN,2000,2484.0613
Canada,CAN,2001,1962.4246
Canada,CAN,2002,1965.5406
Canada,CAN,2003,2405.7388
Canada,CAN,2004,3122.5845
Canada,CAN,2005,3822.5737
Canada,CAN,2006,4310.1572
Canada,CAN,2007,4665.7852
Canada,CAN,2008,4326.2944
Canada,CAN,2009,1598.7848
Canada,CAN,2010,2898.6143
Canada,CAN,2011,4048.187
Canada,CAN,2012,3928.3125
Canada,CAN,2013,4158.1602
Canada,CAN,2014,4062.6746
Canada,CAN,2015,2587.2173
Cape Verde,CPV,2007,731.92297
Cape Verde,CPV,2008,848.49744
Cape Verde,CPV,2009,625.19775
Cape Verde,CPV,2010,615.76874
Cape Verde,CPV,2011,662.34094
Cape Verde,CPV,2012,378.97943
